cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
13,0,3,239,4.084,2,2.042
13,0,5,261,1.541,1,1.541
13,0,12,70,1.52,1,1.52
13,0,21,141,2.037,1,2.037
13,0,23,197,2.245,1,2.245
13,0,27,70,1.953,1,1.953
13,0,30,44,1.575,1,1.575
13,0,30,70,1.803,1,1.803
13,0,30,195,7.828,4,1.957
13,0,38,70,1.449,1,1.449
13,0,40,162,2.035,1,2.035
13,0,40,257,3.478,2,1.739
13,0,41,30,1.707,1,1.707
13,0,41,70,1.497,1,1.497
13,0,41,240,2.406,1,2.406
13,0,42,70,1.909,1,1.909
13,0,44,70,1.464,1,1.464
13,0,46,108,6.905,4,1.72625
13,0,77,23,1.491,1,1.491
13,0,77,249,1.401,1,1.401
13,0,78,249,1.968,1,1.968
13,0,87,125,3.975,2,1.9875
13,0,108,78,1.669,1,1.669
13,0,108,124,2.212,1,2.212
13,0,108,180,5.585,3,1.86167
13,0,108,248,4.663,2,2.3315
13,0,108,259,2.207,1,2.207
13,0,118,70,1.818,1,1.818
13,0,122,70,2.168,1,2.168
13,0,123,70,1.491,1,1.491
13,0,124,249,1.594,1,1.594
13,0,125,27,1.456,1,1.456
13,0,125,123,2.418,1,2.418
13,0,129,141,3.425,2,1.7125
13,0,130,70,1.921,1,1.921
13,0,132,70,2.483,1,2.483
13,0,141,46,7.778,4,1.9445
13,0,141,108,6.79,4,1.6975
13,0,141,194,3.309,2,1.6545
13,0,152,41,5.938,3,1.97933
13,0,155,70,1.993,1,1.993
13,0,161,261,2.075,1,2.075
13,0,162,141,6.339,3,2.113
13,0,166,261,2.614,1,2.614
13,0,180,161,1.676,1,1.676
13,0,180,166,1.945,1,1.945
13,0,180,249,1.234,1,1.234
13,0,180,260,4.177,2,2.0885
13,0,194,180,3.084,2,1.542
13,0,195,12,1.484,1,1.484
13,0,195,42,1.514,1,1.514
13,0,195,70,1.934,1,1.934
13,0,195,118,2.156,1,2.156
13,0,195,122,1.964,1,1.964
13,0,195,132,1.459,1,1.459
13,0,195,155,1.994,1,1.994
13,0,197,249,2.511,1,2.511
13,0,198,70,2.136,1,2.136
13,0,239,30,1.594,1,1.594
13,0,239,70,5.719,3,1.90633
13,0,239,240,1.535,1,1.535
13,0,240,38,1.298,1,1.298
13,0,240,70,1.936,1,1.936
13,0,240,130,1.447,1,1.447
13,0,240,195,3.708,2,1.854
13,0,248,77,2.257,1,2.257
13,0,248,249,1.775,1,1.775
13,0,249,3,3.753,2,1.8765
13,0,249,5,1.51,1,1.51
13,0,249,250,7.608,4,1.902
13,0,250,30,5.034,3,1.678
13,0,250,239,2.901,2,1.4505
13,0,257,141,4.435,2,2.2175
13,0,259,77,1.748,1,1.748
13,0,260,249,1.92,1,1.92
13,0,260,261,2.545,1,2.545
13,0,261,152,5.636,3,1.87867
13,0,261,250,1.775,1,1.775
