cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
55,0,12,70,1.644,1,1.644
55,0,12,262,2.132,1,2.132
55,0,51,197,1.874,1,1.874
55,0,62,70,1.637,1,1.637
55,0,112,70,1.673,1,1.673
55,0,152,70,1.834,1,1.834
55,0,155,70,1.463,1,1.463
55,0,183,51,1.447,1,1.447
55,0,193,70,1.854,1,1.854
55,0,197,70,2.296,1,2.296
55,0,260,261,2.4,1,2.4
55,0,273,70,1.267,1,1.267
55,1,11,43,2.388,1,2.388
55,1,11,169,14.21,8,1.77625
55,1,15,99,9.428,5,1.8856
55,1,15,163,1.945,1,1.945
55,1,16,156,39.796,21,1.89505
55,1,17,11,2.464,1,2.464
55,1,35,156,1.705,1,1.705
55,1,43,16,4.922,3,1.64067
55,1,43,156,1.49,1,1.49
55,1,88,11,15.278,8,1.90975
55,1,88,17,2.052,1,2.052
55,1,99,163,13.012,7,1.85886
55,1,163,88,18.266,9,2.02956
55,1,169,43,5.228,3,1.74267
55,1,169,156,1.694,1,1.694
55,1,169,291,7.862,4,1.9655
55,1,170,156,1.48,1,1.48
55,1,291,16,3.254,2,1.627
55,1,291,156,2.477,1,2.477
55,1,291,170,1.514,1,1.514
