cycle_id,sim_time_s,flow_id,flow_source,flow_destination,forwarding_node_id,forwarding_node_type,next_hop_id,next_hop_type,unique_inbound_count,unique_outbound_to_next_hop,observed_ff,expected_ff_planned,ff_deviation
39,40.0001,0,70,68,1,VEHICLE,12,VEHICLE,4,4,1.0000,1.0000,0.0000
39,40.0001,0,70,68,12,VEHICLE,30,VEHICLE,9,1,0.1111,0.1667,-0.0556
39,40.0001,0,70,68,12,VEHICLE,41,VEHICLE,9,6,0.6667,0.5000,0.1667
39,40.0001,0,70,68,12,VEHICLE,250,RSU,9,1,0.1111,0.1667,-0.0556
39,40.0001,0,70,68,12,VEHICLE,261,RSU,9,1,0.1111,0.1667,-0.0556
39,40.0001,0,70,68,23,VEHICLE,183,RSU,1,1,1.0000,0.0000,1.0000
39,40.0001,0,70,68,23,VEHICLE,259,RSU,1,1,1.0000,1.0000,0.0000
39,40.0001,0,70,68,27,VEHICLE,261,RSU,2,1,0.5000,0.1667,0.3333
39,40.0001,0,70,68,28,VEHICLE,238,RSU,7,3,0.4286,0.3333,0.0952
39,40.0001,0,70,68,28,VEHICLE,249,RSU,7,2,0.2857,0.4444,-0.1587
39,40.0001,0,70,68,28,VEHICLE,250,RSU,7,2,0.2857,0.2222,0.0635
39,40.0001,0,70,68,29,VEHICLE,23,VEHICLE,1,1,1.0000,1.0000,0.0000
39,40.0001,0,70,68,30,VEHICLE,180,RSU,1,1,1.0000,1.0000,0.0000
39,40.0001,0,70,68,34,VEHICLE,165,RSU,3,3,1.0000,1.0000,0.0000
39,40.0001,0,70,68,41,VEHICLE,28,VEHICLE,9,4,0.4444,0.4444,0.0000
39,40.0001,0,70,68,41,VEHICLE,155,RSU,9,2,0.2222,0.2222,0.0000
39,40.0001,0,70,68,41,VEHICLE,239,RSU,9,2,0.2222,0.2222,0.0000
39,40.0001,0,70,68,41,VEHICLE,250,RSU,9,1,0.1111,0.1111,0.0000
39,40.0001,0,70,68,59,VEHICLE,34,VEHICLE,3,3,1.0000,1.0000,0.0000
39,40.0001,0,70,68,67,VEHICLE,1,VEHICLE,1,1,1.0000,1.0000,0.0000
39,40.0001,0,70,68,71,VEHICLE,59,VEHICLE,3,3,1.0000,1.0000,0.0000
39,40.0001,0,70,68,75,VEHICLE,12,VEHICLE,2,2,1.0000,1.0000,0.0000
39,40.0001,0,70,68,84,RSU,12,VEHICLE,2,2,1.0000,1.0000,0.0000
39,40.0001,0,70,68,110,RSU,27,VEHICLE,1,1,1.0000,1.0000,0.0000
39,40.0001,0,70,68,111,RSU,41,VEHICLE,1,1,1.0000,0.2000,0.8000
39,40.0001,0,70,68,112,RSU,1,VEHICLE,1,1,1.0000,0.0000,1.0000
39,40.0001,0,70,68,118,RSU,75,VEHICLE,1,1,1.0000,1.0000,0.0000
39,40.0001,0,70,68,129,RSU,68,VEHICLE,1,1,1.0000,0.1667,0.8333
39,40.0001,0,70,68,130,RSU,198,RSU,1,1,1.0000,1.0000,0.0000
39,40.0001,0,70,68,143,RSU,41,VEHICLE,1,1,1.0000,1.0000,0.0000
39,40.0001,0,70,68,155,RSU,28,VEHICLE,7,2,0.2857,0.4444,-0.1587
39,40.0001,0,70,68,155,RSU,239,RSU,7,3,0.4286,0.3333,0.0952
39,40.0001,0,70,68,155,RSU,250,RSU,7,2,0.2857,0.2222,0.0635
39,40.0001,0,70,68,165,RSU,68,VEHICLE,4,1,0.2500,0.1250,0.1250
39,40.0001,0,70,68,165,RSU,129,RSU,4,1,0.2500,0.6250,-0.3750
39,40.0001,0,70,68,165,RSU,258,RSU,4,2,0.5000,0.2500,0.2500
39,40.0001,0,70,68,180,RSU,29,VEHICLE,1,1,1.0000,0.3333,0.6667
39,40.0001,0,70,68,198,RSU,155,RSU,2,2,1.0000,1.0000,0.0000
39,40.0001,0,70,68,239,RSU,28,VEHICLE,5,1,0.2000,0.4286,-0.2286
39,40.0001,0,70,68,239,RSU,238,RSU,5,2,0.4000,0.2857,0.1143
39,40.0001,0,70,68,239,RSU,250,RSU,5,2,0.4000,0.2857,0.1143
39,40.0001,0,70,68,240,RSU,1,VEHICLE,1,1,1.0000,1.0000,0.0000
39,40.0001,0,70,68,249,RSU,71,VEHICLE,3,3,1.0000,0.4500,0.5500
39,40.0001,0,70,68,250,RSU,249,RSU,9,1,0.1111,1.0000,-0.8889
39,40.0001,0,70,68,251,RSU,84,RSU,1,1,1.0000,1.0000,0.0000
39,40.0001,0,70,68,257,RSU,68,VEHICLE,2,2,1.0000,1.0000,0.0000
39,40.0001,0,70,68,258,RSU,257,RSU,2,2,1.0000,0.4167,0.5833
39,40.0001,0,70,68,259,RSU,165,RSU,1,1,1.0000,1.0000,0.0000
39,40.0001,1,203,158,20,VEHICLE,60,VEHICLE,7,4,0.5714,0.2105,0.3609
39,40.0001,1,203,158,20,VEHICLE,105,RSU,7,2,0.2857,0.2105,0.0752
39,40.0001,1,203,158,20,VEHICLE,237,RSU,7,1,0.1429,0.0526,0.0902
39,40.0001,1,203,158,60,VEHICLE,148,RSU,4,1,0.2500,0.2000,0.0500
39,40.0001,1,203,158,60,VEHICLE,164,RSU,4,1,0.2500,0.4000,-0.1500
39,40.0001,1,203,158,105,RSU,148,RSU,2,1,0.5000,0.1429,0.3571
39,40.0001,1,203,158,105,RSU,227,RSU,2,1,0.5000,0.1429,0.3571
39,40.0001,1,203,158,120,RSU,20,VEHICLE,32,7,0.2188,0.5152,-0.2964
39,40.0001,1,203,158,120,RSU,148,RSU,32,16,0.5000,0.4848,0.0152
39,40.0001,1,203,158,148,RSU,164,RSU,18,7,0.3889,0.2917,0.0972
39,40.0001,1,203,158,148,RSU,227,RSU,18,7,0.3889,0.2917,0.0972
