cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
49,0,6,70,2.163,1,2.163
49,0,12,70,1.284,1,1.284
49,0,21,165,21.933,8,2.74163
49,0,26,21,31.991,8,3.99887
49,0,26,165,5.062,2,2.531
49,0,27,70,2.233,1,2.233
49,0,28,152,2.316,1,2.316
49,0,28,198,3.477,2,1.7385
49,0,28,250,6.368,4,1.592
49,0,36,71,24.856,3,8.28533
49,0,36,249,10.47,4,2.6175
49,0,41,70,2.193,1,2.193
49,0,51,159,8.907,3,2.969
49,0,62,70,1.886,1,1.886
49,0,71,51,2.237,1,2.237
49,0,71,249,20.061,5,4.0122
49,0,76,28,6.491,3,2.16367
49,0,76,250,6.155,4,1.53875
49,0,112,70,1.575,1,1.575
49,0,124,71,3.451,1,3.451
49,0,124,249,6.887,4,1.72175
49,0,130,70,3.315,1,3.315
49,0,152,6,1.474,1,1.474
49,0,152,70,1.696,1,1.696
49,0,155,70,2.309,1,2.309
49,0,159,250,6.351,3,2.117
49,0,165,36,16.612,7,2.37314
49,0,165,124,11.556,5,2.3112
49,0,193,12,2.649,1,2.649
49,0,193,70,1.565,1,1.565
49,0,193,130,2.308,1,2.308
49,0,196,248,20.932,5,4.1864
49,0,198,1,4.621,1,4.621
49,0,198,41,2.012,1,2.012
49,0,198,62,2.151,1,2.151
49,0,198,143,1.465,1,1.465
49,0,198,152,2.324,1,2.324
49,0,198,155,1.777,1,1.777
49,0,198,193,6.838,3,2.27933
49,0,198,251,1.655,1,1.655
49,0,248,71,1.829,1,1.829
49,0,248,249,9.43,4,2.3575
49,0,249,51,4.243,2,2.1215
49,0,249,76,10.12,4,2.53
49,0,249,250,23.266,10,2.3266
49,0,250,70,1.675,1,1.675
49,0,250,198,19.292,9,2.14356
49,0,251,27,1.949,1,1.949
49,0,251,70,1.374,1,1.374
49,0,262,70,1.647,1,1.647
49,1,0,138,2.476,1,2.476
49,1,5,72,42.493,13,3.26869
49,1,5,115,5.92,3,1.97333
49,1,5,281,13.672,2,6.836
49,1,16,97,1.836,1,1.836
49,1,16,138,5.241,1,5.241
49,1,33,280,3.511,2,1.7555
49,1,35,138,1.625,1,1.625
49,1,46,138,1.739,1,1.739
49,1,48,282,1.585,1,1.585
49,1,64,197,1.913,1,1.913
49,1,72,162,3.441,2,1.7205
49,1,72,269,3.274,2,1.637
49,1,72,280,27.794,9,3.08822
49,1,79,272,1.984,1,1.984
49,1,85,163,3.027,1,3.027
49,1,93,138,4.836,1,4.836
49,1,97,138,1.817,1,1.817
49,1,109,270,2.101,1,2.101
49,1,115,269,1.648,1,1.648
49,1,115,280,3.63,2,1.815
49,1,141,46,1.525,1,1.525
49,1,141,138,1.864,1,1.864
49,1,141,278,1.984,1,1.984
49,1,146,138,2.21,1,2.21
49,1,153,138,2.164,1,2.164
49,1,153,146,2.285,1,2.285
49,1,162,138,3.994,2,1.997
49,1,162,170,1.761,1,1.761
49,1,162,191,2.508,1,2.508
49,1,162,268,9.23,4,2.3075
49,1,162,279,3.452,2,1.726
49,1,163,280,3.055,2,1.5275
49,1,170,138,4.672,2,2.336
49,1,170,153,1.798,1,1.798
49,1,170,290,2.029,1,2.029
49,1,189,85,1.909,1,1.909
49,1,189,270,1.644,1,1.644
49,1,191,138,3.808,2,1.904
49,1,191,170,1.605,1,1.605
49,1,197,79,1.775,1,1.775
49,1,257,268,2.123,1,2.123
49,1,258,257,2.755,1,2.755
49,1,258,269,3.312,2,1.656
49,1,268,141,8.264,3,2.75467
49,1,268,279,5.815,3,1.93833
49,1,269,162,8.971,4,2.24275
49,1,269,268,2.093,1,2.093
49,1,269,280,4.281,2,2.1405
49,1,270,33,1.877,1,1.877
49,1,270,163,1.623,1,1.623
49,1,270,269,4.073,2,2.0365
49,1,271,5,58.739,18,3.26328
49,1,271,270,3.034,1,3.034
49,1,272,271,1.914,1,1.914
49,1,278,138,2.416,1,2.416
49,1,279,138,3.313,2,1.6565
49,1,279,170,1.994,1,1.994
49,1,279,191,4.425,2,2.2125
49,1,280,93,1.991,1,1.991
49,1,280,138,40.809,12,3.40075
49,1,280,153,2.091,1,2.091
49,1,280,162,8.369,4,2.09225
49,1,280,170,2.123,1,2.123
49,1,281,280,6.219,2,3.1095
49,1,282,33,1.612,1,1.612
49,1,290,138,2.32,1,2.32
