cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
16,0,21,108,1.474,1,1.474
16,0,21,247,2.393,1,2.393
16,0,27,70,1.807,1,1.807
16,0,30,70,1.458,1,1.458
16,0,30,123,1.314,1,1.314
16,0,36,161,3.344,1,3.344
16,0,36,249,6.289,2,3.1445
16,0,44,70,1.867,1,1.867
16,0,77,161,2.93,1,2.93
16,0,108,196,1.373,1,1.373
16,0,111,70,1.775,1,1.775
16,0,118,70,2.095,1,2.095
16,0,122,70,2.012,1,2.012
16,0,123,70,1.895,1,1.895
16,0,124,249,3.69,2,1.845
16,0,134,250,5.154,2,2.577
16,0,143,70,2.472,1,2.472
16,0,152,70,2.213,1,2.213
16,0,154,70,1.7,1,1.7
16,0,155,70,1.494,1,1.494
16,0,161,134,14.001,4,3.50025
16,0,188,70,2.966,1,2.966
16,0,194,77,5.161,1,5.161
16,0,194,196,1.638,1,1.638
16,0,195,70,1.864,1,1.864
16,0,195,118,2.279,1,2.279
16,0,195,132,1.491,1,1.491
16,0,195,143,1.196,1,1.196
16,0,195,154,1.876,1,1.876
16,0,195,155,1.501,1,1.501
16,0,196,36,18.028,3,6.00933
16,0,197,161,4.895,2,2.4475
16,0,197,196,1.26,1,1.26
16,0,239,27,1.622,1,1.622
16,0,239,30,4.108,2,2.054
16,0,247,248,3.793,2,1.8965
16,0,248,197,6.381,3,2.127
16,0,249,134,8.112,4,2.028
16,0,250,152,2.426,1,2.426
16,0,250,239,1.405,1,1.405
16,0,251,198,1.974,1,1.974
16,0,258,194,9.467,2,4.7335
16,1,4,160,3.412,2,1.706
16,1,16,95,16.763,9,1.86256
16,1,19,160,3.88,2,1.94
16,1,35,16,3.348,2,1.674
16,1,35,95,13.036,7,1.86229
16,1,48,119,1.995,1,1.995
16,1,52,90,3.181,2,1.5905
16,1,54,52,3.89,2,1.945
16,1,55,187,1.874,1,1.874
16,1,58,160,4.573,2,2.2865
16,1,69,58,4.115,2,2.0575
16,1,69,160,3.467,2,1.7335
16,1,69,309,2.998,2,1.499
16,1,74,16,1.289,1,1.289
16,1,74,35,6.81,2,3.405
16,1,81,293,17.691,8,2.21138
16,1,85,81,17.174,8,2.14675
16,1,86,147,1.625,1,1.625
16,1,86,177,21.033,11,1.91209
16,1,90,160,4.987,2,2.4935
16,1,93,16,4.236,2,2.118
16,1,95,55,1.998,1,1.998
16,1,95,85,21.805,8,2.72563
16,1,95,102,1.968,1,1.968
16,1,95,119,7.452,4,1.863
16,1,95,292,4.444,2,2.222
16,1,102,119,1.638,1,1.638
16,1,107,160,3.438,2,1.719
16,1,115,16,3.038,2,1.519
16,1,115,35,6.524,3,2.17467
16,1,119,293,14.873,8,1.85912
16,1,133,160,1.595,1,1.595
16,1,144,295,4.962,3,1.654
16,1,147,107,2.292,1,2.292
16,1,147,133,1.905,1,1.905
16,1,147,160,3.451,2,1.7255
16,1,147,186,3.69,2,1.845
16,1,150,147,2.363,1,2.363
16,1,150,160,6.695,3,2.23167
16,1,163,16,1.624,1,1.624
16,1,163,35,3.474,2,1.737
16,1,163,93,2.175,1,2.175
16,1,163,115,3.488,2,1.744
16,1,172,69,6.74,4,1.685
16,1,172,147,1.804,1,1.804
16,1,176,150,1.736,1,1.736
16,1,177,307,19.556,10,1.9556
16,1,186,160,3.95,2,1.975
16,1,187,48,1.614,1,1.614
16,1,199,150,3.039,1,3.039
16,1,281,119,2.142,1,2.142
16,1,284,285,6.137,1,6.137
16,1,285,176,1.625,1,1.625
16,1,285,199,2.174,1,2.174
16,1,292,281,1.602,1,1.602
16,1,292,293,1.663,1,1.663
16,1,293,294,32.253,17,1.89724
16,1,294,144,5.815,3,1.93833
16,1,294,283,1.995,1,1.995
16,1,294,295,25.852,13,1.98862
16,1,295,86,21.724,11,1.97491
16,1,295,296,8.149,5,1.6298
16,1,296,297,1.936,1,1.936
16,1,297,150,1.548,1,1.548
16,1,297,160,1.82,1,1.82
16,1,297,298,1.304,1,1.304
16,1,298,160,3.373,2,1.6865
16,1,307,4,3.188,2,1.594
16,1,307,147,1.636,1,1.636
16,1,307,172,11.82,6,1.97
16,1,307,308,1.526,1,1.526
16,1,308,160,1.393,1,1.393
16,1,309,160,4.208,2,2.104
