cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
29,1,1,3,3
29,1,3,1,1
29,1,5,1,1
29,1,6,2,2
29,1,12,2,2
29,1,14,3,3
29,1,21,6,6
29,1,23,1,1
29,1,24,1,1
29,1,26,1,1
29,1,27,3,3
29,1,28,1,1
29,1,29,1,1
29,1,30,8,8
29,1,34,3,3
29,1,36,1,1
29,1,38,1,1
29,1,40,1,1
29,1,41,10,10
29,1,42,1,1
29,1,46,10,10
29,1,50,1,1
29,1,51,11,11
29,1,56,1,1
29,1,57,1,1
29,1,59,1,1
29,1,60,1,1
29,1,62,1,1
29,1,63,3,3
29,1,64,1,1
29,1,67,1,1
29,1,70,30,30
29,1,75,3,3
29,1,77,9,9
29,1,78,3,3
29,1,79,1,1
29,1,84,3,3
29,1,108,7,7
29,1,109,1,1
29,1,110,2,2
29,1,111,3,3
29,1,112,4,4
29,1,116,1,1
29,1,118,2,2
29,1,122,2,2
29,1,123,4,4
29,1,129,9,9
29,1,130,1,1
29,1,132,2,2
29,1,134,1,1
29,1,140,1,1
29,1,143,2,2
29,1,152,5,5
29,1,154,2,2
29,1,155,2,2
29,1,159,1,1
29,1,161,1,1
29,1,164,1,1
29,1,165,3,3
29,1,166,1,1
29,1,175,1,1
29,1,180,1,1
29,1,188,2,2
29,1,189,1,1
29,1,193,5,5
29,1,194,10,10
29,1,196,1,1
29,1,197,1,1
29,1,198,6,6
29,1,227,1,1
29,1,228,1,1
29,1,236,1,1
29,1,237,1,1
29,1,238,1,1
29,1,239,2,2
29,1,240,2,2
29,1,246,5,5
29,1,247,5,5
29,1,248,8,8
29,1,249,23,23
29,1,250,23,23
29,1,251,8,8
29,1,252,1,1
29,1,257,7,7
29,1,258,4,4
29,1,259,1,1
29,1,260,1,1
29,1,261,6,6
29,1,262,1,1
29,1,263,1,1
29,1,272,1,1
29,2,2,1,1
29,2,3,1,1
29,2,5,1,1
29,2,6,1,1
29,2,8,2,2
29,2,9,2,2
29,2,12,1,1
29,2,13,2,2
29,2,17,1,1
29,2,19,1,1
29,2,22,1,1
29,2,29,2,2
29,2,30,1,1
29,2,31,1,1
29,2,33,1,1
29,2,37,2,2
29,2,39,3,3
29,2,41,1,1
29,2,45,16,16
29,2,48,1,1
29,2,49,2,2
29,2,52,2,2
29,2,54,2,2
29,2,55,1,1
29,2,57,13,13
29,2,62,3,3
29,2,64,2,2
29,2,65,2,2
29,2,66,3,3
29,2,73,13,13
29,2,77,1,1
29,2,79,16,16
29,2,80,1,1
29,2,82,1,1
29,2,83,1,1
29,2,84,1,1
29,2,89,2,2
29,2,91,35,35
29,2,92,13,13
29,2,94,6,6
29,2,98,1,1
29,2,100,2,2
29,2,101,5,5
29,2,103,3,3
29,2,106,1,1
29,2,107,4,4
29,2,109,3,3
29,2,111,1,1
29,2,112,1,1
29,2,113,2,2
29,2,121,2,2
29,2,123,1,1
29,2,126,2,2
29,2,127,2,2
29,2,137,3,3
29,2,139,1,1
29,2,144,2,2
29,2,150,4,4
29,2,152,1,1
29,2,158,6,6
29,2,159,1,1
29,2,161,4,4
29,2,166,1,1
29,2,168,3,3
29,2,171,7,7
29,2,172,1,1
29,2,176,3,3
29,2,177,1,1
29,2,179,8,8
29,2,180,13,13
29,2,184,8,8
29,2,192,1,1
29,2,193,1,1
29,2,197,1,1
29,2,198,1,1
29,2,199,2,2
29,2,239,1,1
29,2,250,3,3
29,2,251,1,1
29,2,259,1,1
29,2,260,1,1
29,2,261,10,10
29,2,262,2,2
29,2,263,2,2
29,2,264,1,1
29,2,270,1,1
29,2,271,5,5
29,2,272,16,16
29,2,273,7,7
29,2,274,3,3
29,2,275,1,1
29,2,281,1,1
29,2,282,2,2
29,2,283,6,6
29,2,284,5,5
29,2,285,5,5
29,2,286,4,4
29,2,292,1,1
29,2,293,1,1
29,2,294,1,1
29,2,295,3,3
29,2,296,2,2
29,2,297,5,5
