cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
54,0,1,62,2.229,1,2.229
54,0,1,70,2.141,1,2.141
54,0,1,112,1.484,1,1.484
54,0,1,130,2.975,1,2.975
54,0,1,152,2.026,1,2.026
54,0,1,251,1.66,1,1.66
54,0,6,70,1.263,1,1.263
54,0,6,143,2.17,1,2.17
54,0,6,273,1.448,1,1.448
54,0,29,261,10.654,6,1.77567
54,0,40,77,2.395,1,2.395
54,0,40,165,2.215,1,2.215
54,0,41,70,1.664,1,1.664
54,0,56,40,4.364,2,2.182
54,0,56,248,1.999,1,1.999
54,0,59,82,2.424,1,2.424
54,0,59,159,1.325,1,1.325
54,0,59,249,1.482,1,1.482
54,0,62,70,1.708,1,1.708
54,0,71,159,1.459,1,1.459
54,0,76,154,2,1,2
54,0,77,59,1.994,1,1.994
54,0,82,29,1.647,1,1.647
54,0,82,261,1.871,1,1.871
54,0,108,56,5.299,3,1.76633
54,0,112,70,1.989,1,1.989
54,0,130,70,1.464,1,1.464
54,0,143,70,1.414,1,1.414
54,0,152,70,1.913,1,1.913
54,0,154,41,2.277,1,2.277
54,0,159,261,9.973,6,1.66217
54,0,165,59,1.868,1,1.868
54,0,189,159,1.697,1,1.697
54,0,248,59,1.841,1,1.841
54,0,249,159,4.826,1,4.826
54,0,251,70,2.41,1,2.41
54,0,259,82,2.194,1,2.194
54,0,259,189,2.536,1,2.536
54,0,261,1,12.826,6,2.13767
54,0,261,6,1.727,1,1.727
54,0,262,6,2.213,1,2.213
54,0,262,70,1.9,1,1.9
54,0,273,70,1.573,1,1.573
54,1,1,62,2.182,1,2.182
54,1,14,21,2.243,1,2.243
54,1,20,215,11.767,6,1.96117
54,1,21,236,5.909,3,1.96967
54,1,25,205,1.534,1,1.534
54,1,26,173,3.901,2,1.9505
54,1,29,59,2.014,1,2.014
54,1,57,261,3.445,2,1.7225
54,1,59,165,2.515,1,2.515
54,1,59,182,1.916,1,1.916
54,1,62,152,3.455,2,1.7275
54,1,70,62,1.453,1,1.453
54,1,105,20,2.445,1,2.445
54,1,105,226,2.915,2,1.4575
54,1,108,237,3.361,2,1.6805
54,1,110,239,6.903,3,2.301
54,1,120,225,3.798,2,1.899
54,1,135,120,3.962,2,1.981
54,1,148,226,4.467,2,2.2335
54,1,152,110,4.407,3,1.469
54,1,159,59,2.074,1,2.074
54,1,165,148,4.231,2,2.1155
54,1,167,135,3.902,2,1.951
54,1,173,167,3.261,2,1.6305
54,1,182,14,1.564,1,1.564
54,1,203,204,3.479,2,1.7395
54,1,204,215,9.122,5,1.8244
54,1,205,204,5.631,3,1.877
54,1,206,205,1.619,1,1.619
54,1,214,203,3.418,2,1.709
54,1,214,215,8.738,5,1.7476
54,1,217,25,2.18,1,2.18
54,1,217,206,1.728,1,1.728
54,1,225,214,13.721,7,1.96014
54,1,226,20,1.788,1,1.788
54,1,226,215,20.477,9,2.27522
54,1,226,225,3.149,2,1.5745
54,1,227,20,1.971,1,1.971
54,1,228,217,4.201,2,2.1005
54,1,228,227,2.179,1,2.179
54,1,236,225,5.428,3,1.80933
54,1,237,226,3.425,2,1.7125
54,1,238,105,2.161,1,2.161
54,1,239,228,6.194,3,2.06467
54,1,249,238,1.854,1,1.854
54,1,261,70,1.559,1,1.559
54,1,261,159,2.326,1,2.326
