cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
47,0,1,67,1.596,1,1.596
47,0,1,70,1.242,1,1.242
47,0,1,84,1.934,1,1.934
47,0,1,111,2.42,1,2.42
47,0,1,262,1.841,1,1.841
47,0,24,164,1.735,1,1.735
47,0,27,70,1.938,1,1.938
47,0,28,152,4.547,2,2.2735
47,0,28,198,15.965,8,1.99562
47,0,62,70,1.214,1,1.214
47,0,67,70,1.442,1,1.442
47,0,75,70,1.621,1,1.621
47,0,75,112,1.641,1,1.641
47,0,84,70,2.384,1,2.384
47,0,111,70,1.28,1,1.28
47,0,112,70,1.463,1,1.463
47,0,130,70,2.163,1,2.163
47,0,152,70,1.423,1,1.423
47,0,152,75,2.237,1,2.237
47,0,152,155,1.838,1,1.838
47,0,164,238,2.524,1,2.524
47,0,193,70,1.521,1,1.521
47,0,193,130,2.184,1,2.184
47,0,198,1,8.738,5,1.7476
47,0,198,62,1.615,1,1.615
47,0,198,70,1.389,1,1.389
47,0,198,193,3.291,2,1.6455
47,0,238,28,2.125,1,2.125
47,0,262,70,1.586,1,1.586
47,1,51,64,1.344,1,1.344
47,1,64,109,1.912,1,1.912
47,1,71,51,1.494,1,1.494
47,1,109,192,1.548,1,1.548
47,1,192,80,1.228,1,1.228
