cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_role,next_hop_id,unique_inbound_count,unique_outbound_count,num_watchers_inbound,num_watchers_outbound
34,35.0001,0,70,68,1,INTERMEDIATE,-1,1,0,25,0
34,35.0001,0,70,68,6,INTERMEDIATE,-1,1,0,25,0
34,35.0001,0,70,68,12,INTERMEDIATE,-1,1,0,25,0
34,35.0001,0,70,68,27,INTERMEDIATE,-1,2,0,31,0
34,35.0001,0,70,68,27,INTERMEDIATE,112,2,2,31,25
34,35.0001,0,70,68,38,INTERMEDIATE,-1,1,0,25,0
34,35.0001,0,70,68,41,INTERMEDIATE,-1,1,0,25,0
34,35.0001,0,70,68,67,INTERMEDIATE,-1,1,0,25,0
34,35.0001,0,70,68,70,SOURCE,-1,0,0,0,0
34,35.0001,0,70,68,75,INTERMEDIATE,-1,3,0,38,0
34,35.0001,0,70,68,84,INTERMEDIATE,-1,1,0,25,0
34,35.0001,0,70,68,84,INTERMEDIATE,193,1,1,25,24
34,35.0001,0,70,68,110,INTERMEDIATE,-1,1,0,25,0
34,35.0001,0,70,68,110,INTERMEDIATE,27,1,1,25,25
34,35.0001,0,70,68,111,INTERMEDIATE,-1,1,0,25,0
34,35.0001,0,70,68,111,INTERMEDIATE,193,1,1,25,26
34,35.0001,0,70,68,112,INTERMEDIATE,-1,4,0,35,0
34,35.0001,0,70,68,112,INTERMEDIATE,152,4,4,35,28
34,35.0001,0,70,68,118,INTERMEDIATE,-1,1,0,25,0
34,35.0001,0,70,68,118,INTERMEDIATE,112,1,1,25,23
34,35.0001,0,70,68,123,INTERMEDIATE,-1,1,0,25,0
34,35.0001,0,70,68,132,INTERMEDIATE,-1,1,0,25,0
34,35.0001,0,70,68,143,INTERMEDIATE,-1,1,0,25,0
34,35.0001,0,70,68,143,INTERMEDIATE,193,1,1,25,28
34,35.0001,0,70,68,152,INTERMEDIATE,-1,5,0,29,0
34,35.0001,0,70,68,154,INTERMEDIATE,-1,1,0,25,0
34,35.0001,0,70,68,155,INTERMEDIATE,-1,6,0,25,0
34,35.0001,0,70,68,155,INTERMEDIATE,193,6,2,25,29
34,35.0001,0,70,68,155,INTERMEDIATE,198,6,1,25,29
34,35.0001,0,70,68,155,INTERMEDIATE,250,6,1,25,29
34,35.0001,0,70,68,155,INTERMEDIATE,251,6,1,25,29
34,35.0001,0,70,68,188,INTERMEDIATE,-1,1,0,25,0
34,35.0001,0,70,68,193,INTERMEDIATE,-1,6,0,32,0
34,35.0001,0,70,68,193,INTERMEDIATE,251,6,1,32,23
34,35.0001,0,70,68,198,INTERMEDIATE,-1,2,0,29,0
34,35.0001,0,70,68,239,INTERMEDIATE,-1,1,0,25,0
34,35.0001,0,70,68,239,INTERMEDIATE,75,1,1,25,16
34,35.0001,0,70,68,240,INTERMEDIATE,-1,1,0,25,0
34,35.0001,0,70,68,240,INTERMEDIATE,75,1,1,25,27
34,35.0001,0,70,68,250,INTERMEDIATE,-1,4,0,33,0
34,35.0001,0,70,68,251,INTERMEDIATE,-1,2,0,34,0
34,35.0001,0,70,68,251,INTERMEDIATE,250,2,2,34,30
34,35.0001,1,52,91,8,INTERMEDIATE,-1,9,0,26,0
34,35.0001,1,52,91,8,INTERMEDIATE,91,9,2,26,21
34,35.0001,1,52,91,8,INTERMEDIATE,113,9,3,26,21
34,35.0001,1,52,91,8,INTERMEDIATE,296,9,4,26,21
34,35.0001,1,52,91,19,INTERMEDIATE,-1,1,0,21,0
34,35.0001,1,52,91,19,INTERMEDIATE,91,1,1,21,18
34,35.0001,1,52,91,39,INTERMEDIATE,-1,1,0,21,0
34,35.0001,1,52,91,39,INTERMEDIATE,8,1,1,21,17
34,35.0001,1,52,91,49,INTERMEDIATE,-1,1,0,21,0
34,35.0001,1,52,91,49,INTERMEDIATE,285,1,1,21,16
34,35.0001,1,52,91,52,SOURCE,-1,0,0,0,0
34,35.0001,1,52,91,54,INTERMEDIATE,-1,1,0,21,0
34,35.0001,1,52,91,54,INTERMEDIATE,8,1,1,21,17
34,35.0001,1,52,91,65,INTERMEDIATE,-1,1,0,21,0
34,35.0001,1,52,91,66,INTERMEDIATE,-1,18,0,36,0
34,35.0001,1,52,91,66,INTERMEDIATE,91,18,18,36,20
34,35.0001,1,52,91,91,DESTINATION,-1,0,0,0,0
34,35.0001,1,52,91,92,INTERMEDIATE,-1,1,0,21,0
34,35.0001,1,52,91,92,INTERMEDIATE,8,1,1,21,18
34,35.0001,1,52,91,100,INTERMEDIATE,-1,1,0,21,0
34,35.0001,1,52,91,100,INTERMEDIATE,8,1,1,21,17
34,35.0001,1,52,91,103,INTERMEDIATE,-1,1,0,21,0
34,35.0001,1,52,91,103,INTERMEDIATE,8,1,1,21,17
34,35.0001,1,52,91,107,INTERMEDIATE,-1,1,0,21,0
34,35.0001,1,52,91,107,INTERMEDIATE,296,1,1,21,20
34,35.0001,1,52,91,113,INTERMEDIATE,-1,22,0,32,0
34,35.0001,1,52,91,113,INTERMEDIATE,66,22,4,32,24
34,35.0001,1,52,91,113,INTERMEDIATE,91,22,4,32,24
34,35.0001,1,52,91,113,INTERMEDIATE,176,22,14,32,24
34,35.0001,1,52,91,150,INTERMEDIATE,-1,2,0,28,0
34,35.0001,1,52,91,150,INTERMEDIATE,113,2,2,28,20
34,35.0001,1,52,91,160,INTERMEDIATE,-1,1,0,21,0
34,35.0001,1,52,91,160,INTERMEDIATE,150,1,1,21,13
34,35.0001,1,52,91,176,INTERMEDIATE,-1,15,0,29,0
34,35.0001,1,52,91,176,INTERMEDIATE,66,15,11,29,17
34,35.0001,1,52,91,176,INTERMEDIATE,91,15,4,29,17
34,35.0001,1,52,91,186,INTERMEDIATE,-1,1,0,21,0
34,35.0001,1,52,91,186,INTERMEDIATE,297,1,1,21,14
34,35.0001,1,52,91,199,INTERMEDIATE,-1,1,0,21,0
34,35.0001,1,52,91,199,INTERMEDIATE,8,1,1,21,17
34,35.0001,1,52,91,285,INTERMEDIATE,-1,2,0,22,0
34,35.0001,1,52,91,285,INTERMEDIATE,113,2,1,22,20
