cycle,timestamp,flow_id,src,dst,from_node,to_node,delta_value
33,33.2985,1,70,68,1,12,1.0
33,33.2985,1,70,68,3,79,1.0
33,33.2985,1,70,68,6,152,1.0
33,33.2985,1,70,68,12,152,1.0
33,33.2985,1,70,68,14,68,0.454545
33,33.2985,1,70,68,14,165,0.545455
33,33.2985,1,70,68,21,68,0.153846
33,33.2985,1,70,68,21,165,0.153846
33,33.2985,1,70,68,21,14,0.230769
33,33.2985,1,70,68,21,40,0.461538
33,33.2985,1,70,68,23,109,1.0
33,33.2985,1,70,68,26,247,1.0
33,33.2985,1,70,68,27,152,1.0
33,33.2985,1,70,68,34,247,1.0
33,33.2985,1,70,68,36,51,1.0
33,33.2985,1,70,68,38,41,1.0
33,33.2985,1,70,68,40,68,0.25
33,33.2985,1,70,68,40,165,0.25
33,33.2985,1,70,68,40,14,0.5
33,33.2985,1,70,68,41,193,1.0
33,33.2985,1,70,68,42,1,1.0
33,33.2985,1,70,68,46,40,1.0
33,33.2985,1,70,68,51,108,0.294118
33,33.2985,1,70,68,51,194,0.294118
33,33.2985,1,70,68,51,21,0.411765
33,33.2985,1,70,68,56,21,1.0
33,33.2985,1,70,68,59,194,1.0
33,33.2985,1,70,68,61,40,1.0
33,33.2985,1,70,68,63,129,1.0
33,33.2985,1,70,68,64,79,1.0
33,33.2985,1,70,68,67,193,1.0
33,33.2985,1,70,68,70,38,0.033333
33,33.2985,1,70,68,70,110,0.033333
33,33.2985,1,70,68,70,132,0.033333
33,33.2985,1,70,68,70,250,0.033333
33,33.2985,1,70,68,70,118,0.033333
33,33.2985,1,70,68,70,143,0.033333
33,33.2985,1,70,68,70,188,0.033333
33,33.2985,1,70,68,70,240,0.033333
33,33.2985,1,70,68,70,6,0.033333
33,33.2985,1,70,68,70,239,0.033333
33,33.2985,1,70,68,70,27,0.033333
33,33.2985,1,70,68,70,75,0.033333
33,33.2985,1,70,68,70,198,0.033333
33,33.2985,1,70,68,70,1,0.033333
33,33.2985,1,70,68,70,84,0.033333
33,33.2985,1,70,68,70,41,0.033333
33,33.2985,1,70,68,70,155,0.033333
33,33.2985,1,70,68,70,67,0.033333
33,33.2985,1,70,68,70,193,0.033333
33,33.2985,1,70,68,70,152,0.033333
33,33.2985,1,70,68,70,154,0.033333
33,33.2985,1,70,68,70,112,0.033333
33,33.2985,1,70,68,70,123,0.033333
