cycle_id,sim_time_s,flow_id,flow_source,flow_destination,forwarding_node_id,forwarding_node_type,next_hop_id,next_hop_type,unique_inbound_count,unique_outbound_to_next_hop,observed_ff,expected_ff_planned,ff_deviation
8,9.0001,0,70,68,25,VEHICLE,148,RSU,1,1,1.0000,1.0000,0.0000
8,9.0001,0,70,68,27,VEHICLE,125,RSU,1,1,1.0000,1.0000,0.0000
8,9.0001,0,70,68,30,VEHICLE,154,RSU,2,2,1.0000,1.0000,0.0000
8,9.0001,0,70,68,38,VEHICLE,41,VEHICLE,1,1,1.0000,1.0000,0.0000
8,9.0001,0,70,68,42,VEHICLE,140,RSU,1,1,1.0000,0.2500,0.7500
8,9.0001,0,70,68,46,VEHICLE,108,RSU,1,1,1.0000,1.0000,0.0000
8,9.0001,0,70,68,51,VEHICLE,46,VEHICLE,1,1,1.0000,1.0000,0.0000
8,9.0001,0,70,68,56,VEHICLE,51,VEHICLE,1,1,1.0000,1.0000,0.0000
8,9.0001,0,70,68,67,VEHICLE,154,RSU,1,1,1.0000,1.0000,0.0000
8,9.0001,0,70,68,75,VEHICLE,3,VEHICLE,1,1,1.0000,0.2500,0.7500
8,9.0001,0,70,68,108,RSU,194,RSU,1,1,1.0000,1.0000,0.0000
8,9.0001,0,70,68,110,RSU,140,RSU,2,2,1.0000,1.0000,0.0000
8,9.0001,0,70,68,111,RSU,30,VEHICLE,1,1,1.0000,1.0000,0.0000
8,9.0001,0,70,68,120,RSU,56,VEHICLE,1,1,1.0000,1.0000,0.0000
8,9.0001,0,70,68,122,RSU,143,RSU,1,1,1.0000,1.0000,0.0000
8,9.0001,0,70,68,123,RSU,28,VEHICLE,1,1,1.0000,1.0000,0.0000
8,9.0001,0,70,68,125,RSU,25,VEHICLE,1,1,1.0000,1.0000,0.0000
8,9.0001,0,70,68,132,RSU,110,RSU,1,1,1.0000,1.0000,0.0000
8,9.0001,0,70,68,140,RSU,41,VEHICLE,4,2,0.5000,0.6000,-0.1000
8,9.0001,0,70,68,140,RSU,154,RSU,4,1,0.2500,0.2000,0.0500
8,9.0001,0,70,68,140,RSU,188,RSU,4,1,0.2500,0.2000,0.0500
8,9.0001,0,70,68,148,RSU,120,RSU,1,1,1.0000,1.0000,0.0000
8,9.0001,0,70,68,155,RSU,27,VEHICLE,1,1,1.0000,1.0000,0.0000
8,9.0001,0,70,68,188,RSU,41,VEHICLE,2,2,1.0000,1.0000,0.0000
8,9.0001,0,70,68,194,RSU,258,RSU,1,1,1.0000,1.0000,0.0000
8,9.0001,0,70,68,195,RSU,143,RSU,1,1,1.0000,1.0000,0.0000
8,9.0001,0,70,68,198,RSU,251,RSU,1,1,1.0000,1.0000,0.0000
8,9.0001,0,70,68,240,RSU,41,VEHICLE,1,1,1.0000,1.0000,0.0000
8,9.0001,1,241,18,25,VEHICLE,87,RSU,1,1,1.0000,1.0000,0.0000
8,9.0001,1,241,18,26,VEHICLE,18,VEHICLE,1,1,1.0000,0.2222,0.7778
8,9.0001,1,241,18,27,VEHICLE,123,RSU,3,3,1.0000,1.0000,0.0000
8,9.0001,1,241,18,28,VEHICLE,25,VEHICLE,13,1,0.0769,0.0833,-0.0064
8,9.0001,1,241,18,28,VEHICLE,60,VEHICLE,13,1,0.0769,0.0833,-0.0064
8,9.0001,1,241,18,28,VEHICLE,76,VEHICLE,13,1,0.0769,0.0833,-0.0064
8,9.0001,1,241,18,28,VEHICLE,87,RSU,13,1,0.0769,0.0833,-0.0064
8,9.0001,1,241,18,28,VEHICLE,105,RSU,13,1,0.0769,0.0833,-0.0064
8,9.0001,1,241,18,28,VEHICLE,164,RSU,13,1,0.0769,0.0833,-0.0064
8,9.0001,1,241,18,28,VEHICLE,227,RSU,13,4,0.3077,0.5000,-0.1923
8,9.0001,1,241,18,30,VEHICLE,27,VEHICLE,3,3,1.0000,1.0000,0.0000
8,9.0001,1,241,18,38,VEHICLE,240,RSU,1,1,1.0000,0.2000,0.8000
8,9.0001,1,241,18,42,VEHICLE,143,RSU,4,2,0.5000,0.6667,-0.1667
8,9.0001,1,241,18,42,VEHICLE,188,RSU,4,2,0.5000,0.3333,0.1667
8,9.0001,1,241,18,50,VEHICLE,135,RSU,1,1,1.0000,1.0000,0.0000
8,9.0001,1,241,18,56,VEHICLE,59,VEHICLE,5,1,0.2000,0.5000,-0.3000
8,9.0001,1,241,18,56,VEHICLE,182,RSU,5,2,0.4000,0.2500,0.1500
8,9.0001,1,241,18,56,VEHICLE,237,RSU,5,2,0.4000,0.2500,0.1500
8,9.0001,1,241,18,59,VEHICLE,18,VEHICLE,1,1,1.0000,0.2500,0.7500
8,9.0001,1,241,18,67,VEHICLE,1,VEHICLE,1,1,1.0000,1.0000,0.0000
8,9.0001,1,241,18,70,VEHICLE,42,VEHICLE,1,1,1.0000,1.0000,0.0000
8,9.0001,1,241,18,76,VEHICLE,120,RSU,1,1,1.0000,1.0000,0.0000
8,9.0001,1,241,18,87,RSU,120,RSU,2,2,1.0000,1.0000,0.0000
8,9.0001,1,241,18,105,RSU,164,RSU,1,1,1.0000,0.2500,0.7500
8,9.0001,1,241,18,110,RSU,30,VEHICLE,2,2,1.0000,1.0000,0.0000
8,9.0001,1,241,18,120,RSU,56,VEHICLE,3,3,1.0000,1.0000,0.0000
8,9.0001,1,241,18,122,RSU,42,VEHICLE,1,1,1.0000,1.0000,0.0000
8,9.0001,1,241,18,123,RSU,28,VEHICLE,3,3,1.0000,1.0000,0.0000
8,9.0001,1,241,18,132,RSU,30,VEHICLE,1,1,1.0000,1.0000,0.0000
8,9.0001,1,241,18,135,RSU,18,VEHICLE,2,1,0.5000,0.1667,0.3333
8,9.0001,1,241,18,135,RSU,224,RSU,2,1,0.5000,0.1667,0.3333
8,9.0001,1,241,18,136,RSU,18,VEHICLE,2,2,1.0000,1.0000,0.0000
8,9.0001,1,241,18,140,RSU,12,VEHICLE,1,1,1.0000,1.0000,0.0000
8,9.0001,1,241,18,155,RSU,143,RSU,1,1,1.0000,1.0000,0.0000
8,9.0001,1,241,18,164,RSU,56,VEHICLE,2,2,1.0000,1.0000,0.0000
8,9.0001,1,241,18,182,RSU,136,RSU,2,1,0.5000,0.1429,0.3571
8,9.0001,1,241,18,182,RSU,236,RSU,2,1,0.5000,0.1429,0.3571
8,9.0001,1,241,18,188,RSU,143,RSU,3,3,1.0000,1.0000,0.0000
8,9.0001,1,241,18,195,RSU,42,VEHICLE,1,1,1.0000,1.0000,0.0000
8,9.0001,1,241,18,198,RSU,1,VEHICLE,1,1,1.0000,1.0000,0.0000
8,9.0001,1,241,18,224,RSU,18,VEHICLE,1,1,1.0000,1.0000,0.0000
8,9.0001,1,241,18,226,RSU,26,VEHICLE,1,1,1.0000,1.0000,0.0000
8,9.0001,1,241,18,227,RSU,226,RSU,4,1,0.2500,0.6667,-0.4167
8,9.0001,1,241,18,230,RSU,110,RSU,1,1,1.0000,1.0000,0.0000
8,9.0001,1,241,18,236,RSU,135,RSU,1,1,1.0000,1.0000,0.0000
8,9.0001,1,241,18,237,RSU,50,VEHICLE,2,1,0.5000,0.1000,0.4000
8,9.0001,1,241,18,237,RSU,136,RSU,2,1,0.5000,0.1000,0.4000
8,9.0001,1,241,18,239,RSU,28,VEHICLE,12,10,0.8333,0.4545,0.3788
8,9.0001,1,241,18,239,RSU,238,RSU,12,2,0.1667,0.5455,-0.3788
8,9.0001,1,241,18,240,RSU,239,RSU,12,12,1.0000,1.0000,0.0000
