cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
18,0,3,239,1.677,1,1.677
18,0,6,112,1.805,1,1.805
18,0,27,70,1.306,1,1.306
18,0,30,70,2.033,1,2.033
18,0,41,70,2.25,1,2.25
18,0,63,141,6.237,3,2.079
18,0,75,122,2.111,1,2.111
18,0,77,161,3.289,2,1.6445
18,0,84,193,1.741,1,1.741
18,0,108,109,1.553,1,1.553
18,0,109,166,2.197,1,2.197
18,0,112,30,2.824,1,2.824
18,0,112,41,1.944,1,1.944
18,0,112,250,1.422,1,1.422
18,0,112,251,2.265,1,2.265
18,0,118,70,2.073,1,2.073
18,0,122,70,2.373,1,2.373
18,0,122,118,1.263,1,1.263
18,0,123,70,2.104,1,2.104
18,0,132,70,1.923,1,1.923
18,0,134,139,2.443,1,2.443
18,0,139,84,1.675,1,1.675
18,0,141,108,2.142,1,2.142
18,0,141,194,3.387,2,1.6935
18,0,143,70,2.679,1,2.679
18,0,161,3,2.113,1,2.113
18,0,161,134,2.096,1,2.096
18,0,166,261,1.659,1,1.659
18,0,188,70,2.476,1,2.476
18,0,193,75,1.892,1,1.892
18,0,194,77,3.331,2,1.6655
18,0,195,70,1.663,1,1.663
18,0,239,70,2.305,1,2.305
18,0,250,70,3.673,1,3.673
18,0,251,70,1.556,1,1.556
18,0,261,6,1.452,1,1.452
18,1,20,59,1.609,1,1.609
18,1,20,135,19.464,10,1.9464
18,1,20,136,3.929,2,1.9645
18,1,21,257,7.584,4,1.896
18,1,26,59,1.57,1,1.57
18,1,26,71,2.029,1,2.029
18,1,34,129,4.401,3,1.467
18,1,59,165,3.295,2,1.6475
18,1,59,247,25.151,13,1.93469
18,1,61,40,4.189,2,2.0945
18,1,63,40,3.975,2,1.9875
18,1,68,40,2.714,2,1.357
18,1,68,256,1.831,1,1.831
18,1,68,268,1.568,1,1.568
18,1,71,165,3.035,2,1.5175
18,1,129,21,5.396,4,1.349
18,1,129,40,14.448,8,1.806
18,1,129,63,1.907,1,1.907
18,1,129,141,17.274,10,1.7274
18,1,135,26,1.795,1,1.795
18,1,135,136,6.011,3,2.00367
18,1,135,174,15.396,9,1.71067
18,1,136,26,2.326,1,2.326
18,1,136,34,5.514,3,1.838
18,1,136,59,21.31,11,1.93727
18,1,136,165,3.878,2,1.939
18,1,136,167,2.866,1,2.866
18,1,141,40,5.235,2,2.6175
18,1,141,68,8.354,4,2.0885
18,1,141,162,3.021,2,1.5105
18,1,141,268,2.137,1,2.137
18,1,141,269,1.598,1,1.598
18,1,162,40,3.528,2,1.764
18,1,165,129,34.719,17,2.04229
18,1,167,59,2.08,1,2.08
18,1,174,136,20.7,11,1.88182
18,1,247,129,4.432,3,1.47733
18,1,247,165,19.006,10,1.9006
18,1,256,40,3.447,2,1.7235
18,1,257,40,3.314,2,1.657
18,1,257,256,2.383,1,2.383
18,1,257,268,1.747,1,1.747
18,1,268,40,3.922,2,1.961
18,1,268,61,5.033,2,2.5165
18,1,269,268,2.275,1,2.275
