cycle_id,sim_time_s,flow_id,flow_source,flow_destination,forwarding_node_id,forwarding_node_type,next_hop_id,next_hop_type,unique_inbound_count,unique_outbound_to_next_hop,observed_ff,expected_ff_planned,ff_deviation
36,37.0001,0,70,68,67,VEHICLE,193,RSU,4,4,1.0000,1.0000,0.0000
36,37.0001,0,70,68,193,RSU,261,RSU,11,1,0.0909,0.5714,-0.4805
36,37.0001,0,70,68,240,RSU,75,VEHICLE,4,4,1.0000,1.0000,0.0000
36,37.0001,0,70,68,250,RSU,249,RSU,4,4,1.0000,1.0000,0.0000
36,37.0001,1,273,239,1,VEHICLE,239,RSU,1,1,1.0000,1.0000,0.0000
36,37.0001,1,273,239,2,VEHICLE,184,RSU,1,1,1.0000,1.0000,0.0000
36,37.0001,1,273,239,3,VEHICLE,250,RSU,2,2,1.0000,1.0000,0.0000
36,37.0001,1,273,239,30,VEHICLE,12,VEHICLE,4,4,1.0000,1.0000,0.0000
36,37.0001,1,273,239,31,VEHICLE,184,RSU,1,1,1.0000,1.0000,0.0000
36,37.0001,1,273,239,45,VEHICLE,66,VEHICLE,1,1,1.0000,1.0000,0.0000
36,37.0001,1,273,239,57,VEHICLE,30,VEHICLE,6,1,0.1667,0.1111,0.0556
36,37.0001,1,273,239,57,VEHICLE,62,VEHICLE,6,1,0.1667,0.1111,0.0556
36,37.0001,1,273,239,57,VEHICLE,79,VEHICLE,6,1,0.1667,0.1111,0.0556
36,37.0001,1,273,239,57,VEHICLE,161,RSU,6,1,0.1667,0.1111,0.0556
36,37.0001,1,273,239,57,VEHICLE,180,RSU,6,1,0.1667,0.1111,0.0556
36,37.0001,1,273,239,57,VEHICLE,272,RSU,6,1,0.1667,0.1111,0.0556
36,37.0001,1,273,239,62,VEHICLE,6,VEHICLE,2,1,0.5000,0.1429,0.3571
36,37.0001,1,273,239,62,VEHICLE,193,RSU,2,1,0.5000,0.1429,0.3571
36,37.0001,1,273,239,64,VEHICLE,3,VEHICLE,1,1,1.0000,0.2500,0.7500
36,37.0001,1,273,239,66,VEHICLE,184,RSU,1,1,1.0000,1.0000,0.0000
36,37.0001,1,273,239,79,VEHICLE,30,VEHICLE,1,1,1.0000,1.0000,0.0000
36,37.0001,1,273,239,84,RSU,132,RSU,2,2,1.0000,1.0000,0.0000
36,37.0001,1,273,239,94,RSU,184,RSU,1,1,1.0000,1.0000,0.0000
36,37.0001,1,273,239,121,RSU,184,RSU,1,1,1.0000,1.0000,0.0000
36,37.0001,1,273,239,127,RSU,57,VEHICLE,1,1,1.0000,1.0000,0.0000
36,37.0001,1,273,239,130,RSU,84,RSU,1,1,1.0000,1.0000,0.0000
36,37.0001,1,273,239,132,RSU,41,VEHICLE,2,2,1.0000,1.0000,0.0000
36,37.0001,1,273,239,139,RSU,184,RSU,1,1,1.0000,1.0000,0.0000
36,37.0001,1,273,239,161,RSU,64,VEHICLE,1,1,1.0000,0.2000,0.8000
36,37.0001,1,273,239,168,RSU,30,VEHICLE,2,1,0.5000,0.2000,0.3000
36,37.0001,1,273,239,168,RSU,57,VEHICLE,2,1,0.5000,0.2000,0.3000
36,37.0001,1,273,239,171,RSU,184,RSU,1,1,1.0000,1.0000,0.0000
36,37.0001,1,273,239,176,RSU,168,RSU,1,1,1.0000,1.0000,0.0000
36,37.0001,1,273,239,180,RSU,3,VEHICLE,1,1,1.0000,0.1667,0.8333
36,37.0001,1,273,239,184,RSU,57,VEHICLE,9,3,0.3333,0.4286,-0.0952
36,37.0001,1,273,239,184,RSU,272,RSU,9,6,0.6667,0.5714,0.0952
36,37.0001,1,273,239,250,RSU,1,VEHICLE,2,1,0.5000,0.0833,0.4167
36,37.0001,1,273,239,250,RSU,239,RSU,2,1,0.5000,0.0833,0.4167
36,37.0001,1,273,239,262,RSU,84,RSU,1,1,1.0000,1.0000,0.0000
36,37.0001,1,273,239,263,RSU,130,RSU,1,1,1.0000,0.0000,1.0000
36,37.0001,1,273,239,274,RSU,263,RSU,1,1,1.0000,1.0000,0.0000
36,37.0001,1,273,239,284,RSU,184,RSU,1,1,1.0000,1.0000,0.0000
