cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_type,num_active_next_hops,sum_abs_ff_deviation,sum_abs_ff_deviation_normalized,threshold,detected,total_inbound,total_outbound,node_pdr,mean_pdr_flow,pdr_deviation,inbound_ratio
52,53.0001,0,70,68,1,VEHICLE,2,0.7111,0.3556,0.5000,1,5,5,100.00,77.14,-22.86,1.8000
52,53.0001,0,70,68,6,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,77.14,-22.86,3.0000
52,53.0001,0,70,68,12,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,77.14,-22.86,5.0000
52,53.0001,0,70,68,14,VEHICLE,0,1.0000,1.0000,0.5000,0,8,0,0.00,77.14,77.14,1.0000
52,53.0001,0,70,68,23,VEHICLE,1,1.0000,1.0000,0.5000,1,5,5,100.00,77.14,-22.86,1.2000
52,53.0001,0,70,68,27,VEHICLE,2,0.7143,0.3571,0.5000,1,2,2,100.00,77.14,-22.86,3.5000
52,53.0001,0,70,68,29,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,77.14,-22.86,1.5000
52,53.0001,0,70,68,30,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,77.14,-22.86,2.0000
52,53.0001,0,70,68,41,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,77.14,77.14,4.0000
52,53.0001,0,70,68,59,VEHICLE,1,0.0000,0.0000,0.5000,0,8,8,100.00,77.14,-22.86,0.5000
52,53.0001,0,70,68,62,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,77.14,-22.86,1.5000
52,53.0001,0,70,68,71,VEHICLE,1,0.0000,0.0000,0.5000,0,6,6,100.00,77.14,-22.86,1.0000
52,53.0001,0,70,68,75,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,77.14,77.14,5.0000
52,53.0001,0,70,68,82,RSU,0,1.0000,1.0000,0.5000,0,9,0,0.00,77.14,77.14,1.5556
52,53.0001,0,70,68,112,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,77.14,-22.86,3.0000
52,53.0001,0,70,68,130,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,77.14,-22.86,2.0000
52,53.0001,0,70,68,134,RSU,1,0.0000,0.0000,0.5000,0,4,4,100.00,77.14,-22.86,1.0000
52,53.0001,0,70,68,136,RSU,1,0.0000,0.0000,0.5000,0,8,8,100.00,77.14,-22.86,0.1250
52,53.0001,0,70,68,143,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,77.14,77.14,3.0000
52,53.0001,0,70,68,152,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,77.14,77.14,3.0000
52,53.0001,0,70,68,155,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,77.14,-22.86,4.0000
52,53.0001,0,70,68,159,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,77.14,-22.86,3.0000
52,53.0001,0,70,68,161,RSU,1,0.6667,0.6667,0.5000,1,1,1,100.00,77.14,-22.86,3.0000
52,53.0001,0,70,68,168,RSU,1,0.7500,0.7500,0.5000,1,1,1,100.00,77.14,-22.86,4.0000
52,53.0001,0,70,68,180,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,77.14,-22.86,5.0000
52,53.0001,0,70,68,183,RSU,1,0.6667,0.6667,0.5000,1,2,2,100.00,77.14,-22.86,3.0000
52,53.0001,0,70,68,189,RSU,3,0.4444,0.1481,0.5000,0,4,4,100.00,77.14,-22.86,2.2500
