cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
30,0,1,70,1.742,1,1.742
30,0,5,64,4.602,3,1.534
30,0,5,180,3.373,1,3.373
30,0,6,1,1.518,1,1.518
30,0,6,70,1.622,1,1.622
30,0,20,164,4.616,2,2.308
30,0,27,70,1.2,1,1.2
30,0,29,5,2.115,1,2.115
30,0,30,111,2.423,1,2.423
30,0,41,70,1.9,1,1.9
30,0,50,135,4.554,2,2.277
30,0,64,261,4.779,3,1.593
30,0,76,239,1.395,1,1.395
30,0,108,196,2.423,1,2.423
30,0,111,70,1.904,1,1.904
30,0,112,70,1.713,1,1.713
30,0,114,20,3.583,2,1.7915
30,0,118,70,1.666,1,1.666
30,0,122,70,2.354,1,2.354
30,0,125,122,1.608,1,1.608
30,0,134,250,1.963,1,1.963
30,0,135,114,4.473,2,2.2365
30,0,148,76,2.068,1,2.068
30,0,148,151,1.469,1,1.469
30,0,151,217,1.576,1,1.576
30,0,155,70,1.226,1,1.226
30,0,155,118,1.33,1,1.33
30,0,164,148,3.27,2,1.635
30,0,166,29,2.381,1,2.381
30,0,180,134,2.686,1,2.686
30,0,188,70,2.063,1,2.063
30,0,194,108,1.814,1,1.814
30,0,196,5,5.774,3,1.92467
30,0,196,166,1.455,1,1.455
30,0,217,125,2.215,1,2.215
30,0,239,70,2.278,1,2.278
30,0,240,70,2.343,1,2.343
30,0,247,50,7.333,2,3.6665
30,0,250,30,1.551,1,1.551
30,0,251,70,1.779,1,1.779
30,0,261,30,2.979,2,1.4895
30,0,261,84,2.303,1,2.303
30,1,2,73,3.69,2,1.845
30,1,7,32,6.84,3,2.28
30,1,7,291,6.118,3,2.03933
30,1,11,96,2.131,1,2.131
30,1,11,104,1.833,1,1.833
30,1,17,53,3.272,2,1.636
30,1,17,81,8.965,5,1.793
30,1,17,85,1.615,1,1.615
30,1,31,2,2.688,2,1.344
30,1,31,127,3.967,2,1.9835
30,1,37,282,15.784,8,1.973
30,1,53,32,5.184,3,1.728
30,1,53,128,6.535,3,2.17833
30,1,53,131,3.411,2,1.7055
30,1,53,149,1.605,1,1.605
30,1,57,31,4.124,2,2.062
30,1,80,53,4.445,2,2.2225
30,1,81,96,1.757,1,1.757
30,1,81,292,7.109,4,1.77725
30,1,83,11,3.291,2,1.6455
30,1,85,53,4.337,2,2.1685
30,1,94,283,3.524,2,1.762
30,1,96,53,6.371,3,2.12367
30,1,104,96,2.162,1,2.162
30,1,127,83,4.46,2,2.23
30,1,128,32,4.785,3,1.595
30,1,131,32,11.8,5,2.36
30,1,139,94,3.5,2,1.75
30,1,149,7,1.554,1,1.554
30,1,185,32,6.546,3,2.182
30,1,185,131,1.492,1,1.492
30,1,273,57,6.748,4,1.687
30,1,273,284,3.463,2,1.7315
30,1,282,17,15.026,8,1.87825
30,1,283,37,14.974,8,1.87175
30,1,284,283,4.095,2,2.0475
30,1,291,32,5.507,3,1.83567
30,1,292,32,6.081,3,2.027
30,1,292,131,1.774,1,1.774
30,1,303,32,6.386,3,2.12867
