cycle,timestamp,flow_id,src,dst,from_node,to_node,delta_value
21,21.2985,1,70,68,1,112,0.444444
21,21.2985,1,70,68,1,6,0.555556
21,21.2985,1,70,68,3,134,0.166667
21,21.2985,1,70,68,3,79,0.166667
21,21.2985,1,70,68,3,261,0.166667
21,21.2985,1,70,68,3,180,0.5
21,21.2985,1,70,68,5,109,1.0
21,21.2985,1,70,68,6,112,0.111111
21,21.2985,1,70,68,6,84,0.111111
21,21.2985,1,70,68,6,262,0.111111
21,21.2985,1,70,68,6,193,0.111111
21,21.2985,1,70,68,6,261,0.111111
21,21.2985,1,70,68,6,3,0.444444
21,21.2985,1,70,68,12,112,1.0
21,21.2985,1,70,68,14,258,1.0
21,21.2985,1,70,68,23,197,1.0
21,21.2985,1,70,68,24,247,1.0
21,21.2985,1,70,68,27,1,1.0
21,21.2985,1,70,68,30,1,1.0
21,21.2985,1,70,68,34,14,1.0
21,21.2985,1,70,68,36,108,1.0
21,21.2985,1,70,68,38,1,1.0
21,21.2985,1,70,68,41,130,1.0
21,21.2985,1,70,68,42,1,0.5
21,21.2985,1,70,68,42,130,0.5
21,21.2985,1,70,68,46,68,0.230769
21,21.2985,1,70,68,46,141,0.307692
21,21.2985,1,70,68,46,257,0.461538
21,21.2985,1,70,68,48,269,1.0
21,21.2985,1,70,68,56,24,1.0
21,21.2985,1,70,68,63,46,1.0
21,21.2985,1,70,68,64,5,1.0
21,21.2985,1,70,68,67,1,1.0
21,21.2985,1,70,68,70,239,0.033333
21,21.2985,1,70,68,70,112,0.033333
21,21.2985,1,70,68,70,27,0.033333
21,21.2985,1,70,68,70,132,0.033333
21,21.2985,1,70,68,70,118,0.033333
21,21.2985,1,70,68,70,12,0.033333
21,21.2985,1,70,68,70,188,0.033333
21,21.2985,1,70,68,70,251,0.033333
21,21.2985,1,70,68,70,240,0.033333
21,21.2985,1,70,68,70,122,0.033333
21,21.2985,1,70,68,70,152,0.033333
21,21.2985,1,70,68,70,38,0.033333
21,21.2985,1,70,68,70,30,0.033333
21,21.2985,1,70,68,70,198,0.033333
21,21.2985,1,70,68,70,41,0.033333
21,21.2985,1,70,68,70,67,0.033333
21,21.2985,1,70,68,70,123,0.033333
21,21.2985,1,70,68,70,75,0.033333
21,21.2985,1,70,68,70,111,0.033333
21,21.2985,1,70,68,70,143,0.033333
21,21.2985,1,70,68,70,110,0.033333
21,21.2985,1,70,68,70,130,0.033333
21,21.2985,1,70,68,70,154,0.033333
21,21.2985,1,70,68,70,250,0.033333
21,21.2985,1,70,68,70,155,0.033333
21,21.2985,1,70,68,70,6,0.033333
21,21.2985,1,70,68,70,193,0.133333
21,21.2985,1,70,68,71,247,1.0
21,21.2985,1,70,68,75,1,1.0
21,21.2985,1,70,68,77,109,1.0
21,21.2985,1,70,68,78,108,1.0
21,21.2985,1,70,68,79,109,1.0
21,21.2985,1,70,68,84,261,1.0
21,21.2985,1,70,68,108,129,0.181818
21,21.2985,1,70,68,108,46,0.181818
21,21.2985,1,70,68,108,247,0.181818
21,21.2985,1,70,68,108,194,0.181818
21,21.2985,1,70,68,108,258,0.272727
21,21.2985,1,70,68,109,108,0.222222
21,21.2985,1,70,68,109,194,0.333333
