cycle_id,sim_time_s,flow_id,flow_source,flow_destination,forwarding_node_id,forwarding_node_type,next_hop_id,next_hop_type,unique_inbound_count,unique_outbound_to_next_hop,observed_ff,expected_ff_planned,ff_deviation
46,47.0001,0,70,68,6,VEHICLE,1,VEHICLE,1,1,1.0000,1.0000,0.0000
46,47.0001,0,70,68,12,VEHICLE,1,VEHICLE,1,1,1.0000,1.0000,0.0000
46,47.0001,0,70,68,21,VEHICLE,194,RSU,1,1,1.0000,0.5455,0.4545
46,47.0001,0,70,68,28,VEHICLE,238,RSU,10,1,0.1000,0.5263,-0.4263
46,47.0001,0,70,68,28,VEHICLE,249,RSU,10,9,0.9000,0.4737,0.4263
46,47.0001,0,70,68,41,VEHICLE,198,RSU,1,1,1.0000,1.0000,0.0000
46,47.0001,0,70,68,62,VEHICLE,1,VEHICLE,1,1,1.0000,1.0000,0.0000
46,47.0001,0,70,68,67,VEHICLE,1,VEHICLE,1,1,1.0000,1.0000,0.0000
46,47.0001,0,70,68,71,VEHICLE,77,VEHICLE,1,1,1.0000,1.0000,0.0000
46,47.0001,0,70,68,75,VEHICLE,155,RSU,1,1,1.0000,1.0000,0.0000
46,47.0001,0,70,68,77,VEHICLE,196,RSU,1,1,1.0000,1.0000,0.0000
46,47.0001,0,70,68,84,RSU,1,VEHICLE,1,1,1.0000,1.0000,0.0000
46,47.0001,0,70,68,111,RSU,1,VEHICLE,1,1,1.0000,1.0000,0.0000
46,47.0001,0,70,68,112,RSU,143,RSU,1,1,1.0000,0.0000,1.0000
46,47.0001,0,70,68,143,RSU,152,RSU,2,1,0.5000,0.1667,0.3333
46,47.0001,0,70,68,143,RSU,250,RSU,2,1,0.5000,0.1667,0.3333
46,47.0001,0,70,68,155,RSU,28,VEHICLE,3,3,1.0000,0.4000,0.6000
46,47.0001,0,70,68,193,RSU,198,RSU,1,1,1.0000,1.0000,0.0000
46,47.0001,0,70,68,194,RSU,68,VEHICLE,1,1,1.0000,1.0000,0.0000
46,47.0001,0,70,68,196,RSU,21,VEHICLE,1,1,1.0000,1.0000,0.0000
46,47.0001,0,70,68,249,RSU,71,VEHICLE,11,1,0.0909,0.2105,-0.1196
46,47.0001,0,70,68,250,RSU,28,VEHICLE,9,7,0.7778,0.4667,0.3111
46,47.0001,0,70,68,250,RSU,249,RSU,9,2,0.2222,0.5333,-0.3111
46,47.0001,0,70,68,251,RSU,155,RSU,1,1,1.0000,1.0000,0.0000
46,47.0001,0,70,68,261,RSU,1,VEHICLE,1,1,1.0000,1.0000,0.0000
46,47.0001,0,70,68,262,RSU,130,RSU,1,1,1.0000,1.0000,0.0000
46,47.0001,1,270,121,5,VEHICLE,99,RSU,1,1,1.0000,1.0000,0.0000
46,47.0001,1,270,121,15,VEHICLE,192,RSU,1,1,1.0000,1.0000,0.0000
46,47.0001,1,270,121,17,VEHICLE,85,RSU,3,3,1.0000,1.0000,0.0000
46,47.0001,1,270,121,23,VEHICLE,29,VEHICLE,1,1,1.0000,0.0000,1.0000
46,47.0001,1,270,121,29,VEHICLE,57,VEHICLE,1,1,1.0000,1.0000,0.0000
46,47.0001,1,270,121,30,VEHICLE,121,RSU,14,14,1.0000,1.0000,0.0000
46,47.0001,1,270,121,33,VEHICLE,48,VEHICLE,1,1,1.0000,1.0000,0.0000
46,47.0001,1,270,121,37,VEHICLE,48,VEHICLE,1,1,1.0000,1.0000,0.0000
46,47.0001,1,270,121,48,VEHICLE,282,RSU,15,15,1.0000,1.0000,0.0000
46,47.0001,1,270,121,55,VEHICLE,48,VEHICLE,1,1,1.0000,1.0000,0.0000
46,47.0001,1,270,121,57,VEHICLE,79,VEHICLE,2,2,1.0000,1.0000,0.0000
46,47.0001,1,270,121,64,VEHICLE,82,RSU,1,1,1.0000,1.0000,0.0000
