cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_type,num_active_next_hops,sum_abs_ff_deviation,sum_abs_ff_deviation_normalized,threshold,detected,total_inbound,total_outbound,node_pdr,mean_pdr_flow,pdr_deviation,inbound_ratio
42,43.0001,0,70,68,1,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,68.75,-31.25,2.0000
42,43.0001,0,70,68,3,VEHICLE,1,0.0000,0.0000,0.5000,0,5,5,100.00,68.75,-31.25,2.2000
42,43.0001,0,70,68,6,VEHICLE,1,0.0000,0.0000,0.5000,0,4,4,100.00,68.75,-31.25,1.2500
42,43.0001,0,70,68,12,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,68.75,68.75,4.0000
42,43.0001,0,70,68,14,VEHICLE,0,1.0000,1.0000,0.5000,0,6,0,0.00,68.75,68.75,0.6667
42,43.0001,0,70,68,21,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,68.75,-31.25,2.0000
42,43.0001,0,70,68,27,VEHICLE,0,1.0000,1.0000,0.5000,0,2,0,0.00,68.75,68.75,2.0000
42,43.0001,0,70,68,28,VEHICLE,3,0.6000,0.2000,0.5000,1,5,5,100.00,68.75,-31.25,1.6000
42,43.0001,0,70,68,36,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,68.75,-31.25,3.5000
42,43.0001,0,70,68,38,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,68.75,-31.25,2.0000
42,43.0001,0,70,68,41,VEHICLE,1,0.6250,0.6250,0.5000,1,2,2,100.00,68.75,-31.25,4.0000
42,43.0001,0,70,68,59,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,68.75,-31.25,2.0000
42,43.0001,0,70,68,62,VEHICLE,1,0.6000,0.6000,0.5000,1,1,1,100.00,68.75,-31.25,5.0000
42,43.0001,0,70,68,63,VEHICLE,2,0.7143,0.3571,0.5000,1,2,2,100.00,68.75,-31.25,3.5000
42,43.0001,0,70,68,64,VEHICLE,3,0.5000,0.1667,0.5000,0,3,3,100.00,68.75,-31.25,2.0000
42,43.0001,0,70,68,67,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,68.75,68.75,2.0000
42,43.0001,0,70,68,71,VEHICLE,1,0.0000,0.0000,0.5000,0,5,5,100.00,68.75,-31.25,2.8000
42,43.0001,0,70,68,75,VEHICLE,0,1.0000,1.0000,0.5000,0,2,0,0.00,68.75,68.75,1.0000
42,43.0001,0,70,68,84,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,68.75,-31.25,1.0000
42,43.0001,0,70,68,109,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,68.75,-31.25,3.0000
42,43.0001,0,70,68,110,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,68.75,68.75,2.0000
42,43.0001,0,70,68,111,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,68.75,68.75,2.0000
42,43.0001,0,70,68,112,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,68.75,-31.25,3.0000
42,43.0001,0,70,68,123,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,68.75,68.75,2.0000
42,43.0001,0,70,68,124,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,68.75,-31.25,2.0000
42,43.0001,0,70,68,130,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,68.75,-31.25,2.0000
42,43.0001,0,70,68,132,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,68.75,68.75,2.0000
42,43.0001,0,70,68,143,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,68.75,-31.25,4.0000
42,43.0001,0,70,68,152,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,68.75,-31.25,2.0000
42,43.0001,0,70,68,154,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,68.75,-31.25,3.0000
42,43.0001,0,70,68,155,RSU,4,0.0000,0.0000,0.5000,0,6,6,100.00,68.75,-31.25,1.0000
42,43.0001,0,70,68,159,RSU,1,0.0000,0.0000,0.5000,0,3,3,100.00,68.75,-31.25,1.6667
42,43.0001,0,70,68,165,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,68.75,-31.25,2.0000
42,43.0001,0,70,68,188,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,68.75,-31.25,2.0000
42,43.0001,0,70,68,189,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,68.75,-31.25,3.0000
42,43.0001,0,70,68,193,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,68.75,68.75,3.0000
42,43.0001,0,70,68,196,RSU,2,0.6667,0.3333,0.5000,1,2,2,100.00,68.75,-31.25,3.0000
42,43.0001,0,70,68,198,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,68.75,68.75,3.0000
42,43.0001,0,70,68,238,RSU,0,1.0000,1.0000,0.5000,0,3,0,0.00,68.75,68.75,1.3333
42,43.0001,0,70,68,239,RSU,1,0.7500,0.7500,0.5000,1,1,1,100.00,68.75,-31.25,4.0000
42,43.0001,0,70,68,247,RSU,1,1.0000,1.0000,0.5000,1,2,2,100.00,68.75,-31.25,2.0000
42,43.0001,0,70,68,249,RSU,3,0.5833,0.1944,0.5000,1,5,5,100.00,68.75,-31.25,2.4000
42,43.0001,0,70,68,250,RSU,2,0.3429,0.1714,0.5000,0,10,10,100.00,68.75,-31.25,1.4000
42,43.0001,0,70,68,251,RSU,0,1.0000,1.0000,0.5000,0,2,0,0.00,68.75,68.75,2.0000
42,43.0001,0,70,68,258,RSU,0,1.0000,1.0000,0.5000,0,2,0,0.00,68.75,68.75,3.5000
42,43.0001,0,70,68,259,RSU,4,0.1786,0.0446,0.5000,0,7,7,100.00,68.75,-31.25,1.1429
42,43.0001,0,70,68,261,RSU,2,0.5625,0.2812,0.5000,1,6,6,100.00,68.75,-31.25,2.6667
42,43.0001,0,70,68,262,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,68.75,68.75,5.0000
42,43.0001,1,159,273,2,VEHICLE,1,0.7778,0.7778,0.5000,1,2,2,100.00,82.81,-17.19,4.5000
42,43.0001,1,159,273,3,VEHICLE,1,0.0000,0.0000,0.5000,0,3,3,100.00,82.81,-17.19,1.6667
42,43.0001,1,159,273,23,VEHICLE,1,0.8571,0.8571,0.5000,1,2,2,100.00,82.81,-17.19,3.5000
42,43.0001,1,159,273,27,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,82.81,82.81,1.0000
42,43.0001,1,159,273,29,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,82.81,-17.19,2.0000
42,43.0001,1,159,273,30,VEHICLE,1,0.5385,0.5385,0.5000,1,2,2,100.00,82.81,-17.19,6.5000
42,43.0001,1,159,273,31,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,82.81,-17.19,2.0000
42,43.0001,1,159,273,51,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,82.81,-17.19,3.0000
42,43.0001,1,159,273,62,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,82.81,-17.19,4.5000
42,43.0001,1,159,273,64,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,82.81,-17.19,3.0000
42,43.0001,1,159,273,71,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,82.81,-17.19,3.0000
42,43.0001,1,159,273,79,VEHICLE,1,0.8000,0.8000,0.5000,1,1,1,100.00,82.81,-17.19,5.0000
42,43.0001,1,159,273,82,RSU,0,1.0000,1.0000,0.5000,0,5,0,0.00,82.81,82.81,0.8000
42,43.0001,1,159,273,109,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,82.81,-17.19,3.0000
42,43.0001,1,159,273,134,RSU,1,0.0000,0.0000,0.5000,0,3,3,100.00,82.81,-17.19,1.0000
42,43.0001,1,159,273,139,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,82.81,-17.19,2.0000
42,43.0001,1,159,273,161,RSU,5,0.4444,0.0889,0.5000,0,5,5,100.00,82.81,-17.19,1.8000
42,43.0001,1,159,273,166,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,82.81,-17.19,1.0000
42,43.0001,1,159,273,180,RSU,2,0.5000,0.2500,0.5000,0,3,3,100.00,82.81,-17.19,4.0000
42,43.0001,1,159,273,183,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,82.81,-17.19,2.0000
42,43.0001,1,159,273,189,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,82.81,-17.19,3.0000
42,43.0001,1,159,273,197,RSU,1,0.8750,0.8750,0.5000,1,1,1,100.00,82.81,-17.19,8.0000
42,43.0001,1,159,273,249,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,82.81,-17.19,2.0000
42,43.0001,1,159,273,260,RSU,0,1.0000,1.0000,0.5000,0,3,0,0.00,82.81,82.81,2.3333
42,43.0001,1,159,273,261,RSU,1,0.8571,0.8571,0.5000,1,1,1,100.00,82.81,-17.19,7.0000
42,43.0001,1,159,273,270,RSU,2,0.3333,0.1667,0.5000,0,2,2,100.00,82.81,-17.19,1.5000
42,43.0001,1,159,273,271,RSU,1,0.2292,0.2292,0.5000,0,16,3,18.75,82.81,64.06,0.7500
42,43.0001,1,159,273,272,RSU,0,1.0000,1.0000,0.5000,0,2,0,0.00,82.81,82.81,4.5000
