node_id,reported_vx,reported_vy,derived_vx,derived_vy,spoof_dev
0,16.788,-0.860359,16.7877,-0.860342,0.000240
1,0.417724,16.464702,0.417649,16.464600,0.000127
2,0.000000,0.000000,-3.060000,-5.940000,0.000100
3,-4.198026,9.635179,-4.198188,9.635019,0.000228
4,-17.298150,4.524202,-17.298012,4.523588,0.000629
5,-5.037691,12.125121,-5.037648,12.125037,0.000095
6,0.260188,5.864231,0.259983,5.859610,0.004626
7,11.917742,-1.219767,11.917484,-1.219736,0.000259
8,-5.079843,0.039922,-5.081176,0.039937,0.001333
9,-0.015463,-0.025708,-0.015513,-0.025788,0.000094
10,0.000000,0.000000,0.000000,0.000000,0.000100
11,-13.177035,1.289705,-13.177299,1.289729,0.000265
12,0.229713,16.348386,0.229706,16.348433,0.000047
13,0.010824,0.011755,0.000008,0.000000,0.015974
14,0.000000,0.000000,13.530000,-6.830000,0.000100
15,4.272059,-9.744697,4.270738,-9.741686,0.003288
16,0.000539,0.001038,0.000000,0.000000,0.001170
17,0.000000,0.000000,0.000000,0.000000,0.000100
18,-0.058772,0.080906,-0.058980,0.081227,0.000382
19,0.360049,7.401248,0.360056,7.401560,0.000313
20,0.000000,0.000000,8.340000,-8.250000,0.000100
21,2.125875,-0.132497,2.124264,-0.132396,0.001615
22,0.000000,0.000000,8.089018,4.314865,0.000100
23,6.471817,2.770774,6.474936,2.772108,0.003393
24,0.000000,0.000000,0.000000,0.000000,0.000100
25,0.000000,0.000000,0.000000,0.000000,0.000100
26,0.000000,0.000000,9.520000,4.370000,0.000100
27,0.439814,15.313686,0.439814,15.313715,0.000030
28,0.097864,0.007000,2.949073,10.326766,10.706398
29,0.017401,-0.011755,4.375474,-11.570205,12.352755
30,0.680208,18.417443,0.680222,18.417894,0.000451
31,0.000000,0.000000,0.000000,0.000000,0.000100
32,0.000539,0.001038,3.100000,-0.050000,3.099882
33,5.057217,-11.943427,5.057276,-11.943570,0.000154
34,0.000000,0.000000,2.450000,1.450000,0.000100
35,0.000000,0.000000,0.000000,0.000000,0.000100
36,0.000000,0.000000,-1.450633,0.832531,0.000100
37,-10.943398,0.380188,-10.943281,0.380217,0.000121
38,-8.563608,0.790333,-8.557407,0.789761,0.006226
39,0.010824,0.017996,0.000000,0.000000,0.021000
40,9.669461,-13.084893,9.669349,-13.084716,0.000209
41,0.250172,9.966861,0.249993,9.959705,0.007158
42,0.000000,0.000000,-6.260000,1.530000,0.000100
43,10.973062,-1.119292,10.966653,-1.118638,0.006442
44,5.336501,4.606979,5.336135,4.606662,0.000484
45,-0.010824,-0.011755,-5.798374,-0.818359,5.843488
46,-0.020974,0.001038,-8.367147,11.436134,14.156978
47,0.000000,0.000000,0.000000,0.000000,0.000100
48,5.520239,-10.440453,5.518711,-10.437291,0.003512
49,-0.010824,0.017996,-1.260551,0.080026,1.251266
50,-0.041141,0.056634,-6.600490,10.200669,12.080004
51,13.363823,12.073455,13.364232,12.073836,0.000558
52,0.059975,-2.319225,0.060052,-2.322356,0.003132
53,0.000000,0.000000,3.290000,-7.880000,0.000100
54,0.000000,0.000000,-0.600000,1.170000,0.000100
55,9.017556,-0.209943,9.018422,-0.209957,0.000866
56,0.000000,0.000000,-0.000002,0.000007,0.000100
57,0.000000,0.000000,-6.340000,-5.600000,0.000100
58,-5.801766,-5.001511,-5.801904,-5.001623,0.000178
59,11.802660,9.892280,11.802705,9.892323,0.000062
60,0.000000,0.000000,-3.626878,8.784005,0.000100
61,9.439613,-10.834694,9.439130,-10.834770,0.000489
62,-0.550303,-10.755932,-0.550255,-10.755027,0.000906
63,6.252769,4.561850,6.253020,4.561894,0.000254
64,-4.443428,9.645743,-4.441650,9.645331,0.001825
65,0.000000,0.000000,-2.950481,3.110735,0.000100
66,-13.434325,0.390542,-13.435426,0.390580,0.001102
67,-6.478264,0.149971,-6.478297,0.149977,0.000034
68,8.555341,-11.583011,8.555489,-11.583199,0.000239
69,-0.041983,-0.027945,-7.806909,-0.989587,7.824246
70,0.097864,0.034999,0.409921,15.934662,15.902725
71,0.041141,0.056634,12.210018,11.170868,16.480527
72,9.682144,-0.390105,9.682505,-0.390125,0.000361
73,-5.328451,12.686419,-5.328222,12.686230,0.000297
74,17.873004,-0.500128,17.872430,-0.500121,0.000574
75,0.429865,17.094596,0.429852,17.093998,0.000598
76,0.175121,0.007000,1.310398,9.833089,9.891455
77,-0.191949,-0.160173,-0.193562,-0.161477,0.002074
78,-14.749173,-7.284531,-14.739675,-7.279839,0.010594
79,11.425907,10.325147,11.425717,10.324829,0.000370
80,-0.000539,0.001038,-0.010301,0.017202,0.018883
81,15.664896,-0.399911,15.664646,-0.399943,0.000252
82,5.119991,-12.339988,5.120037,-12.340113,0.000134
83,5.250872,-12.502077,5.250521,-12.501198,0.000947
84,-0.320613,-16.726928,-0.320618,-16.726725,0.000202
85,5.138405,-12.126240,5.138615,-12.126746,0.000548
86,-1.318045,-9.610034,-1.318443,-9.608722,0.001371
87,11.111290,-0.440051,11.110256,-0.440008,0.001035
88,0.000000,0.000000,0.000000,0.000000,0.000100
89,9.881494,-0.410092,9.881077,-0.410098,0.000417
90,0.000000,0.000000,0.000000,0.000000,0.000100
91,17.126052,-0.906009,17.125946,-0.905887,0.000161
92,4.499206,-1.288234,4.496434,-1.287441,0.002883
93,3.717337,9.013540,3.717155,9.013090,0.000485
94,0.010824,0.011755,0.000000,0.000000,0.015979
95,16.690270,-0.569991,16.690832,-0.569985,0.000562
96,0.000000,0.000000,0.000000,0.000000,0.000100
97,0.000000,0.000000,0.000000,0.000000,0.000100
98,0.010824,-0.011755,5.301855,-12.284301,13.364520
99,14.289778,-0.929865,14.290280,-0.929721,0.000523
100,0.000000,0.000000,-2.670000,-1.120000,0.000100
101,0.000000,0.000000,0.000000,0.000000,0.000100
102,10.353036,-0.379809,10.353158,-0.379672,0.000184
103,0.010824,0.017996,0.000000,0.000000,0.021000
104,13.433604,-0.989535,13.433309,-0.989517,0.000296
105,-4.472034,9.234095,-4.472095,9.234170,0.000097
106,-0.399775,-16.665206,-0.399769,-16.665053,0.000153
107,0.010824,-0.017996,0.159969,-7.908136,7.891550
108,9.280747,-12.601200,9.280705,-12.601209,0.000044
109,0.000000,0.000000,0.000010,0.000005,0.000100
110,-8.279849,-0.049999,-8.279478,-0.049976,0.000372
111,-0.260145,-13.387473,-0.260144,-13.387266,0.000207
112,0.000000,0.000000,-4.350000,6.160000,0.000100
113,-17.136423,0.350131,-17.127228,0.349947,0.009197
114,-4.979283,9.538571,-4.979153,9.538310,0.000292
115,10.269508,-0.100494,10.269797,-0.100614,0.000312
116,0.000000,0.000000,13.537374,9.634671,0.000100
117,-0.671197,5.650274,-0.671456,5.652500,0.002241
118,0.000000,0.000000,-6.971463,2.630553,0.000100
119,0.000539,-0.001038,4.949393,-11.368541,12.398035
120,-3.178282,5.886818,-3.176502,5.883521,0.003746
121,0.010824,0.011755,0.000000,0.000000,0.015979
122,0.000000,0.000000,0.000000,0.000000,0.000100
123,6.128160,-0.150203,6.129245,-0.150231,0.001086
124,0.041141,0.056634,7.559216,6.899284,10.165791
125,7.989994,0.010000,7.985599,0.009994,0.004394
126,0.000000,0.000000,0.009516,-0.000242,0.000100
127,9.025008,-0.300219,9.025302,-0.300235,0.000295
128,0.000539,-0.001038,6.187208,-0.430632,6.201566
129,0.000000,0.000000,3.640000,-0.730000,0.000100
130,0.230242,5.525205,0.230296,5.526381,0.001177
131,0.000539,-0.001038,5.560893,-12.311966,13.508386
132,-5.550124,0.470126,-5.549316,0.470077,0.000810
133,-0.841670,-2.364676,-0.841658,-2.364641,0.000037
134,-4.122074,9.884969,-4.121796,9.884301,0.000724
135,-3.997758,10.054369,-3.997727,10.054301,0.000074
136,0.000000,0.000000,12.040000,9.620000,0.000100
137,0.000000,0.000000,0.000000,0.000000,0.000100
138,0.000000,0.000000,-1.050000,-10.540000,0.000100
139,0.024859,0.016793,0.024922,0.016831,0.000073
140,-5.782444,-1.120463,-5.781670,-1.120306,0.000790
141,-10.225853,13.580572,-10.225835,13.580637,0.000067
142,-0.232100,-16.028320,-0.232151,-16.028339,0.000054
143,0.000000,0.000000,-6.013667,1.210089,0.000100
144,0.000000,0.000000,0.000000,0.000000,0.000100
145,0.000000,0.000000,0.000000,0.000000,0.000100
146,2.118279,6.734723,2.118733,6.736507,0.001841
147,0.000000,0.000000,-13.770000,9.160000,0.000100
148,-4.660331,9.620676,-4.660275,9.620558,0.000131
149,0.000000,0.000000,0.000000,0.000000,0.000100
