cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
38,0,6,70,1.588,1,1.588
38,0,6,154,1.486,1,1.486
38,0,6,262,1.465,1,1.465
38,0,12,84,4.634,2,2.317
38,0,23,180,14.816,2,7.408
38,0,28,155,3.878,2,1.939
38,0,30,6,5.845,3,1.94833
38,0,30,12,2.445,1,2.445
38,0,38,70,2.479,1,2.479
38,0,62,12,1.559,1,1.559
38,0,64,79,2.371,1,2.371
38,0,67,70,2.022,1,2.022
38,0,75,70,2.345,1,2.345
38,0,75,118,1.479,1,1.479
38,0,84,38,2.146,1,2.146
38,0,84,70,1.783,1,1.783
38,0,110,70,2.475,1,2.475
38,0,112,70,1.648,1,1.648
38,0,118,70,1.794,1,1.794
38,0,132,70,1.342,1,1.342
38,0,154,70,1.525,1,1.525
38,0,155,70,1.246,1,1.246
38,0,155,188,1.745,1,1.745
38,0,180,30,8.261,4,2.06525
38,0,188,70,1.597,1,1.597
38,0,198,70,3.216,1,3.216
38,0,262,70,1.702,1,1.702
38,1,5,23,1.692,1,1.692
38,1,5,29,2.312,1,2.312
38,1,5,48,2.097,1,2.097
38,1,5,271,33.819,17,1.98935
38,1,29,23,2.084,1,2.084
38,1,29,159,1.335,1,1.335
38,1,29,259,1.372,1,1.372
38,1,29,260,2.488,1,2.488
38,1,37,5,33.921,17,1.99535
38,1,37,89,5.37,3,1.79
38,1,47,181,34.978,20,1.7489
38,1,48,23,1.613,1,1.613
38,1,64,23,1.855,1,1.855
38,1,79,64,2.704,1,2.704
38,1,79,180,4.155,2,2.0775
38,1,82,166,1.584,1,1.584
38,1,89,79,2.144,1,2.144
38,1,89,180,3.842,2,1.921
38,1,95,37,35.524,20,1.7762
38,1,109,23,1.543,1,1.543
38,1,134,23,1.96,1,1.96
38,1,159,23,2.473,1,2.473
38,1,161,23,2.047,1,2.047
38,1,166,5,1.459,1,1.459
38,1,166,23,1.611,1,1.611
38,1,166,183,6.177,3,2.059
38,1,180,23,1.404,1,1.404
38,1,180,29,4.139,2,2.0695
38,1,180,109,1.64,1,1.64
38,1,180,134,1.606,1,1.606
38,1,180,189,2.156,1,2.156
38,1,181,95,36.756,20,1.8378
38,1,183,23,2.043,1,2.043
38,1,183,161,2.047,1,2.047
38,1,183,197,1.941,1,1.941
38,1,189,23,2.093,1,2.093
38,1,197,23,1.626,1,1.626
38,1,259,23,1.594,1,1.594
38,1,260,23,1.648,1,1.648
38,1,270,5,2.053,1,2.053
38,1,270,23,2.215,1,2.215
38,1,271,23,22.258,12,1.85483
38,1,271,29,1.8,1,1.8
38,1,271,79,4.753,2,2.3765
38,1,271,180,3.118,2,1.559
38,1,281,5,2.347,1,2.347
