node_id,reported_vx,reported_vy,derived_vx,derived_vy,spoof_dev
0,0,0,0,0,0.000100
1,0.589863,16.039157,0.589871,16.039476,0.000319
2,0.000000,0.000000,0.000000,0.000000,0.000100
3,12.355522,10.784298,12.355986,10.784684,0.000604
4,-0.369862,-18.476298,-0.369790,-18.476403,0.000126
5,-4.979675,11.759070,-4.979704,11.759135,0.000071
6,0.440133,14.863485,0.440196,14.863475,0.000064
7,4.390592,-10.531420,4.390453,-10.531080,0.000367
8,0.000000,0.000000,-2.800457,-7.815296,0.000100
9,0.000000,0.000000,0.000000,0.000000,0.000100
10,3.246647,-2.124543,3.245315,-2.123977,0.001447
11,-13.211192,1.350115,-13.211649,1.350154,0.000459
12,0.479748,16.593066,0.479740,16.593004,0.000062
13,0.021272,-0.070018,3.248106,-9.576311,10.039028
14,8.813852,-12.125020,8.814377,-12.125736,0.000888
15,5.264358,-10.939202,5.263708,-10.938585,0.000896
16,0.026189,-0.000558,13.254455,-0.569823,13.240510
17,13.545737,-0.339884,13.546360,-0.339715,0.000646
18,12.985081,6.761454,12.984539,6.760600,0.001012
19,0.159753,-7.568314,0.159632,-7.562547,0.005768
20,5.882729,2.050952,5.885956,2.052083,0.003420
21,0.000000,0.000000,5.916914,4.956012,0.000100
22,0.000000,0.000000,-2.820000,9.920000,0.000100
23,5.081182,-12.182840,5.081137,-12.182744,0.000106
24,-8.207119,9.874654,-8.206592,9.875339,0.000864
25,0.000000,0.000000,0.000000,0.000000,0.000100
26,4.649286,-8.898637,4.648700,-8.897517,0.001264
27,0.560025,15.249720,0.560003,15.249094,0.000627
28,-0.055943,0.027829,-6.445611,8.377300,10.513873
29,0.055943,0.000558,7.663141,7.043683,10.367019
30,0.000000,0.000000,0.000000,0.000000,0.000100
31,7.566043,3.785048,7.564594,3.784333,0.001616
32,0.026189,-0.072410,11.715672,-1.709539,11.803567
33,0.000000,0.000000,0.000000,0.000000,0.000100
34,9.403045,-12.771936,9.402985,-12.771889,0.000076
35,13.591464,-0.710076,13.588004,-0.709902,0.003464
36,0.000000,0.000000,0.000000,0.000000,0.000100
37,-5.352022,12.654780,-5.349535,12.648894,0.006390
38,-7.507598,0.189935,-7.507714,0.189928,0.000116
39,-0.021272,0.230817,-17.416680,0.849838,17.406419
40,0.000000,0.000000,0.060104,0.260472,0.000100
41,0.199981,14.588629,0.199981,14.588608,0.000022
42,-6.439876,-0.039999,-6.439904,-0.039999,0.000029
43,10.486594,-1.059688,10.487161,-1.059759,0.000571
44,6.781584,0.500119,6.780973,0.500076,0.000612
45,-0.021272,-0.070018,-9.229304,-1.719576,9.354619
46,-0.659518,0.132980,-0.219787,5.925984,5.809669
47,0.000000,0.000000,0.000000,0.000000,0.000100
48,0.000000,0.000000,-0.296102,-6.631300,0.000100
49,0.021272,0.230817,0.000000,0.000000,0.231795
50,0.507662,0.236388,9.475383,7.556324,11.575901
51,13.410007,11.689988,13.410514,11.690426,0.000670
52,0.000000,0.000000,0.000000,0.000000,0.000100
53,0.037412,-0.103442,0.037428,-0.103488,0.000049
54,-16.913451,0.470702,-16.913804,0.470736,0.000354
55,0.000000,0.000000,0.000000,0.000000,0.000100
56,-11.698087,-8.345757,-11.698083,-8.345751,0.000007
57,-11.774730,-10.475368,-11.775171,-10.475781,0.000604
58,0.000000,0.000000,-0.460239,-4.781564,0.000100
59,11.177546,10.107788,11.177768,10.107989,0.000300
60,-4.529533,7.369249,-4.529888,7.369829,0.000680
61,8.335323,-11.273101,8.329671,-11.265457,0.009506
62,-0.270576,-14.037393,-0.270589,-14.037764,0.000372
63,9.406219,3.787169,9.407504,3.790879,0.003926
64,-5.107757,12.334234,-5.107977,12.334753,0.000564
65,-16.516709,0.329738,-16.516267,0.329738,0.000442
66,0.000000,0.000000,-1.560000,4.810000,0.000100
67,0.329991,13.255893,0.329997,13.255846,0.000047
68,8.039622,-11.559017,8.038810,-11.557843,0.001428
69,-0.111827,-0.230817,-1.421474,-7.007661,6.902231
70,0.026556,0.027829,0.589568,16.058983,16.041037
71,0.055943,0.000558,12.276828,11.168016,16.554822
72,0.000000,0.000000,0.000000,0.000000,0.000100
73,-5.088975,12.687444,-5.087729,12.684328,0.003356
74,0.000000,0.000000,0.000000,0.000000,0.000100
75,0.469636,12.661293,0.469584,12.660007,0.001287
76,0.132988,0.027829,0.079867,10.103133,10.075444
77,0.000000,0.000000,0.000000,0.000000,0.000100
78,0.000000,0.000000,0.000000,0.000000,0.000100
79,3.051563,2.038839,3.050270,2.037917,0.001588
80,-0.026189,0.000558,-4.718897,13.486830,14.279392
81,0.000000,0.000000,0.000000,0.000000,0.000100
82,5.216886,-11.293259,5.217143,-11.293820,0.000617
83,0.000000,0.000000,0.000000,0.000000,0.000100
84,0.419850,16.174552,0.419850,16.174817,0.000266
85,5.038510,-12.146437,5.038567,-12.146590,0.000164
86,-0.329579,-13.886089,-0.329574,-13.885983,0.000107
87,0.354827,16.926281,0.355000,16.926132,0.000228
88,13.042236,-0.450077,13.034944,-0.449829,0.007296
89,8.969442,-0.100025,8.970064,-0.100038,0.000622
90,0.000000,0.000000,0.000000,0.000000,0.000100
91,0.000000,0.000000,0.000000,0.000000,0.000100
92,0.000000,0.000000,0.000000,0.000000,0.000100
93,0.000000,0.000000,0.000000,0.000000,0.000100
94,0.021272,0.070018,0.000000,0.000000,0.073177
95,16.894255,-0.729552,16.894375,-0.729461,0.000150
96,0.000000,0.000000,0.000000,0.000000,0.000100
97,0.000000,0.000000,0.000000,0.000000,0.000100
98,0.021272,0.070018,0.000000,0.000000,0.073177
99,4.938398,-11.646232,4.938243,-11.645873,0.000391
100,-12.528230,-5.109243,-12.528427,-5.109201,0.000202
101,-16.890628,0.562748,-16.890222,0.562730,0.000407
102,0.000000,0.000000,0.000000,0.000000,0.000100
103,0.021272,0.230817,-17.570000,0.760000,17.599229
104,0.000000,0.000000,3.086245,-6.925539,0.000100
105,-3.511300,9.863654,-3.511252,9.863521,0.000142
106,0.520985,-2.893471,0.521362,-2.892957,0.000637
107,-0.021272,0.230817,-16.343890,0.709775,16.329644
108,11.406365,10.346731,11.406667,10.347033,0.000427
109,-5.360586,12.911411,-5.359989,12.909969,0.001560
110,0.000000,0.000000,-0.790000,9.640000,0.000100
111,7.819840,-0.050008,7.820198,-0.050014,0.000358
112,0.274653,15.847620,0.274776,15.847467,0.000196
113,-16.191239,0.532707,-16.190304,0.532678,0.000936
114,-0.725232,-0.337697,-0.726975,-0.338506,0.001922
115,10.225890,-0.289951,10.226060,-0.290003,0.000177
116,0.000000,0.000000,0.000000,0.000000,0.000100
117,12.114341,5.912117,12.113528,5.911719,0.000906
118,-6.739883,0.039756,-6.738930,0.039717,0.000954
119,-0.026189,0.000558,-9.352386,0.209829,9.328545
120,-4.992277,9.554348,-4.992292,9.554372,0.000028
121,0.021272,0.070018,0.000000,0.000000,0.073177
122,0.000000,0.000000,0.000000,0.000000,0.000100
123,-2.571201,-7.353436,-2.569777,-7.349362,0.004316
124,0.055943,0.236388,0.000000,0.000000,0.242917
125,0.370135,14.455262,0.370113,14.454426,0.000836
126,0.000000,0.000000,0.000000,0.000000,0.000100
127,0.000000,0.000000,0.000000,0.000000,0.000100
128,0.026189,-0.000558,1.558951,-4.456985,4.712653
129,0.000000,0.000000,12.760000,8.570000,0.000100
130,0.139971,8.278817,0.139960,8.278380,0.000437
131,0.026189,-0.000558,0.160389,-0.441855,0.461251
132,-0.479688,-13.291347,-0.479431,-13.284223,0.007129
133,-0.408942,-1.845228,-0.408724,-1.844243,0.001009
134,4.434918,3.906354,4.436328,3.907603,0.001883
135,-5.740971,9.441597,-5.737928,9.436593,0.005856
136,0.000000,0.000000,0.000000,0.000000,0.000100
137,16.893468,-0.469824,16.892937,-0.469814,0.000531
138,11.178386,-0.189972,11.178816,-0.189977,0.000430
139,4.553829,2.572070,4.551452,2.570727,0.002730
140,0.000000,0.000000,-8.097939,0.030363,0.000100
141,5.189372,9.619528,5.189472,9.619716,0.000212
142,-0.080450,-3.489073,-0.080440,-3.488572,0.000501
143,0.230346,16.828424,0.230353,16.828459,0.000037
144,4.100805,-9.492049,4.100564,-9.491551,0.000554
145,0.000000,0.000000,0.000000,0.000000,0.000100
146,11.851072,-0.670061,11.845052,-0.669720,0.006030
147,-0.339917,-16.556511,-0.339913,-16.556445,0.000066
148,-5.042411,9.164371,-5.042344,9.164241,0.000146
149,0.000000,0.000000,0.000000,0.000000,0.000100
150,-16.863580,0.465359,-16.863587,0.465306,0.000053
151,0.000000,0.000000,5.182857,3.151127,0.000100
152,0.189983,14.378745,0.189889,14.371613,0.007132
153,0.000000,0.000000,0.000000,0.000000,0.000100
154,0.400192,15.874957,0.400192,15.874745,0.000212
155,0.209805,15.058539,0.209805,15.058764,0.000225
156,-0.026189,0.000558,-16.847984,0.609547,16.832815
157,-0.942169,-13.487132,-0.942141,-13.487294,0.000165
158,-0.529698,-16.361428,-0.529644,-16.361274,0.000163
159,0.055943,-0.027829,4.896382,-9.642874,10.764708
160,-0.189934,-8.307829,-0.189929,-8.307868,0.000039
161,14.600101,8.391820,14.599820,8.391919,0.000297
162,0.026189,-0.000558,11.001241,-0.440041,10.983848
