cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
31,1,1,3,3
31,1,5,6,6
31,1,6,2,2
31,1,12,2,2
31,1,21,14,14
31,1,23,1,1
31,1,24,1,1
31,1,26,1,1
31,1,27,2,2
31,1,28,1,1
31,1,29,1,1
31,1,30,1,1
31,1,34,6,6
31,1,36,1,1
31,1,38,1,1
31,1,40,5,5
31,1,41,3,3
31,1,42,1,1
31,1,46,2,2
31,1,50,1,1
31,1,51,4,4
31,1,56,1,1
31,1,59,1,1
31,1,60,1,1
31,1,61,2,2
31,1,62,1,1
31,1,63,5,5
31,1,67,1,1
31,1,70,30,30
31,1,71,1,1
31,1,75,4,4
31,1,76,1,1
31,1,77,4,4
31,1,78,2,2
31,1,79,5,5
31,1,84,3,3
31,1,109,5,5
31,1,110,2,2
31,1,112,7,7
31,1,118,2,2
31,1,122,2,2
31,1,123,12,12
31,1,124,1,1
31,1,125,1,1
31,1,130,1,1
31,1,132,2,2
31,1,136,1,1
31,1,140,1,1
31,1,143,2,2
31,1,152,10,10
31,1,154,2,2
31,1,155,2,2
31,1,159,6,6
31,1,165,9,9
31,1,175,1,1
31,1,178,1,1
31,1,182,1,1
31,1,183,1,1
31,1,188,2,2
31,1,193,3,3
31,1,194,10,10
31,1,196,12,12
31,1,197,1,1
31,1,198,4,4
31,1,227,1,1
31,1,228,1,1
31,1,237,1,1
31,1,238,1,1
31,1,239,3,3
31,1,240,3,3
31,1,247,4,4
31,1,248,5,5
31,1,249,13,13
31,1,250,24,24
31,1,251,6,6
31,1,252,1,1
31,1,258,10,10
31,1,259,11,11
31,1,260,11,11
31,1,261,15,15
31,1,262,3,3
31,1,263,1,1
31,1,270,1,1
31,2,1,3,3
31,2,2,1,1
31,2,5,1,1
31,2,6,2,2
31,2,8,2,2
31,2,11,1,1
31,2,12,3,3
31,2,13,1,1
31,2,19,2,2
31,2,23,1,1
31,2,27,2,2
31,2,28,2,2
31,2,29,1,1
31,2,30,1,1
31,2,31,1,1
31,2,33,1,1
31,2,37,1,1
31,2,38,4,4
31,2,39,1,1
31,2,41,3,3
31,2,42,1,1
31,2,44,1,1
31,2,45,13,13
31,2,48,1,1
31,2,49,1,1
31,2,51,1,1
31,2,52,2,2
31,2,54,1,1
31,2,57,1,1
31,2,62,4,4
31,2,65,1,1
31,2,66,1,1
31,2,67,1,1
31,2,69,5,5
31,2,70,3,3
31,2,73,1,1
31,2,75,3,3
31,2,76,3,3
31,2,78,1,1
31,2,79,1,1
31,2,81,1,1
31,2,82,1,1
31,2,83,1,1
31,2,84,10,10
31,2,85,1,1
31,2,86,1,1
31,2,87,1,1
31,2,88,1,1
31,2,89,1,1
31,2,90,12,12
31,2,91,8,8
31,2,92,1,1
31,2,94,1,1
31,2,95,1,1
31,2,96,1,1
31,2,98,1,1
31,2,100,1,1
31,2,103,1,1
31,2,106,1,1
31,2,107,3,3
31,2,109,1,1
31,2,110,4,4
31,2,112,11,11
31,2,113,1,1
31,2,118,1,1
31,2,119,1,1
31,2,121,1,1
31,2,122,7,7
31,2,123,3,3
31,2,125,3,3
31,2,126,1,1
31,2,127,1,1
31,2,130,13,13
31,2,132,3,3
31,2,133,5,5
31,2,134,1,1
31,2,137,1,1
31,2,139,1,1
31,2,140,2,2
31,2,142,1,1
31,2,143,4,4
31,2,144,1,1
31,2,145,1,1
31,2,147,1,1
31,2,150,18,18
31,2,152,4,4
31,2,154,3,3
31,2,155,4,4
31,2,156,1,1
31,2,158,1,1
31,2,159,1,1
31,2,160,13,13
31,2,161,1,1
31,2,166,1,1
31,2,168,1,1
31,2,171,1,1
31,2,172,1,1
31,2,176,7,7
31,2,179,2,2
31,2,180,2,2
31,2,181,1,1
31,2,183,1,1
31,2,184,1,1
31,2,188,2,2
31,2,190,1,1
31,2,193,2,2
31,2,194,1,1
31,2,195,1,1
31,2,196,1,1
31,2,197,3,3
31,2,198,5,5
31,2,199,1,1
31,2,227,1,1
31,2,228,5,5
31,2,229,3,3
31,2,230,1,1
31,2,237,2,2
31,2,238,4,4
31,2,239,34,34
31,2,240,5,5
31,2,241,2,2
31,2,248,2,2
31,2,249,3,3
31,2,250,4,4
31,2,251,6,6
31,2,252,7,7
31,2,258,1,1
31,2,259,1,1
31,2,260,2,2
31,2,261,2,2
31,2,262,13,13
31,2,263,17,17
31,2,270,1,1
31,2,271,1,1
31,2,272,2,2
31,2,273,9,9
31,2,274,19,19
31,2,282,1,1
31,2,283,1,1
31,2,284,4,4
31,2,285,15,15
31,2,286,1,1
31,2,293,1,1
31,2,295,1,1
31,2,296,1,1
31,2,297,1,1
31,2,298,1,1
31,2,304,1,1
31,2,305,1,1
31,2,306,1,1
31,2,307,1,1
31,2,308,1,1
31,2,309,17,17
31,2,317,1,1
31,2,318,1,1
31,2,319,2,2
