cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
45,0,1,12,1.864,1,1.864
45,0,12,70,1.604,1,1.604
45,0,21,165,2.108,1,2.108
45,0,27,62,1.893,1,1.893
45,0,27,70,1.609,1,1.609
45,0,27,112,2.667,1,2.667
45,0,28,143,1.847,1,1.847
45,0,36,21,1.292,1,1.292
45,0,36,249,10.697,6,1.78283
45,0,56,124,1.965,1,1.965
45,0,62,70,1.515,1,1.515
45,0,75,70,2.358,1,2.358
45,0,75,110,1.642,1,1.642
45,0,84,1,1.935,1,1.935
45,0,110,70,1.325,1,1.325
45,0,112,70,1.534,1,1.534
45,0,124,249,3.426,2,1.713
45,0,143,70,2.309,1,2.309
45,0,154,70,2.264,1,2.264
45,0,154,75,4.243,2,2.1215
45,0,165,124,2.225,1,2.225
45,0,193,70,2.307,1,2.307
45,0,249,28,3.462,2,1.731
45,0,249,250,10.128,6,1.688
45,0,250,27,2.955,2,1.4775
45,0,250,28,5.957,3,1.98567
45,0,250,70,2.177,1,2.177
45,0,261,70,1.674,1,1.674
45,1,25,206,16.339,8,2.04238
45,1,25,217,17.2,9,1.91111
45,1,125,218,5.329,3,1.77633
45,1,204,205,22.16,12,1.84667
45,1,205,25,10.684,6,1.78067
45,1,205,206,9.85,5,1.97
45,1,205,216,1.353,1,1.353
45,1,207,206,10.651,6,1.77517
45,1,216,217,2.565,1,2.565
45,1,217,125,5.521,3,1.84033
45,1,217,206,19.579,10,1.9579
45,1,217,218,5.229,3,1.743
45,1,218,207,12.446,6,2.07433
