cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
35,0,6,70,1.85,1,1.85
35,0,12,67,1.922,1,1.922
35,0,12,70,2.113,1,2.113
35,0,12,123,1.249,1,1.249
35,0,38,70,1.902,1,1.902
35,0,41,70,2.155,1,2.155
35,0,67,70,2.363,1,2.363
35,0,75,70,2.032,1,2.032
35,0,75,118,2.285,1,2.285
35,0,84,70,1.97,1,1.97
35,0,110,70,1.568,1,1.568
35,0,112,70,1.77,1,1.77
35,0,112,75,4.086,2,2.043
35,0,118,70,1.994,1,1.994
35,0,123,70,1.841,1,1.841
35,0,132,70,1.538,1,1.538
35,0,143,70,2.654,1,2.654
35,0,143,112,6.332,3,2.11067
35,0,152,70,1.549,1,1.549
35,0,152,84,1.618,1,1.618
35,0,152,110,2.116,1,2.116
35,0,154,70,1.571,1,1.571
35,0,188,70,2.29,1,2.29
35,0,193,12,4.89,3,1.63
35,0,193,41,1.41,1,1.41
35,0,193,70,2.241,1,2.241
35,0,193,143,9.248,4,2.312
35,0,193,152,2.324,1,2.324
35,0,198,6,2.091,1,2.091
35,0,198,70,1.693,1,1.693
35,0,198,132,2.18,1,2.18
35,0,198,152,1.674,1,1.674
35,0,198,193,1.767,1,1.767
35,0,251,193,1.83,1,1.83
35,0,251,198,5.523,3,1.841
35,1,5,23,1.53,1,1.53
35,1,5,29,22.924,12,1.91033
35,1,7,53,1.528,1,1.528
35,1,11,144,35.328,18,1.96267
35,1,17,48,1.466,1,1.466
35,1,29,23,19.701,10,1.9701
35,1,29,79,6.268,3,2.08933
35,1,29,180,3.381,2,1.6905
35,1,48,29,1.444,1,1.444
35,1,53,99,6.014,3,2.00467
35,1,57,79,1.922,1,1.922
35,1,57,161,1.696,1,1.696
35,1,64,23,2.513,1,2.513
35,1,79,64,1.535,1,1.535
35,1,79,109,5.36,1,5.36
35,1,79,134,2.108,1,2.108
35,1,79,159,3.081,1,3.081
35,1,79,189,2.174,1,2.174
35,1,80,282,3.751,2,1.8755
35,1,89,5,24.253,13,1.86562
35,1,89,166,6.052,3,2.01733
35,1,89,271,4.604,2,2.302
35,1,99,17,2.004,1,2.004
35,1,99,80,3.464,2,1.732
35,1,109,23,7.612,1,7.612
35,1,128,303,3.903,2,1.9515
35,1,134,23,2.361,1,2.361
35,1,144,283,40.29,18,2.23833
35,1,159,23,2.8,1,2.8
35,1,161,23,1.401,1,1.401
35,1,166,23,1.588,1,1.588
35,1,166,29,1.655,1,1.655
35,1,166,183,1.715,1,1.715
35,1,171,57,4.082,2,2.041
35,1,180,23,2.533,1,2.533
35,1,180,197,1.984,1,1.984
35,1,183,23,2.251,1,2.251
35,1,189,23,2.42,1,2.42
35,1,196,23,1.865,1,1.865
35,1,197,23,1.521,1,1.521
35,1,270,23,1.608,1,1.608
35,1,270,196,1.475,1,1.475
35,1,271,23,2.193,1,2.193
35,1,271,79,1.997,1,1.997
35,1,282,89,1.526,1,1.526
35,1,282,283,1.384,1,1.384
35,1,283,89,32.124,17,1.88965
35,1,283,171,3.221,2,1.6105
35,1,291,53,1.792,1,1.792
35,1,303,304,5.968,2,2.984
35,1,304,11,3.931,2,1.9655
