cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_type,num_active_next_hops,sum_abs_ff_deviation,sum_abs_ff_deviation_normalized,threshold,detected,total_inbound,total_outbound,node_pdr,mean_pdr_flow,pdr_deviation,inbound_ratio
43,44.0001,0,70,68,1,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,78.95,-21.05,1.0000
43,44.0001,0,70,68,6,VEHICLE,0,1.0000,1.0000,0.5000,0,3,0,0.00,78.95,78.95,2.3333
43,44.0001,0,70,68,12,VEHICLE,0,1.0000,1.0000,0.5000,0,2,0,0.00,78.95,78.95,1.0000
43,44.0001,0,70,68,21,VEHICLE,1,0.8333,0.8333,0.5000,1,3,3,100.00,78.95,-21.05,2.0000
43,44.0001,0,70,68,27,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,78.95,-21.05,2.5000
43,44.0001,0,70,68,28,VEHICLE,2,0.5000,0.2500,0.5000,0,4,4,100.00,78.95,-21.05,2.0000
43,44.0001,0,70,68,30,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,78.95,-21.05,2.0000
43,44.0001,0,70,68,34,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,78.95,-21.05,2.5000
43,44.0001,0,70,68,38,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,78.95,-21.05,2.0000
43,44.0001,0,70,68,40,VEHICLE,1,0.8333,0.8333,0.5000,1,1,1,100.00,78.95,-21.05,6.0000
43,44.0001,0,70,68,41,VEHICLE,0,1.0000,1.0000,0.5000,0,2,0,0.00,78.95,78.95,5.0000
43,44.0001,0,70,68,51,VEHICLE,1,0.0000,0.0000,0.5000,0,3,3,100.00,78.95,-21.05,1.3333
43,44.0001,0,70,68,57,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,78.95,-21.05,1.0000
43,44.0001,0,70,68,59,VEHICLE,1,0.0000,0.0000,0.5000,0,3,3,100.00,78.95,-21.05,1.3333
43,44.0001,0,70,68,62,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,78.95,-21.05,3.0000
43,44.0001,0,70,68,63,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,78.95,-21.05,2.0000
43,44.0001,0,70,68,64,VEHICLE,3,0.2000,0.0667,0.5000,0,5,5,100.00,78.95,-21.05,0.8000
43,44.0001,0,70,68,67,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,78.95,78.95,2.0000
43,44.0001,0,70,68,75,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,78.95,-21.05,2.0000
43,44.0001,0,70,68,84,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,78.95,-21.05,1.0000
43,44.0001,0,70,68,108,RSU,1,0.0000,0.0000,0.5000,0,5,5,100.00,78.95,-21.05,2.6000
43,44.0001,0,70,68,109,RSU,1,0.8000,0.8000,0.5000,1,1,1,100.00,78.95,-21.05,5.0000
43,44.0001,0,70,68,110,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,78.95,78.95,2.0000
43,44.0001,0,70,68,111,RSU,0,1.0000,1.0000,0.5000,0,3,0,0.00,78.95,78.95,1.6667
43,44.0001,0,70,68,112,RSU,1,1.0000,1.0000,0.5000,1,1,1,100.00,78.95,-21.05,2.0000
43,44.0001,0,70,68,123,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,78.95,-21.05,2.0000
43,44.0001,0,70,68,130,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,78.95,-21.05,2.0000
43,44.0001,0,70,68,132,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,78.95,78.95,2.0000
43,44.0001,0,70,68,134,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,78.95,-21.05,4.0000
43,44.0001,0,70,68,136,RSU,2,0.4286,0.2143,0.5000,0,3,3,100.00,78.95,-21.05,2.3333
43,44.0001,0,70,68,143,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,78.95,-21.05,3.0000
43,44.0001,0,70,68,152,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,78.95,-21.05,4.0000
43,44.0001,0,70,68,154,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,78.95,-21.05,2.0000
43,44.0001,0,70,68,155,RSU,0,1.0000,1.0000,0.5000,0,3,0,0.00,78.95,78.95,2.0000
43,44.0001,0,70,68,159,RSU,1,0.0000,0.0000,0.5000,0,3,3,100.00,78.95,-21.05,1.3333
43,44.0001,0,70,68,161,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,78.95,-21.05,1.0000
43,44.0001,0,70,68,163,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,78.95,-21.05,1.5000
43,44.0001,0,70,68,165,RSU,4,0.6429,0.1607,0.5000,1,4,4,100.00,78.95,-21.05,1.7500
43,44.0001,0,70,68,168,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,78.95,-21.05,1.0000
43,44.0001,0,70,68,183,RSU,1,0.8333,0.8333,0.5000,1,1,1,100.00,78.95,-21.05,6.0000
43,44.0001,0,70,68,189,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,78.95,-21.05,3.0000
43,44.0001,0,70,68,193,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,78.95,78.95,2.0000
43,44.0001,0,70,68,194,RSU,1,0.6000,0.6000,0.5000,1,1,1,100.00,78.95,-21.05,10.0000
43,44.0001,0,70,68,196,RSU,1,0.8333,0.8333,0.5000,1,1,1,100.00,78.95,-21.05,6.0000
43,44.0001,0,70,68,198,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,78.95,78.95,3.0000
43,44.0001,0,70,68,238,RSU,0,1.0000,1.0000,0.5000,0,2,0,0.00,78.95,78.95,2.0000
43,44.0001,0,70,68,239,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,78.95,-21.05,2.0000
43,44.0001,0,70,68,247,RSU,1,0.0000,0.0000,0.5000,0,3,3,100.00,78.95,-21.05,0.3333
43,44.0001,0,70,68,250,RSU,1,0.5294,0.5294,0.5000,1,6,6,100.00,78.95,-21.05,2.8333
43,44.0001,0,70,68,251,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,78.95,-21.05,3.0000
43,44.0001,0,70,68,258,RSU,2,0.8000,0.4000,0.5000,1,2,2,100.00,78.95,-21.05,5.0000
43,44.0001,0,70,68,259,RSU,1,0.7273,0.7273,0.5000,1,3,3,100.00,78.95,-21.05,3.6667
43,44.0001,0,70,68,260,RSU,1,0.0000,0.0000,0.5000,0,3,3,100.00,78.95,-21.05,1.6667
43,44.0001,0,70,68,261,RSU,3,0.5000,0.1667,0.5000,0,7,7,100.00,78.95,-21.05,2.0000
43,44.0001,0,70,68,262,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,78.95,78.95,3.0000
43,44.0001,0,70,68,269,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,78.95,-21.05,3.0000
43,44.0001,0,70,68,270,RSU,1,0.8000,0.8000,0.5000,1,2,2,100.00,78.95,-21.05,5.0000
43,44.0001,1,214,93,0,VEHICLE,1,0.0000,0.0000,0.5000,0,14,14,100.00,94.44,-5.56,0.8571
43,44.0001,1,214,93,16,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,94.44,-5.56,2.0000
43,44.0001,1,214,93,18,VEHICLE,1,1.0000,1.0000,0.5000,1,8,8,100.00,94.44,-5.56,0.3750
43,44.0001,1,214,93,21,VEHICLE,1,0.6000,0.6000,0.5000,1,25,25,100.00,94.44,-5.56,0.4000
43,44.0001,1,214,93,26,VEHICLE,1,0.0000,0.0000,0.5000,0,8,8,100.00,94.44,-5.56,0.1250
43,44.0001,1,214,93,34,VEHICLE,1,0.0000,0.0000,0.5000,0,4,4,100.00,94.44,-5.56,0.7500
43,44.0001,1,214,93,40,VEHICLE,1,0.5455,0.5455,0.5000,1,1,1,100.00,94.44,-5.56,11.0000
43,44.0001,1,214,93,46,VEHICLE,4,0.1091,0.0273,0.5000,0,10,10,100.00,94.44,-5.56,1.1000
43,44.0001,1,214,93,50,VEHICLE,1,0.0000,0.0000,0.5000,0,4,4,100.00,94.44,-5.56,0.7500
43,44.0001,1,214,93,56,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,94.44,-5.56,0.5000
43,44.0001,1,214,93,59,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,94.44,-5.56,1.0000
43,44.0001,1,214,93,60,VEHICLE,0,1.0000,1.0000,0.5000,0,4,0,0.00,94.44,94.44,0.7500
