cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
24,1,1,3,3
24,1,3,12,12
24,1,5,5,5
24,1,6,13,13
24,1,12,2,2
24,1,14,7,7
24,1,20,1,1
24,1,21,1,1
24,1,23,9,9
24,1,24,3,3
24,1,26,1,1
24,1,27,2,2
24,1,28,1,1
24,1,30,5,5
24,1,34,7,7
24,1,38,2,2
24,1,41,4,4
24,1,42,2,2
24,1,46,7,7
24,1,50,1,1
24,1,51,6,6
24,1,57,2,2
24,1,59,1,1
24,1,60,1,1
24,1,63,1,1
24,1,64,3,3
24,1,67,1,1
24,1,70,30,30
24,1,71,1,1
24,1,75,5,5
24,1,76,1,1
24,1,77,1,1
24,1,78,2,2
24,1,79,5,5
24,1,84,3,3
24,1,108,3,3
24,1,109,3,3
24,1,110,2,2
24,1,111,2,2
24,1,112,2,2
24,1,116,1,1
24,1,118,2,2
24,1,120,1,1
24,1,122,2,2
24,1,123,4,4
24,1,125,1,1
24,1,129,4,4
24,1,130,2,2
24,1,132,2,2
24,1,134,5,5
24,1,136,1,1
24,1,139,1,1
24,1,140,1,1
24,1,141,11,11
24,1,143,2,2
24,1,151,1,1
24,1,152,3,3
24,1,154,2,2
24,1,155,7,7
24,1,159,3,3
24,1,161,5,5
24,1,164,1,1
24,1,165,7,7
24,1,166,6,6
24,1,175,1,1
24,1,180,6,6
24,1,183,3,3
24,1,188,2,2
24,1,189,2,2
24,1,193,10,10
24,1,194,11,11
24,1,195,1,1
24,1,196,4,4
24,1,197,7,7
24,1,198,2,2
24,1,226,1,1
24,1,227,1,1
24,1,228,1,1
24,1,229,1,1
24,1,236,5,5
24,1,237,5,5
24,1,238,5,5
24,1,239,4,4
24,1,240,3,3
24,1,241,1,1
24,1,246,2,2
24,1,247,1,1
24,1,249,1,1
24,1,250,5,5
24,1,251,3,3
24,1,252,1,1
24,1,257,13,13
24,1,258,12,12
24,1,259,12,12
24,1,260,6,6
24,1,261,12,12
24,1,262,2,2
24,1,263,1,1
24,1,270,1,1
24,2,1,3,3
24,2,2,2,2
24,2,3,2,2
24,2,6,6,6
24,2,12,7,7
24,2,22,1,1
24,2,27,5,5
24,2,30,13,13
24,2,31,3,3
24,2,41,2,2
24,2,57,13,13
24,2,62,5,5
24,2,64,2,2
24,2,67,1,1
24,2,70,1,1
24,2,73,3,3
24,2,75,1,1
24,2,79,1,1
24,2,84,9,9
24,2,94,4,4
24,2,110,1,1
24,2,111,3,3
24,2,112,4,4
24,2,118,1,1
24,2,121,4,4
24,2,122,1,1
24,2,123,3,3
24,2,127,1,1
24,2,130,11,11
24,2,132,1,1
24,2,139,9,9
24,2,143,1,1
24,2,152,5,5
24,2,161,1,1
24,2,168,27,27
24,2,171,3,3
24,2,180,1,1
24,2,184,5,5
24,2,188,1,1
24,2,193,3,3
24,2,197,1,1
24,2,198,3,3
24,2,250,2,2
24,2,251,3,3
24,2,260,1,1
24,2,261,10,10
24,2,262,11,11
24,2,263,4,4
24,2,272,5,5
24,2,273,7,7
24,2,274,3,3
