cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
32,0,27,70,1.842,1,1.842
32,0,42,70,2.27,1,2.27
32,0,51,196,1.435,1,1.435
32,0,67,70,3.178,1,3.178
32,0,79,261,2.017,1,2.017
32,0,84,70,1.799,1,1.799
32,0,108,51,1.406,1,1.406
32,0,109,79,1.721,1,1.721
32,0,112,70,1.823,1,1.823
32,0,118,70,2.895,1,2.895
32,0,122,70,1.753,1,1.753
32,0,123,112,2.135,1,2.135
32,0,123,198,2.694,1,2.694
32,0,154,70,2.058,1,2.058
32,0,155,70,4.743,1,4.743
32,0,188,70,1.742,1,1.742
32,0,193,70,1.373,1,1.373
32,0,196,109,1.871,1,1.871
32,0,198,70,1.649,1,1.649
32,0,198,84,2.979,1,2.979
32,0,239,70,1.857,1,1.857
32,0,240,70,2.873,1,2.873
32,0,261,193,2.05,1,2.05
32,1,3,79,59.314,22,2.69609
32,1,18,136,1.558,1,1.558
32,1,21,24,1.266,1,1.266
32,1,21,56,1.804,1,1.804
32,1,21,59,29.947,16,1.87169
32,1,21,77,2.045,1,2.045
32,1,21,78,2.704,1,2.704
32,1,21,124,1.664,1,1.664
32,1,21,136,1.864,1,1.864
32,1,21,165,2.587,1,2.587
32,1,21,182,2.272,1,2.272
32,1,21,247,1.918,1,1.918
32,1,24,136,1.95,1,1.95
32,1,26,136,15.297,7,2.18529
32,1,34,136,1.474,1,1.474
32,1,36,136,2.296,1,2.296
32,1,50,34,2.285,1,2.285
32,1,50,136,1.522,1,1.522
32,1,51,36,1.873,1,1.873
32,1,51,194,1.859,1,1.859
32,1,51,196,1.415,1,1.415
32,1,56,136,2.173,1,2.173
32,1,59,26,14.639,7,2.09129
32,1,59,50,3.357,2,1.6785
32,1,59,63,1.503,1,1.503
32,1,59,136,1.95,1,1.95
32,1,59,167,2.866,2,1.433
32,1,59,175,1.622,1,1.622
32,1,59,178,2.242,1,2.242
32,1,59,236,1.509,1,1.509
32,1,63,136,2.063,1,2.063
32,1,64,197,49.445,22,2.2475
32,1,71,136,1.823,1,1.823
32,1,77,136,2.122,1,2.122
32,1,78,136,1.764,1,1.764
32,1,79,64,42.247,22,1.92032
32,1,108,136,1.582,1,1.582
32,1,114,136,3.772,1,3.772
32,1,120,114,1.825,1,1.825
32,1,120,135,2.169,1,2.169
32,1,124,136,2.55,1,2.55
32,1,135,136,1.67,1,1.67
32,1,148,120,4,2,2
32,1,164,148,2.576,1,2.576
32,1,165,136,1.745,1,1.745
32,1,167,18,1.845,1,1.845
32,1,167,136,2.442,1,2.442
32,1,175,136,1.594,1,1.594
32,1,178,136,2.236,1,2.236
32,1,182,136,1.458,1,1.458
32,1,194,21,57.959,25,2.31836
32,1,194,71,1.546,1,1.546
32,1,196,194,45.743,23,1.98883
32,1,197,196,48.611,22,2.20959
32,1,236,136,3.104,1,3.104
32,1,237,136,3.441,1,3.441
32,1,247,136,1.613,1,1.613
32,1,248,51,1.748,1,1.748
32,1,248,194,1.687,1,1.687
32,1,248,237,3.308,1,3.308
32,1,250,3,2.104,1,2.104
