node_id,reported_vx,reported_vy,derived_vx,derived_vy,spoof_dev
0,12.6533,-0.649522,12.6515,-0.649907,0.001852
1,0.348744,11.914897,0.348752,11.913412,0.001485
2,0.000000,0.000000,0.000000,0.000000,0.000100
3,-5.122399,10.094723,-5.122165,10.094254,0.000524
4,-17.611965,3.859998,-17.612061,3.860004,0.000096
5,-4.875588,11.759317,-4.875840,11.759923,0.000656
6,0.000000,0.000000,5.440000,-0.370000,0.000100
7,11.242324,-1.140239,11.242770,-1.140287,0.000448
8,-7.239751,0.060084,-7.239555,0.060084,0.000196
9,-0.289930,-12.446624,-0.289985,-12.448562,0.001939
10,0.000000,0.000000,0.000000,0.000000,0.000100
11,-13.953791,1.360924,-13.953063,1.360682,0.000767
12,0.470067,16.393262,0.470075,16.393557,0.000295
13,0.013825,0.070003,2.841867,-0.080320,2.832035
14,9.251239,-12.511122,9.251201,-12.511073,0.000062
15,0.000000,0.000000,-5.152597,-1.130016,0.000100
16,0.455058,0.007000,0.000000,0.000000,0.455112
17,-0.901206,2.072541,-0.902599,2.075694,0.003447
18,-3.638454,8.406382,-3.638530,8.406549,0.000183
19,-0.060000,6.669730,-0.060015,6.670172,0.000442
20,9.894092,5.802400,9.893687,5.802208,0.000449
21,0.269703,0.012651,0.269749,0.012656,0.000046
22,8.078869,4.359390,8.078576,4.359232,0.000333
23,11.175346,4.768033,11.174919,4.767861,0.000460
24,0.000000,0.000000,0.000000,0.000000,0.000100
25,0.000000,0.000000,0.000000,0.000000,0.000100
26,0.000000,0.000000,0.467465,2.766172,0.000100
27,0.420144,16.574676,0.420129,16.573967,0.000709
28,0.027998,0.007000,2.850703,10.012397,10.395943
29,0.630844,-0.007000,5.138813,-12.397137,13.184736
30,0.709864,19.286941,0.709863,19.286956,0.000015
31,0.000000,0.000000,0.000000,0.000000,0.000100
32,-0.455058,0.007000,-4.941713,10.923829,11.802848
33,5.568979,-13.127607,5.568876,-13.127388,0.000242
34,5.509520,4.019650,5.505487,4.016708,0.004992
35,0.000000,0.000000,0.000000,0.000000,0.000100
36,0.000000,0.000000,0.455412,2.429234,0.000100
37,-10.230542,0.440023,-10.231252,0.440052,0.000711
38,-5.564284,2.297640,-5.563472,2.297266,0.000893
39,0.028057,0.042059,0.000000,0.000000,0.050558
40,13.215779,-2.214314,13.214266,-2.214065,0.001534
41,0.000000,0.000000,-5.980000,-2.360000,0.000100
