cycle_id,sim_time_s,flow_id,flow_source,flow_destination,forwarding_node_id,forwarding_node_type,next_hop_id,next_hop_type,unique_inbound_count,unique_outbound_to_next_hop,observed_ff,expected_ff_planned,ff_deviation
14,15.0001,0,70,68,3,VEHICLE,134,RSU,5,1,0.2000,0.5000,-0.3000
14,15.0001,0,70,68,3,VEHICLE,249,RSU,5,2,0.4000,0.2500,0.1500
14,15.0001,0,70,68,3,VEHICLE,250,RSU,5,2,0.4000,0.2500,0.1500
14,15.0001,0,70,68,21,VEHICLE,68,VEHICLE,1,1,1.0000,1.0000,0.0000
14,15.0001,0,70,68,27,VEHICLE,125,RSU,1,1,1.0000,1.0000,0.0000
14,15.0001,0,70,68,30,VEHICLE,41,VEHICLE,3,1,0.3333,0.1000,0.2333
14,15.0001,0,70,68,36,VEHICLE,183,RSU,2,2,1.0000,1.0000,0.0000
14,15.0001,0,70,68,41,VEHICLE,75,VEHICLE,2,1,0.5000,0.1429,0.3571
14,15.0001,0,70,68,41,VEHICLE,251,RSU,2,1,0.5000,0.1429,0.3571
14,15.0001,0,70,68,44,VEHICLE,67,VEHICLE,1,1,1.0000,1.0000,0.0000
14,15.0001,0,70,68,67,VEHICLE,118,RSU,2,2,1.0000,1.0000,0.0000
14,15.0001,0,70,68,77,VEHICLE,108,RSU,4,1,0.2500,0.5714,-0.3214
14,15.0001,0,70,68,77,VEHICLE,180,RSU,4,1,0.2500,0.1429,0.1071
14,15.0001,0,70,68,77,VEHICLE,194,RSU,4,1,0.2500,0.1429,0.1071
14,15.0001,0,70,68,77,VEHICLE,248,RSU,4,1,0.2500,0.1429,0.1071
14,15.0001,0,70,68,78,VEHICLE,180,RSU,1,1,1.0000,1.0000,0.0000
14,15.0001,0,70,68,108,RSU,258,RSU,4,4,1.0000,0.2857,0.7143
14,15.0001,0,70,68,110,RSU,111,RSU,1,1,1.0000,1.0000,0.0000
14,15.0001,0,70,68,111,RSU,6,VEHICLE,3,3,1.0000,1.0000,0.0000
14,15.0001,0,70,68,118,RSU,111,RSU,3,1,0.3333,0.2500,0.0833
14,15.0001,0,70,68,118,RSU,195,RSU,3,1,0.3333,0.2500,0.0833
14,15.0001,0,70,68,118,RSU,198,RSU,3,1,0.3333,0.5000,-0.1667
14,15.0001,0,70,68,122,RSU,154,RSU,2,2,1.0000,1.0000,0.0000
14,15.0001,0,70,68,123,RSU,75,VEHICLE,1,1,1.0000,1.0000,0.0000
14,15.0001,0,70,68,125,RSU,239,RSU,1,1,1.0000,1.0000,0.0000
14,15.0001,0,70,68,132,RSU,122,RSU,1,1,1.0000,1.0000,0.0000
14,15.0001,0,70,68,134,RSU,197,RSU,1,1,1.0000,0.1250,0.8750
14,15.0001,0,70,68,180,RSU,108,RSU,3,3,1.0000,0.4545,0.5455
14,15.0001,0,70,68,183,RSU,77,VEHICLE,4,4,1.0000,1.0000,0.0000
14,15.0001,0,70,68,194,RSU,258,RSU,1,1,1.0000,0.1818,0.8182
14,15.0001,0,70,68,195,RSU,30,VEHICLE,2,2,1.0000,1.0000,0.0000
14,15.0001,0,70,68,197,RSU,183,RSU,2,2,1.0000,1.0000,0.0000
14,15.0001,0,70,68,239,RSU,3,VEHICLE,7,5,0.7143,0.6667,0.0476
14,15.0001,0,70,68,239,RSU,238,RSU,7,1,0.1429,0.1667,-0.0238
14,15.0001,0,70,68,239,RSU,250,RSU,7,1,0.1429,0.1667,-0.0238
14,15.0001,0,70,68,247,RSU,21,VEHICLE,1,1,1.0000,0.1667,0.8333
14,15.0001,0,70,68,248,RSU,247,RSU,1,1,1.0000,0.1429,0.8571
14,15.0001,0,70,68,249,RSU,36,VEHICLE,5,2,0.4000,0.1429,0.2571
14,15.0001,0,70,68,249,RSU,78,VEHICLE,5,1,0.2000,0.0714,0.1286
14,15.0001,0,70,68,249,RSU,180,RSU,5,1,0.2000,0.1429,0.0571
14,15.0001,0,70,68,249,RSU,197,RSU,5,1,0.2000,0.0714,0.1286
14,15.0001,0,70,68,250,RSU,249,RSU,3,3,1.0000,0.5000,0.5000
14,15.0001,0,70,68,251,RSU,6,VEHICLE,2,2,1.0000,0.2222,0.7778
14,15.0001,1,132,120,27,VEHICLE,125,RSU,11,3,0.2727,0.5556,-0.2828
14,15.0001,1,132,120,27,VEHICLE,228,RSU,11,8,0.7273,0.4444,0.2828
14,15.0001,1,132,120,42,VEHICLE,1,VEHICLE,1,1,1.0000,1.0000,0.0000
14,15.0001,1,132,120,44,VEHICLE,27,VEHICLE,2,2,1.0000,1.0000,0.0000
14,15.0001,1,132,120,67,VEHICLE,27,VEHICLE,10,6,0.6000,0.3333,0.2667
14,15.0001,1,132,120,67,VEHICLE,110,RSU,10,1,0.1000,0.1667,-0.0667
14,15.0001,1,132,120,67,VEHICLE,122,RSU,10,1,0.1000,0.1667,-0.0667
14,15.0001,1,132,120,67,VEHICLE,155,RSU,10,1,0.1000,0.1667,-0.0667
14,15.0001,1,132,120,67,VEHICLE,195,RSU,10,1,0.1000,0.1667,-0.0667
14,15.0001,1,132,120,70,VEHICLE,1,VEHICLE,1,1,1.0000,1.0000,0.0000
14,15.0001,1,132,120,76,VEHICLE,120,RSU,6,6,1.0000,0.4375,0.5625
14,15.0001,1,132,120,87,RSU,105,RSU,2,2,1.0000,1.0000,0.0000
14,15.0001,1,132,120,105,RSU,60,VEHICLE,3,1,0.3333,0.1667,0.1667
14,15.0001,1,132,120,105,RSU,76,VEHICLE,3,1,0.3333,0.1667,0.1667
14,15.0001,1,132,120,105,RSU,120,RSU,3,1,0.3333,0.1667,0.1667
14,15.0001,1,132,120,110,RSU,122,RSU,2,1,0.5000,0.1429,0.3571
14,15.0001,1,132,120,110,RSU,155,RSU,2,1,0.5000,0.1429,0.3571
14,15.0001,1,132,120,118,RSU,195,RSU,1,1,1.0000,1.0000,0.0000
14,15.0001,1,132,120,122,RSU,123,RSU,3,1,0.3333,0.1667,0.1667
14,15.0001,1,132,120,122,RSU,155,RSU,3,1,0.3333,0.1667,0.1667
14,15.0001,1,132,120,122,RSU,229,RSU,3,1,0.3333,0.1667,0.1667
14,15.0001,1,132,120,123,RSU,125,RSU,4,2,0.5000,0.2000,0.3000
14,15.0001,1,132,120,123,RSU,228,RSU,4,1,0.2500,0.2000,0.0500
14,15.0001,1,132,120,123,RSU,239,RSU,4,1,0.2500,0.1000,0.1500
14,15.0001,1,132,120,125,RSU,76,VEHICLE,5,2,0.4000,0.1429,0.2571
14,15.0001,1,132,120,125,RSU,87,RSU,5,1,0.2000,0.1429,0.0571
14,15.0001,1,132,120,125,RSU,151,RSU,5,2,0.4000,0.1429,0.2571
14,15.0001,1,132,120,140,RSU,155,RSU,1,1,1.0000,1.0000,0.0000
14,15.0001,1,132,120,148,RSU,60,VEHICLE,5,2,0.4000,0.2000,0.2000
14,15.0001,1,132,120,148,RSU,76,VEHICLE,5,1,0.2000,0.6000,-0.4000
14,15.0001,1,132,120,148,RSU,120,RSU,5,2,0.4000,0.2000,0.2000
14,15.0001,1,132,120,151,RSU,105,RSU,4,1,0.2500,0.1429,0.1071
14,15.0001,1,132,120,151,RSU,148,RSU,4,3,0.7500,0.8571,-0.1071
14,15.0001,1,132,120,155,RSU,195,RSU,5,1,0.2000,0.5000,-0.3000
14,15.0001,1,132,120,195,RSU,27,VEHICLE,4,1,0.2500,0.3000,-0.0500
14,15.0001,1,132,120,195,RSU,123,RSU,4,3,0.7500,0.3000,0.4500
14,15.0001,1,132,120,228,RSU,76,VEHICLE,9,2,0.2222,0.1176,0.1046
14,15.0001,1,132,120,228,RSU,87,RSU,9,1,0.1111,0.1176,-0.0065
14,15.0001,1,132,120,228,RSU,148,RSU,9,2,0.2222,0.1176,0.1046
14,15.0001,1,132,120,228,RSU,151,RSU,9,2,0.2222,0.1176,0.1046
14,15.0001,1,132,120,228,RSU,227,RSU,9,2,0.2222,0.1176,0.1046
14,15.0001,1,132,120,230,RSU,44,VEHICLE,1,1,1.0000,1.0000,0.0000
14,15.0001,1,132,120,239,RSU,27,VEHICLE,1,1,1.0000,1.0000,0.0000
