cycle,timestamp,flow_id,src,dst,from_node,to_node,delta_value
20,20.2985,1,70,68,1,6,1.0
20,20.2985,1,70,68,3,161,0.142857
20,20.2985,1,70,68,3,134,0.142857
20,20.2985,1,70,68,3,261,0.142857
20,20.2985,1,70,68,3,180,0.571429
20,20.2985,1,70,68,5,23,0.142857
20,20.2985,1,70,68,5,183,0.142857
20,20.2985,1,70,68,5,189,0.142857
20,20.2985,1,70,68,5,196,0.142857
20,20.2985,1,70,68,5,180,0.142857
20,20.2985,1,70,68,5,109,0.285714
20,20.2985,1,70,68,6,134,0.076923
20,20.2985,1,70,68,6,3,0.384615
20,20.2985,1,70,68,6,261,0.538462
20,20.2985,1,70,68,12,112,1.0
20,20.2985,1,70,68,14,141,1.0
20,20.2985,1,70,68,20,59,1.0
20,20.2985,1,70,68,23,180,1.0
20,20.2985,1,70,68,30,130,1.0
20,20.2985,1,70,68,34,246,1.0
20,20.2985,1,70,68,36,108,1.0
20,20.2985,1,70,68,38,195,1.0
20,20.2985,1,70,68,41,262,1.0
20,20.2985,1,70,68,42,130,1.0
20,20.2985,1,70,68,44,195,1.0
20,20.2985,1,70,68,46,141,0.25
20,20.2985,1,70,68,46,258,0.25
20,20.2985,1,70,68,46,257,0.5
20,20.2985,1,70,68,51,236,1.0
20,20.2985,1,70,68,56,236,1.0
20,20.2985,1,70,68,59,248,1.0
20,20.2985,1,70,68,63,46,1.0
20,20.2985,1,70,68,64,79,1.0
20,20.2985,1,70,68,67,240,1.0
20,20.2985,1,70,68,70,110,0.034483
20,20.2985,1,70,68,70,132,0.034483
20,20.2985,1,70,68,70,38,0.034483
20,20.2985,1,70,68,70,239,0.034483
20,20.2985,1,70,68,70,118,0.034483
20,20.2985,1,70,68,70,41,0.034483
20,20.2985,1,70,68,70,111,0.034483
20,20.2985,1,70,68,70,198,0.034483
20,20.2985,1,70,68,70,30,0.034483
20,20.2985,1,70,68,70,130,0.034483
20,20.2985,1,70,68,70,251,0.034483
20,20.2985,1,70,68,70,152,0.034483
20,20.2985,1,70,68,70,250,0.034483
20,20.2985,1,70,68,70,193,0.034483
20,20.2985,1,70,68,70,12,0.034483
20,20.2985,1,70,68,70,112,0.034483
20,20.2985,1,70,68,70,6,0.448276
20,20.2985,1,70,68,75,3,1.0
20,20.2985,1,70,68,77,5,1.0
20,20.2985,1,70,68,78,197,1.0
20,20.2985,1,70,68,79,23,1.0
20,20.2985,1,70,68,84,168,1.0
20,20.2985,1,70,68,108,259,0.142857
20,20.2985,1,70,68,108,247,0.142857
20,20.2985,1,70,68,108,46,0.142857
20,20.2985,1,70,68,108,258,0.142857
20,20.2985,1,70,68,108,194,0.428571
20,20.2985,1,70,68,109,259,0.2
20,20.2985,1,70,68,109,108,0.3
20,20.2985,1,70,68,109,194,0.5
20,20.2985,1,70,68,110,1,1.0
20,20.2985,1,70,68,111,262,1.0
20,20.2985,1,70,68,112,262,0.25
20,20.2985,1,70,68,112,6,0.25
20,20.2985,1,70,68,112,261,0.5
20,20.2985,1,70,68,118,130,1.0
20,20.2985,1,70,68,123,240,1.0
20,20.2985,1,70,68,124,78,1.0
20,20.2985,1,70,68,129,257,1.0
20,20.2985,1,70,68,130,263,0.333333
20,20.2985,1,70,68,130,112,0.666667
20,20.2985,1,70,68,132,130,1.0
20,20.2985,1,70,68,134,77,1.0
20,20.2985,1,70,68,136,247,1.0
20,20.2985,1,70,68,140,130,1.0
20,20.2985,1,70,68,141,68,0.454545
20,20.2985,1,70,68,141,268,0.545455
20,20.2985,1,70,68,143,240,1.0
20,20.2985,1,70,68,152,112,1.0
20,20.2985,1,70,68,154,240,1.0
20,20.2985,1,70,68,155,75,1.0
20,20.2985,1,70,68,159,109,1.0
20,20.2985,1,70,68,161,180,1.0
20,20.2985,1,70,68,166,5,1.0
20,20.2985,1,70,68,168,64,0.333333
20,20.2985,1,70,68,168,261,0.666667
20,20.2985,1,70,68,175,236,1.0
20,20.2985,1,70,68,180,259,0.25
20,20.2985,1,70,68,180,197,0.333333
20,20.2985,1,70,68,180,109,0.416667
20,20.2985,1,70,68,182,124,1.0
20,20.2985,1,70,68,183,180,1.0
20,20.2985,1,70,68,184,64,1.0
20,20.2985,1,70,68,189,108,1.0
20,20.2985,1,70,68,193,134,1.0
20,20.2985,1,70,68,194,259,0.125
20,20.2985,1,70,68,194,46,0.25
20,20.2985,1,70,68,194,247,0.25
20,20.2985,1,70,68,194,258,0.375
20,20.2985,1,70,68,195,1,1.0
20,20.2985,1,70,68,196,108,1.0
20,20.2985,1,70,68,197,259,0.142857
20,20.2985,1,70,68,197,194,0.142857
20,20.2985,1,70,68,197,109,0.142857
20,20.2985,1,70,68,197,108,0.571429
20,20.2985,1,70,68,198,112,1.0
20,20.2985,1,70,68,229,240,1.0
20,20.2985,1,70,68,234,245,1.0
20,20.2985,1,70,68,235,234,1.0
20,20.2985,1,70,68,236,235,1.0
20,20.2985,1,70,68,237,51,1.0
20,20.2985,1,70,68,238,56,1.0
20,20.2985,1,70,68,239,250,1.0
20,20.2985,1,70,68,240,75,1.0
20,20.2985,1,70,68,241,143,1.0
20,20.2985,1,70,68,245,256,1.0
20,20.2985,1,70,68,246,129,1.0
20,20.2985,1,70,68,247,258,1.0
20,20.2985,1,70,68,248,78,1.0
20,20.2985,1,70,68,249,3,1.0
20,20.2985,1,70,68,250,112,1.0
20,20.2985,1,70,68,251,112,1.0
20,20.2985,1,70,68,252,42,1.0
20,20.2985,1,70,68,256,68,1.0
20,20.2985,1,70,68,257,68,0.222222
20,20.2985,1,70,68,257,256,0.222222
20,20.2985,1,70,68,257,268,0.222222
20,20.2985,1,70,68,257,141,0.333333
20,20.2985,1,70,68,258,68,0.222222
20,20.2985,1,70,68,258,141,0.333333
20,20.2985,1,70,68,258,257,0.444444
20,20.2985,1,70,68,259,258,1.0
20,20.2985,1,70,68,260,180,1.0
20,20.2985,1,70,68,261,5,0.25
20,20.2985,1,70,68,261,260,0.3125
