cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
48,1,1,5,5
48,1,3,1,1
48,1,6,1,1
48,1,12,1,1
48,1,14,4,4
48,1,20,1,1
48,1,21,13,13
48,1,23,1,1
48,1,24,4,4
48,1,26,1,1
48,1,27,1,1
48,1,28,16,16
48,1,29,1,1
48,1,34,5,5
48,1,36,6,6
48,1,40,1,1
48,1,41,3,3
48,1,50,1,1
48,1,51,1,1
48,1,56,1,1
48,1,59,5,5
48,1,60,3,3
48,1,62,3,3
48,1,63,1,1
48,1,64,1,1
48,1,67,3,3
48,1,70,29,29
48,1,71,5,5
48,1,75,6,6
48,1,76,10,10
48,1,77,1,1
48,1,82,1,1
48,1,84,1,1
48,1,105,1,1
48,1,108,6,6
48,1,110,1,1
48,1,111,2,2
48,1,112,5,5
48,1,116,3,3
48,1,118,1,1
48,1,122,1,1
48,1,123,1,1
48,1,124,7,7
48,1,129,2,2
48,1,130,2,2
48,1,132,1,1
48,1,134,1,1
48,1,136,2,2
48,1,140,1,1
48,1,143,8,8
48,1,148,2,2
48,1,152,11,11
48,1,154,1,1
48,1,155,4,4
48,1,159,5,5
48,1,164,3,3
48,1,165,7,7
48,1,182,3,3
48,1,183,1,1
48,1,188,1,1
48,1,189,1,1
48,1,193,3,3
48,1,194,10,10
48,1,196,3,3
48,1,198,7,7
48,1,227,1,1
48,1,228,1,1
48,1,237,3,3
48,1,238,10,10
48,1,239,1,1
48,1,240,1,1
48,1,247,1,1
48,1,248,6,6
48,1,249,17,17
48,1,250,17,17
48,1,251,3,3
48,1,258,1,1
48,1,259,3,3
48,1,260,1,1
48,1,261,3,3
48,1,262,1,1
48,1,270,1,1
48,2,1,2,2
48,2,2,3,3
48,2,4,1,1
48,2,6,6,6
48,2,8,1,1
48,2,12,5,5
48,2,13,1,1
48,2,19,3,3
48,2,22,2,2
48,2,27,1,1
48,2,30,3,3
48,2,31,1,1
48,2,38,2,2
48,2,39,1,1
48,2,41,2,2
48,2,42,3,3
48,2,45,1,1
48,2,48,1,1
48,2,49,1,1
48,2,52,1,1
48,2,57,3,3
48,2,62,1,1
48,2,65,1,1
48,2,66,8,8
48,2,70,1,1
48,2,73,5,5
48,2,75,1,1
48,2,79,1,1
48,2,81,5,5
48,2,83,3,3
48,2,84,1,1
48,2,85,1,1
48,2,86,1,1
48,2,89,3,3
48,2,90,1,1
48,2,91,1,1
48,2,92,1,1
48,2,94,4,4
48,2,95,2,2
48,2,98,4,4
48,2,100,1,1
48,2,101,4,4
48,2,102,1,1
48,2,103,1,1
48,2,104,2,2
48,2,106,1,1
48,2,107,1,1
48,2,110,1,1
48,2,111,2,2
48,2,113,5,5
48,2,118,2,2
48,2,121,2,2
48,2,123,3,3
48,2,127,3,3
48,2,130,2,2
48,2,132,1,1
48,2,134,1,1
48,2,137,1,1
48,2,139,1,1
48,2,140,2,2
48,2,142,4,4
48,2,143,2,2
48,2,144,1,1
48,2,150,1,1
48,2,152,2,2
48,2,154,2,2
48,2,155,2,2
48,2,158,1,1
48,2,159,1,1
48,2,160,1,1
48,2,161,5,5
48,2,168,1,1
48,2,171,1,1
48,2,176,2,2
48,2,179,4,4
48,2,180,3,3
48,2,183,1,1
48,2,184,13,13
48,2,186,1,1
48,2,187,1,1
48,2,188,2,2
48,2,189,1,1
48,2,190,1,1
48,2,192,1,1
48,2,193,2,2
48,2,195,1,1
48,2,197,1,1
48,2,198,1,1
48,2,199,1,1
48,2,240,1,1
48,2,241,5,5
48,2,242,9,9
48,2,243,9,9
48,2,250,2,2
48,2,251,5,5
48,2,252,9,9
48,2,253,16,16
48,2,254,32,32
48,2,260,1,1
48,2,261,6,6
48,2,262,8,8
48,2,263,9,9
48,2,264,15,15
48,2,265,12,12
48,2,271,1,1
48,2,272,3,3
48,2,273,10,10
48,2,274,9,9
48,2,275,10,10
48,2,276,6,6
48,2,282,1,1
48,2,283,2,2
48,2,284,5,5
48,2,285,7,7
48,2,286,6,6
48,2,287,2,2
48,2,294,1,1
48,2,295,4,4
48,2,296,7,7
48,2,297,4,4
48,2,298,1,1
48,2,307,1,1
