cycle_id,sim_time_s,flow_id,flow_source,flow_destination,forwarding_node_id,forwarding_node_type,next_hop_id,next_hop_type,unique_inbound_count,unique_outbound_to_next_hop,observed_ff,expected_ff_planned,ff_deviation
45,46.0001,0,70,68,1,VEHICLE,84,RSU,3,3,1.0000,1.0000,0.0000
45,46.0001,0,70,68,12,VEHICLE,1,VEHICLE,1,1,1.0000,1.0000,0.0000
45,46.0001,0,70,68,21,VEHICLE,36,VEHICLE,1,1,1.0000,0.1667,0.8333
45,46.0001,0,70,68,27,VEHICLE,41,VEHICLE,4,2,0.5000,0.2857,0.2143
45,46.0001,0,70,68,27,VEHICLE,250,RSU,4,2,0.5000,0.2857,0.2143
45,46.0001,0,70,68,28,VEHICLE,249,RSU,5,2,0.4000,0.6667,-0.2667
45,46.0001,0,70,68,28,VEHICLE,250,RSU,5,3,0.6000,0.3333,0.2667
45,46.0001,0,70,68,36,VEHICLE,68,VEHICLE,7,7,1.0000,1.0000,0.0000
45,46.0001,0,70,68,56,VEHICLE,14,VEHICLE,1,1,1.0000,1.0000,0.0000
45,46.0001,0,70,68,62,VEHICLE,27,VEHICLE,1,1,1.0000,1.0000,0.0000
45,46.0001,0,70,68,75,VEHICLE,154,RSU,2,2,1.0000,1.0000,0.0000
45,46.0001,0,70,68,84,RSU,28,VEHICLE,4,4,1.0000,1.0000,0.0000
45,46.0001,0,70,68,110,RSU,75,VEHICLE,1,1,1.0000,1.0000,0.0000
45,46.0001,0,70,68,112,RSU,27,VEHICLE,1,1,1.0000,0.0000,1.0000
45,46.0001,0,70,68,124,RSU,56,VEHICLE,2,1,0.5000,0.0909,0.4091
45,46.0001,0,70,68,124,RSU,165,RSU,2,1,0.5000,0.0909,0.4091
45,46.0001,0,70,68,143,RSU,28,VEHICLE,1,1,1.0000,1.0000,0.0000
45,46.0001,0,70,68,154,RSU,155,RSU,3,3,1.0000,1.0000,0.0000
45,46.0001,0,70,68,165,RSU,21,VEHICLE,1,1,1.0000,1.0000,0.0000
45,46.0001,0,70,68,193,RSU,27,VEHICLE,1,1,1.0000,1.0000,0.0000
45,46.0001,0,70,68,249,RSU,36,VEHICLE,8,6,0.7500,0.2222,0.5278
45,46.0001,0,70,68,249,RSU,124,RSU,8,2,0.2500,0.3704,-0.1204
45,46.0001,0,70,68,250,RSU,249,RSU,6,6,1.0000,1.0000,0.0000
45,46.0001,0,70,68,261,RSU,1,VEHICLE,1,1,1.0000,1.0000,0.0000
45,46.0001,1,206,203,25,VEHICLE,205,RSU,17,6,0.3529,0.3529,0.0000
45,46.0001,1,206,203,25,VEHICLE,216,RSU,17,11,0.6471,0.6471,-0.0000
45,46.0001,1,206,203,125,RSU,217,RSU,3,3,1.0000,1.0000,0.0000
45,46.0001,1,206,203,204,RSU,203,RSU,12,12,1.0000,1.0000,0.0000
45,46.0001,1,206,203,205,RSU,204,RSU,12,12,1.0000,1.0000,0.0000
45,46.0001,1,206,203,207,RSU,218,RSU,6,6,1.0000,1.0000,0.0000
45,46.0001,1,206,203,216,RSU,205,RSU,18,1,0.0556,0.2222,-0.1667
45,46.0001,1,206,203,217,RSU,25,VEHICLE,16,9,0.5625,0.5625,0.0000
45,46.0001,1,206,203,217,RSU,216,RSU,16,7,0.4375,0.4375,0.0000
45,46.0001,1,206,203,218,RSU,125,RSU,6,3,0.5000,0.4286,0.0714
45,46.0001,1,206,203,218,RSU,217,RSU,6,3,0.5000,0.5714,-0.0714
