cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_type,num_active_next_hops,sum_abs_ff_deviation,sum_abs_ff_deviation_normalized,threshold,detected,total_inbound,total_outbound,node_pdr,mean_pdr_flow,pdr_deviation,inbound_ratio
34,35.0001,0,70,68,1,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,42.31,42.31,3.0000
34,35.0001,0,70,68,6,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,42.31,42.31,2.0000
34,35.0001,0,70,68,12,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,42.31,42.31,2.0000
34,35.0001,0,70,68,27,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,42.31,-57.69,1.5000
34,35.0001,0,70,68,38,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,42.31,42.31,2.0000
34,35.0001,0,70,68,41,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,42.31,42.31,3.0000
34,35.0001,0,70,68,67,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,42.31,42.31,2.0000
34,35.0001,0,70,68,75,VEHICLE,0,1.0000,1.0000,0.5000,0,3,0,0.00,42.31,42.31,1.3333
34,35.0001,0,70,68,84,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,42.31,-57.69,4.0000
34,35.0001,0,70,68,110,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,42.31,-57.69,2.0000
34,35.0001,0,70,68,111,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,42.31,-57.69,4.0000
34,35.0001,0,70,68,112,RSU,1,1.0000,1.0000,0.5000,1,4,4,100.00,42.31,-57.69,1.2500
34,35.0001,0,70,68,118,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,42.31,-57.69,2.0000
34,35.0001,0,70,68,123,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,42.31,42.31,3.0000
34,35.0001,0,70,68,132,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,42.31,42.31,2.0000
34,35.0001,0,70,68,143,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,42.31,-57.69,2.0000
34,35.0001,0,70,68,152,RSU,0,1.0000,1.0000,0.5000,0,5,0,0.00,42.31,42.31,1.2000
34,35.0001,0,70,68,154,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,42.31,42.31,2.0000
34,35.0001,0,70,68,155,RSU,4,0.3095,0.0774,0.5000,0,6,5,83.33,42.31,-41.03,1.1667
34,35.0001,0,70,68,188,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,42.31,42.31,2.0000
34,35.0001,0,70,68,193,RSU,1,0.0417,0.0417,0.5000,0,6,1,16.67,42.31,25.64,1.3333
34,35.0001,0,70,68,198,RSU,0,1.0000,1.0000,0.5000,0,2,0,0.00,42.31,42.31,5.0000
34,35.0001,0,70,68,239,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,42.31,-57.69,2.0000
34,35.0001,0,70,68,240,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,42.31,-57.69,2.0000
34,35.0001,0,70,68,250,RSU,0,1.0000,1.0000,0.5000,0,4,0,0.00,42.31,42.31,7.0000
34,35.0001,0,70,68,251,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,42.31,-57.69,7.0000
34,35.0001,1,52,91,8,VEHICLE,3,0.0000,0.0000,0.5000,0,9,9,100.00,90.48,-9.52,1.0000
34,35.0001,1,52,91,19,VEHICLE,1,0.8333,0.8333,0.5000,1,1,1,100.00,90.48,-9.52,6.0000
34,35.0001,1,52,91,39,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,90.48,-9.52,3.0000
34,35.0001,1,52,91,49,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,90.48,-9.52,2.0000
34,35.0001,1,52,91,54,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,90.48,-9.52,3.0000
34,35.0001,1,52,91,65,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,90.48,90.48,4.0000
34,35.0001,1,52,91,66,VEHICLE,1,0.0000,0.0000,0.5000,0,18,18,100.00,90.48,-9.52,0.8333
