cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
12,0,12,70,1.592,1,1.592
12,0,30,70,1.594,1,1.594
12,0,30,132,5.76,3,1.92
12,0,41,70,2.349,1,2.349
12,0,42,70,1.946,1,1.946
12,0,44,12,1.272,1,1.272
12,0,44,67,1.919,1,1.919
12,0,67,70,1.539,1,1.539
12,0,75,30,1.345,1,1.345
12,0,75,70,9.535,5,1.907
12,0,110,70,1.732,1,1.732
12,0,111,70,1.49,1,1.49
12,0,118,70,1.804,1,1.804
12,0,122,70,4.963,1,4.963
12,0,132,44,3.632,2,1.816
12,0,132,70,1.81,1,1.81
12,0,132,195,1.515,1,1.515
12,0,143,42,3.625,1,3.625
12,0,143,70,1.305,1,1.305
12,0,188,70,1.601,1,1.601
12,0,195,70,2.386,1,2.386
12,0,198,70,2.483,1,2.483
12,0,239,75,3.89,2,1.945
12,0,251,30,6.137,3,2.04567
12,0,251,75,1.755,1,1.755
12,1,24,136,5.533,3,1.84433
12,1,25,164,6.234,3,2.078
12,1,28,105,6.325,4,1.58125
12,1,28,148,3.704,2,1.852
12,1,37,271,5.796,3,1.932
12,1,50,167,4.358,3,1.45267
12,1,75,239,2.736,2,1.368
12,1,76,105,1.789,1,1.789
12,1,76,120,5.757,3,1.919
12,1,78,24,8.39,3,2.79667
12,1,84,152,1.672,1,1.672
12,1,105,25,4.389,3,1.463
12,1,105,120,6.469,3,2.15633
12,1,105,226,1.435,1,1.435
12,1,108,248,5.34,3,1.78
12,1,114,120,5.79,3,1.93
12,1,136,50,5.536,3,1.84533
12,1,148,76,1.604,1,1.604
12,1,148,105,2.545,1,2.545
12,1,148,120,12.608,7,1.80114
12,1,152,251,1.974,1,1.974
12,1,164,120,5.11,3,1.70333
12,1,167,114,5.66,3,1.88667
12,1,196,108,6.824,3,2.27467
12,1,215,120,5.067,3,1.689
12,1,226,120,5.184,3,1.728
12,1,226,215,1.797,1,1.797
12,1,228,76,5.997,1,5.997
12,1,228,148,4.121,2,2.0605
12,1,238,76,1.824,1,1.824
12,1,238,148,1.538,1,1.538
12,1,239,238,3.975,2,1.9875
12,1,248,78,6.269,3,2.08967
12,1,251,75,1.743,1,1.743
12,1,271,196,7.25,3,2.41667
