cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_type,num_active_next_hops,sum_abs_ff_deviation,sum_abs_ff_deviation_normalized,threshold,detected,total_inbound,total_outbound,node_pdr,mean_pdr_flow,pdr_deviation,inbound_ratio
26,27.0001,0,70,68,1,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,71.27,-28.73,1.0000
26,27.0001,0,70,68,3,VEHICLE,6,0.5195,0.0866,0.5000,1,7,7,100.00,71.27,-28.73,1.5714
26,27.0001,0,70,68,6,VEHICLE,3,0.4091,0.1364,0.5000,0,8,8,100.00,71.27,-28.73,1.3750
26,27.0001,0,70,68,12,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,71.27,71.27,3.0000
26,27.0001,0,70,68,21,VEHICLE,1,1.0000,1.0000,0.5000,1,2,2,100.00,71.27,-28.73,3.0000
26,27.0001,0,70,68,27,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,71.27,71.27,3.0000
26,27.0001,0,70,68,30,VEHICLE,2,0.6667,0.3333,0.5000,1,2,2,100.00,71.27,-28.73,3.0000
26,27.0001,0,70,68,38,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,71.27,71.27,2.0000
26,27.0001,0,70,68,41,VEHICLE,2,0.6667,0.3333,0.5000,1,2,2,100.00,71.27,-28.73,3.0000
26,27.0001,0,70,68,42,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,71.27,-28.73,1.0000
26,27.0001,0,70,68,46,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,71.27,-28.73,8.0000
26,27.0001,0,70,68,51,VEHICLE,2,0.2000,0.1000,0.5000,0,5,5,100.00,71.27,-28.73,1.2000
26,27.0001,0,70,68,64,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,71.27,-28.73,3.0000
26,27.0001,0,70,68,67,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,71.27,-28.73,1.0000
26,27.0001,0,70,68,75,VEHICLE,0,1.0000,1.0000,0.5000,0,3,0,0.00,71.27,71.27,1.6667
26,27.0001,0,70,68,77,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,71.27,-28.73,2.0000
26,27.0001,0,70,68,78,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,71.27,-28.73,3.0000
26,27.0001,0,70,68,79,VEHICLE,1,0.7500,0.7500,0.5000,1,1,1,100.00,71.27,-28.73,4.0000
26,27.0001,0,70,68,82,RSU,0,1.0000,1.0000,0.5000,0,2,0,0.00,71.27,71.27,0.5000
26,27.0001,0,70,68,109,RSU,1,0.8333,0.8333,0.5000,1,1,1,100.00,71.27,-28.73,6.0000
26,27.0001,0,70,68,111,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,71.27,-28.73,2.0000
26,27.0001,0,70,68,112,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,71.27,-28.73,4.0000
26,27.0001,0,70,68,118,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,71.27,-28.73,2.0000
26,27.0001,0,70,68,122,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,71.27,-28.73,2.0000
26,27.0001,0,70,68,123,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,71.27,-28.73,4.0000
26,27.0001,0,70,68,124,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,71.27,-28.73,2.0000
26,27.0001,0,70,68,132,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,71.27,71.27,2.0000
26,27.0001,0,70,68,134,RSU,2,0.7143,0.3571,0.5000,1,2,2,100.00,71.27,-28.73,3.5000
26,27.0001,0,70,68,141,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,71.27,-28.73,14.0000
26,27.0001,0,70,68,143,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,71.27,71.27,2.0000
26,27.0001,0,70,68,152,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,71.27,-28.73,4.0000
26,27.0001,0,70,68,154,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,71.27,71.27,2.0000
26,27.0001,0,70,68,161,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,71.27,-28.73,2.5000
26,27.0001,0,70,68,165,RSU,1,0.0000,0.0000,0.5000,0,3,3,100.00,71.27,-28.73,1.6667
26,27.0001,0,70,68,166,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,71.27,-28.73,0.5000
26,27.0001,0,70,68,180,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,71.27,-28.73,2.0000
26,27.0001,0,70,68,183,RSU,1,0.6250,0.6250,0.5000,1,1,1,100.00,71.27,-28.73,8.0000
26,27.0001,0,70,68,188,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,71.27,71.27,2.0000
26,27.0001,0,70,68,193,RSU,0,1.0000,1.0000,0.5000,0,3,0,0.00,71.27,71.27,2.6667
26,27.0001,0,70,68,194,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,71.27,-28.73,7.0000
26,27.0001,0,70,68,196,RSU,2,0.6000,0.3000,0.5000,1,2,2,100.00,71.27,-28.73,2.5000
26,27.0001,0,70,68,197,RSU,4,0.6364,0.1591,0.5000,1,4,4,100.00,71.27,-28.73,2.7500
26,27.0001,0,70,68,198,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,71.27,71.27,2.0000
26,27.0001,0,70,68,239,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,71.27,-28.73,2.0000
26,27.0001,0,70,68,240,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,71.27,71.27,2.0000
26,27.0001,0,70,68,246,RSU,0,1.0000,1.0000,0.5000,0,3,0,0.00,71.27,71.27,0.6667
26,27.0001,0,70,68,248,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,71.27,-28.73,2.0000
26,27.0001,0,70,68,249,RSU,2,0.7143,0.3571,0.5000,1,2,2,100.00,71.27,-28.73,3.5000
26,27.0001,0,70,68,250,RSU,2,0.5714,0.2857,0.5000,1,6,6,100.00,71.27,-28.73,2.3333
26,27.0001,0,70,68,251,RSU,0,1.0000,1.0000,0.5000,0,2,0,0.00,71.27,71.27,1.5000
