cycle,timestamp,flow_id,src,dst,from_node,to_node,delta_value
9,9.2985,1,70,68,1,12,1.0
9,9.2985,1,70,68,3,161,0.142857
9,9.2985,1,70,68,3,134,0.142857
9,9.2985,1,70,68,3,250,0.142857
9,9.2985,1,70,68,3,261,0.142857
9,9.2985,1,70,68,3,249,0.428571
9,9.2985,1,70,68,5,23,1.0
9,9.2985,1,70,68,6,250,0.166667
9,9.2985,1,70,68,6,3,0.166667
9,9.2985,1,70,68,6,134,0.166667
9,9.2985,1,70,68,6,261,0.5
9,9.2985,1,70,68,10,192,1.0
9,9.2985,1,70,68,12,27,1.0
9,9.2985,1,70,68,14,162,1.0
9,9.2985,1,70,68,16,290,1.0
9,9.2985,1,70,68,17,89,1.0
9,9.2985,1,70,68,18,135,1.0
9,9.2985,1,70,68,20,178,1.0
9,9.2985,1,70,68,21,68,1.0
9,9.2985,1,70,68,23,78,1.0
9,9.2985,1,70,68,26,225,1.0
9,9.2985,1,70,68,27,123,1.0
9,9.2985,1,70,68,28,239,1.0
9,9.2985,1,70,68,29,181,1.0
9,9.2985,1,70,68,30,123,1.0
9,9.2985,1,70,68,34,51,1.0
9,9.2985,1,70,68,36,194,1.0
9,9.2985,1,70,68,37,29,1.0
9,9.2985,1,70,68,38,41,1.0
9,9.2985,1,70,68,40,162,1.0
9,9.2985,1,70,68,41,30,1.0
9,9.2985,1,70,68,42,195,1.0
9,9.2985,1,70,68,44,110,1.0
9,9.2985,1,70,68,46,258,0.375
9,9.2985,1,70,68,46,247,0.625
9,9.2985,1,70,68,48,163,1.0
9,9.2985,1,70,68,50,175,1.0
9,9.2985,1,70,68,51,248,1.0
9,9.2985,1,70,68,56,51,1.0
9,9.2985,1,70,68,59,34,1.0
9,9.2985,1,70,68,62,6,1.0
9,9.2985,1,70,68,63,68,0.4
9,9.2985,1,70,68,63,21,0.6
9,9.2985,1,70,68,67,143,1.0
9,9.2985,1,70,68,70,140,0.033333
9,9.2985,1,70,68,70,44,0.033333
9,9.2985,1,70,68,70,241,0.033333
9,9.2985,1,70,68,70,132,0.033333
9,9.2985,1,70,68,70,122,0.033333
9,9.2985,1,70,68,70,38,0.033333
9,9.2985,1,70,68,70,154,0.033333
9,9.2985,1,70,68,70,118,0.033333
9,9.2985,1,70,68,70,42,0.033333
9,9.2985,1,70,68,70,188,0.033333
9,9.2985,1,70,68,70,195,0.033333
9,9.2985,1,70,68,70,30,0.033333
9,9.2985,1,70,68,70,12,0.033333
9,9.2985,1,70,68,70,111,0.033333
9,9.2985,1,70,68,70,198,0.033333
9,9.2985,1,70,68,70,67,0.033333
9,9.2985,1,70,68,70,1,0.033333
9,9.2985,1,70,68,70,41,0.033333
9,9.2985,1,70,68,70,155,0.033333
9,9.2985,1,70,68,70,27,0.033333
9,9.2985,1,70,68,70,240,0.033333
9,9.2985,1,70,68,70,130,0.033333
9,9.2985,1,70,68,70,110,0.033333
9,9.2985,1,70,68,70,143,0.033333
9,9.2985,1,70,68,70,123,0.033333
9,9.2985,1,70,68,70,251,0.033333
9,9.2985,1,70,68,70,75,0.133333
9,9.2985,1,70,68,71,247,1.0
9,9.2985,1,70,68,72,115,1.0
9,9.2985,1,70,68,75,251,0.125
9,9.2985,1,70,68,75,250,0.25
9,9.2985,1,70,68,75,239,0.25
9,9.2985,1,70,68,75,3,0.375
9,9.2985,1,70,68,76,227,1.0
9,9.2985,1,70,68,77,108,1.0
9,9.2985,1,70,68,78,183,1.0
9,9.2985,1,70,68,79,259,1.0
9,9.2985,1,70,68,80,271,1.0
9,9.2985,1,70,68,82,281,1.0
9,9.2985,1,70,68,84,272,1.0
9,9.2985,1,70,68,88,181,1.0
9,9.2985,1,70,68,89,271,1.0
9,9.2985,1,70,68,93,146,1.0
9,9.2985,1,70,68,102,153,1.0
9,9.2985,1,70,68,108,258,1.0
9,9.2985,1,70,68,109,124,1.0
9,9.2985,1,70,68,110,30,1.0
9,9.2985,1,70,68,111,30,1.0
9,9.2985,1,70,68,112,6,1.0
9,9.2985,1,70,68,115,170,1.0
9,9.2985,1,70,68,116,246,1.0
9,9.2985,1,70,68,118,110,1.0
9,9.2985,1,70,68,121,184,1.0
9,9.2985,1,70,68,122,198,1.0
9,9.2985,1,70,68,123,75,1.0
9,9.2985,1,70,68,124,248,0.333333
9,9.2985,1,70,68,124,259,0.666667
9,9.2985,1,70,68,125,28,1.0
9,9.2985,1,70,68,127,17,1.0
9,9.2985,1,70,68,129,68,0.25
9,9.2985,1,70,68,129,21,0.25
9,9.2985,1,70,68,129,63,0.5
9,9.2985,1,70,68,130,143,1.0
9,9.2985,1,70,68,132,30,1.0
9,9.2985,1,70,68,134,5,1.0
9,9.2985,1,70,68,135,167,1.0
9,9.2985,1,70,68,136,247,1.0
9,9.2985,1,70,68,138,72,1.0
9,9.2985,1,70,68,140,67,1.0
9,9.2985,1,70,68,141,247,1.0
9,9.2985,1,70,68,143,75,0.222222
9,9.2985,1,70,68,143,251,0.333333
9,9.2985,1,70,68,143,239,0.444444
9,9.2985,1,70,68,146,267,1.0
9,9.2985,1,70,68,148,238,1.0
9,9.2985,1,70,68,152,261,1.0
9,9.2985,1,70,68,153,279,1.0
9,9.2985,1,70,68,154,143,1.0
9,9.2985,1,70,68,155,143,1.0
9,9.2985,1,70,68,159,281,1.0
9,9.2985,1,70,68,161,5,1.0
9,9.2985,1,70,68,162,68,0.2
9,9.2985,1,70,68,162,21,0.2
9,9.2985,1,70,68,162,268,0.6
9,9.2985,1,70,68,163,170,1.0
9,9.2985,1,70,68,165,129,1.0
9,9.2985,1,70,68,166,23,1.0
9,9.2985,1,70,68,167,236,1.0
9,9.2985,1,70,68,168,6,1.0
9,9.2985,1,70,68,170,40,1.0
9,9.2985,1,70,68,175,247,1.0
9,9.2985,1,70,68,178,225,1.0
9,9.2985,1,70,68,180,194,0.166667
9,9.2985,1,70,68,180,124,0.166667
9,9.2985,1,70,68,180,248,0.166667
9,9.2985,1,70,68,180,259,0.166667
9,9.2985,1,70,68,180,108,0.333333
9,9.2985,1,70,68,181,102,1.0
9,9.2985,1,70,68,182,56,1.0
9,9.2985,1,70,68,183,260,1.0
9,9.2985,1,70,68,184,271,1.0
9,9.2985,1,70,68,188,41,1.0
9,9.2985,1,70,68,189,259,1.0
9,9.2985,1,70,68,192,93,1.0
9,9.2985,1,70,68,193,3,1.0
9,9.2985,1,70,68,194,258,1.0
9,9.2985,1,70,68,195,130,1.0
9,9.2985,1,70,68,196,194,1.0
9,9.2985,1,70,68,197,180,1.0
9,9.2985,1,70,68,198,143,1.0
9,9.2985,1,70,68,224,235,1.0
9,9.2985,1,70,68,225,135,1.0
9,9.2985,1,70,68,226,20,1.0
9,9.2985,1,70,68,227,238,1.0
9,9.2985,1,70,68,228,76,1.0
9,9.2985,1,70,68,229,123,1.0
9,9.2985,1,70,68,235,116,1.0
9,9.2985,1,70,68,236,247,1.0
9,9.2985,1,70,68,237,136,1.0
9,9.2985,1,70,68,238,182,0.25
9,9.2985,1,70,68,238,249,0.25
9,9.2985,1,70,68,238,56,0.5
9,9.2985,1,70,68,239,3,0.222222
9,9.2985,1,70,68,239,250,0.222222
9,9.2985,1,70,68,239,238,0.555556
9,9.2985,1,70,68,240,75,0.166667
9,9.2985,1,70,68,240,239,0.166667
9,9.2985,1,70,68,240,251,0.166667
9,9.2985,1,70,68,240,143,0.5
9,9.2985,1,70,68,241,198,1.0
9,9.2985,1,70,68,246,247,1.0
9,9.2985,1,70,68,247,63,0.222222
9,9.2985,1,70,68,247,129,0.333333
9,9.2985,1,70,68,247,258,0.444444
9,9.2985,1,70,68,248,247,0.285714
9,9.2985,1,70,68,248,46,0.285714
