cycle_id,sim_time_s,flow_id,flow_source,flow_destination,forwarding_node_id,forwarding_node_type,next_hop_id,next_hop_type,unique_inbound_count,unique_outbound_to_next_hop,observed_ff,expected_ff_planned,ff_deviation
57,58.0001,0,70,68,1,VEHICLE,261,RSU,7,7,1.0000,1.0000,0.0000
57,58.0001,0,70,68,6,VEHICLE,261,RSU,1,1,1.0000,1.0000,0.0000
57,58.0001,0,70,68,27,VEHICLE,155,RSU,1,1,1.0000,1.0000,0.0000
57,58.0001,0,70,68,30,VEHICLE,272,RSU,1,1,1.0000,1.0000,0.0000
57,58.0001,0,70,68,45,VEHICLE,89,RSU,1,1,1.0000,1.0000,0.0000
57,58.0001,0,70,68,62,VEHICLE,1,VEHICLE,1,1,1.0000,1.0000,0.0000
57,58.0001,0,70,68,71,VEHICLE,183,RSU,5,2,0.4000,0.2500,0.1500
57,58.0001,0,70,68,71,VEHICLE,189,RSU,5,1,0.2000,0.5000,-0.3000
57,58.0001,0,70,68,71,VEHICLE,259,RSU,5,1,0.2000,0.1250,0.0750
57,58.0001,0,70,68,71,VEHICLE,260,RSU,5,1,0.2000,0.1250,0.0750
57,58.0001,0,70,68,75,VEHICLE,262,RSU,1,1,1.0000,0.2000,0.8000
57,58.0001,0,70,68,89,RSU,171,RSU,1,1,1.0000,1.0000,0.0000
57,58.0001,0,70,68,112,RSU,1,VEHICLE,1,1,1.0000,0.0000,1.0000
57,58.0001,0,70,68,121,RSU,272,RSU,1,1,1.0000,1.0000,0.0000
57,58.0001,0,70,68,130,RSU,1,VEHICLE,2,2,1.0000,1.0000,0.0000
57,58.0001,0,70,68,152,RSU,1,VEHICLE,1,1,1.0000,1.0000,0.0000
57,58.0001,0,70,68,168,RSU,197,RSU,1,1,1.0000,1.0000,0.0000
57,58.0001,0,70,68,171,RSU,283,RSU,1,1,1.0000,1.0000,0.0000
57,58.0001,0,70,68,183,RSU,189,RSU,2,2,1.0000,1.0000,0.0000
57,58.0001,0,70,68,189,RSU,259,RSU,8,4,0.5000,0.6000,-0.1000
57,58.0001,0,70,68,189,RSU,260,RSU,8,4,0.5000,0.4000,0.1000
57,58.0001,0,70,68,193,RSU,1,VEHICLE,1,1,1.0000,1.0000,0.0000
57,58.0001,0,70,68,197,RSU,261,RSU,2,2,1.0000,1.0000,0.0000
57,58.0001,0,70,68,261,RSU,71,VEHICLE,13,5,0.3846,0.4667,-0.0821
57,58.0001,0,70,68,261,RSU,189,RSU,13,5,0.3846,0.3333,0.0513
57,58.0001,0,70,68,261,RSU,260,RSU,13,3,0.2308,0.2000,0.0308
57,58.0001,0,70,68,262,RSU,41,VEHICLE,10,1,0.1000,0.1667,-0.0667
57,58.0001,0,70,68,262,RSU,155,RSU,10,7,0.7000,0.5000,0.2000
57,58.0001,0,70,68,262,RSU,261,RSU,10,2,0.2000,0.3333,-0.1333
57,58.0001,0,70,68,273,RSU,130,RSU,1,1,1.0000,0.0000,1.0000
57,58.0001,0,70,68,283,RSU,272,RSU,1,1,1.0000,1.0000,0.0000
57,58.0001,1,269,138,0,VEHICLE,138,RSU,18,2,0.1111,0.2857,-0.1746
57,58.0001,1,269,138,0,VEHICLE,279,RSU,18,14,0.7778,0.4286,0.3492
57,58.0001,1,269,138,0,VEHICLE,290,RSU,18,2,0.1111,0.2857,-0.1746
57,58.0001,1,269,138,16,VEHICLE,279,RSU,2,2,1.0000,1.0000,0.0000
57,58.0001,1,269,138,46,VEHICLE,138,RSU,16,16,1.0000,1.0000,0.0000
57,58.0001,1,269,138,61,VEHICLE,257,RSU,2,2,1.0000,1.0000,0.0000
57,58.0001,1,269,138,72,VEHICLE,115,RSU,5,1,0.2000,0.1667,0.0333
57,58.0001,1,269,138,72,VEHICLE,162,RSU,5,2,0.4000,0.5000,-0.1000
57,58.0001,1,269,138,72,VEHICLE,166,RSU,5,1,0.2000,0.1667,0.0333
57,58.0001,1,269,138,72,VEHICLE,280,RSU,5,1,0.2000,0.1667,0.0333
57,58.0001,1,269,138,85,RSU,166,RSU,4,4,1.0000,1.0000,0.0000
57,58.0001,1,269,138,93,RSU,191,RSU,4,4,1.0000,1.0000,0.0000
57,58.0001,1,269,138,115,RSU,280,RSU,1,1,1.0000,1.0000,0.0000
57,58.0001,1,269,138,141,RSU,191,RSU,10,10,1.0000,1.0000,0.0000
57,58.0001,1,269,138,153,RSU,0,VEHICLE,9,1,0.1111,0.1250,-0.0139
57,58.0001,1,269,138,153,RSU,46,VEHICLE,9,1,0.1111,0.1250,-0.0139
57,58.0001,1,269,138,153,RSU,138,RSU,9,1,0.1111,0.1250,-0.0139
57,58.0001,1,269,138,153,RSU,191,RSU,9,4,0.4444,0.3750,0.0694
57,58.0001,1,269,138,153,RSU,279,RSU,9,1,0.1111,0.1250,-0.0139
57,58.0001,1,269,138,153,RSU,290,RSU,9,1,0.1111,0.1250,-0.0139
57,58.0001,1,269,138,156,RSU,93,RSU,2,2,1.0000,1.0000,0.0000
57,58.0001,1,269,138,162,RSU,16,VEHICLE,12,1,0.0833,0.1111,-0.0278
57,58.0001,1,269,138,162,RSU,93,RSU,12,1,0.0833,0.1111,-0.0278
57,58.0001,1,269,138,162,RSU,141,RSU,12,7,0.5833,0.4444,0.1389
57,58.0001,1,269,138,162,RSU,153,RSU,12,1,0.0833,0.1111,-0.0278
57,58.0001,1,269,138,162,RSU,156,RSU,12,1,0.0833,0.1111,-0.0278
57,58.0001,1,269,138,162,RSU,279,RSU,12,1,0.0833,0.1111,-0.0278
57,58.0001,1,269,138,166,RSU,162,RSU,5,4,0.8000,0.6667,0.1333
57,58.0001,1,269,138,166,RSU,280,RSU,5,1,0.2000,0.3333,-0.1333
57,58.0001,1,269,138,191,RSU,0,VEHICLE,18,16,0.8889,0.6000,0.2889
57,58.0001,1,269,138,191,RSU,279,RSU,18,1,0.0556,0.2000,-0.1444
57,58.0001,1,269,138,191,RSU,290,RSU,18,1,0.0556,0.2000,-0.1444
57,58.0001,1,269,138,257,RSU,268,RSU,4,4,1.0000,1.0000,0.0000
57,58.0001,1,269,138,258,RSU,61,VEHICLE,4,2,0.5000,0.4000,0.1000
57,58.0001,1,269,138,258,RSU,257,RSU,4,2,0.5000,0.6000,-0.1000
57,58.0001,1,269,138,268,RSU,46,VEHICLE,12,1,0.0833,0.1000,-0.0167
57,58.0001,1,269,138,268,RSU,141,RSU,12,2,0.1667,0.2000,-0.0333
57,58.0001,1,269,138,268,RSU,153,RSU,12,7,0.5833,0.5000,0.0833
57,58.0001,1,269,138,268,RSU,279,RSU,12,2,0.1667,0.2000,-0.0333
57,58.0001,1,269,138,270,RSU,85,RSU,4,4,1.0000,1.0000,0.0000
57,58.0001,1,269,138,279,RSU,46,VEHICLE,22,14,0.6364,0.3846,0.2517
57,58.0001,1,269,138,279,RSU,138,RSU,22,4,0.1818,0.3077,-0.1259
57,58.0001,1,269,138,279,RSU,290,RSU,22,4,0.1818,0.3077,-0.1259
57,58.0001,1,269,138,280,RSU,0,VEHICLE,8,1,0.1250,0.0909,0.0341
57,58.0001,1,269,138,280,RSU,16,VEHICLE,8,1,0.1250,0.0909,0.0341
57,58.0001,1,269,138,280,RSU,93,RSU,8,1,0.1250,0.0909,0.0341
57,58.0001,1,269,138,280,RSU,141,RSU,8,1,0.1250,0.0909,0.0341
57,58.0001,1,269,138,280,RSU,153,RSU,8,1,0.1250,0.0909,0.0341
57,58.0001,1,269,138,280,RSU,156,RSU,8,1,0.1250,0.0909,0.0341
57,58.0001,1,269,138,280,RSU,162,RSU,8,1,0.1250,0.0909,0.0341
57,58.0001,1,269,138,280,RSU,279,RSU,8,1,0.1250,0.0909,0.0341
57,58.0001,1,269,138,290,RSU,138,RSU,8,8,1.0000,1.0000,0.0000
