cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
41,0,1,70,1.479,1,1.479
41,0,1,112,3.399,2,1.6995
41,0,1,188,4.969,1,4.969
41,0,1,193,1.268,1,1.268
41,0,5,271,1.876,1,1.876
41,0,6,1,24.767,5,4.9534
41,0,6,70,1.437,1,1.437
41,0,23,5,1.884,1,1.884
41,0,27,70,1.464,1,1.464
41,0,27,84,3.894,1,3.894
41,0,28,41,1.466,1,1.466
41,0,28,239,6.064,1,6.064
41,0,29,23,5.68,1,5.68
41,0,29,161,2.919,1,2.919
41,0,30,12,1.367,1,1.367
41,0,30,262,1.376,1,1.376
41,0,38,70,1.488,1,1.488
41,0,41,70,1.683,1,1.683
41,0,41,110,4.246,1,4.246
41,0,41,154,4.319,1,4.319
41,0,57,127,1.405,1,1.405
41,0,62,27,3.766,2,1.883
41,0,62,70,1.534,1,1.534
41,0,62,130,2.119,1,2.119
41,0,64,29,6.881,2,3.4405
41,0,84,70,1.644,1,1.644
41,0,109,64,3.197,1,3.197
41,0,109,161,2.131,1,2.131
41,0,110,70,14.294,1,14.294
41,0,112,70,3.884,1,3.884
41,0,112,123,1.674,1,1.674
41,0,123,70,3.939,1,3.939
41,0,127,273,2.511,1,2.511
41,0,130,70,1.97,1,1.97
41,0,154,70,3.095,1,3.095
41,0,155,70,1.577,1,1.577
41,0,161,30,2.824,2,1.412
41,0,183,64,1.46,1,1.46
41,0,183,260,3.357,2,1.6785
41,0,188,70,3.134,1,3.134
41,0,193,70,1.874,1,1.874
41,0,198,70,1.433,1,1.433
41,0,239,41,3.405,2,1.7025
41,0,250,70,6.943,4,1.73575
41,0,250,155,1.268,1,1.268
41,0,251,70,1.447,1,1.447
41,0,260,109,5.709,2,2.8545
41,0,262,62,2.104,1,2.104
41,0,262,70,2.403,1,2.403
41,0,262,198,3.125,1,3.125
41,0,262,251,2.313,1,2.313
41,0,271,57,1.427,1,1.427
41,0,273,262,1.589,1,1.589
41,1,5,271,17.928,5,3.5856
41,1,9,126,2.147,1,2.147
41,1,11,104,3.408,1,3.408
41,1,11,294,1.554,1,1.554
41,1,13,126,3.129,1,3.129
41,1,33,95,8.348,2,4.174
41,1,57,127,6.271,1,6.271
41,1,66,158,3.625,1,3.625
41,1,73,2,16.8,3,5.6
41,1,73,81,5.027,1,5.027
41,1,73,126,1.41,1,1.41
41,1,73,295,3.89,2,1.945
41,1,79,94,4.89,1,4.89
41,1,79,127,1.338,1,1.338
41,1,81,126,1.53,1,1.53
41,1,83,126,2.058,1,2.058
41,1,89,79,3.389,2,1.6945
41,1,89,94,3.117,2,1.5585
41,1,89,126,18.246,9,2.02733
41,1,89,184,1.654,1,1.654
41,1,94,126,1.757,1,1.757
41,1,94,144,4.727,1,4.727
41,1,94,171,22.368,7,3.19543
41,1,94,184,2.227,1,2.227
41,1,95,11,4.728,2,2.364
41,1,98,126,1.266,1,1.266
41,1,104,126,2.013,1,2.013
41,1,127,126,1.91,1,1.91
41,1,127,144,1.755,1,1.755
41,1,127,184,2.263,1,2.263
41,1,137,126,3.393,1,3.393
41,1,142,126,1.736,1,1.736
41,1,144,83,8.11,2,4.055
41,1,144,126,3.868,1,3.868
41,1,158,126,1.442,1,1.442
41,1,161,89,1.967,1,1.967
41,1,161,180,5.709,1,5.709
41,1,161,197,9.52,2,4.76
41,1,166,5,18.507,5,3.7014
41,1,171,73,31.192,6,5.19867
41,1,171,184,1.501,1,1.501
41,1,180,57,3.591,1,3.591
41,1,180,89,4.801,3,1.60033
41,1,180,94,20.235,7,2.89071
41,1,184,98,2.31,1,2.31
41,1,184,142,1.645,1,1.645
41,1,184,144,2.276,1,2.276
41,1,197,180,9.546,2,4.773
41,1,271,89,10.329,2,5.1645
41,1,271,180,13.635,2,6.8175
41,1,271,272,1.745,1,1.745
41,1,272,89,1.734,1,1.734
41,1,273,284,1.631,1,1.631
41,1,283,126,4.322,1,4.322
41,1,294,126,1.481,1,1.481
41,1,295,9,1.23,1,1.23
41,1,295,126,1.68,1,1.68
