cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
53,0,1,70,1.975,1,1.975
53,0,1,112,2.394,1,2.394
53,0,12,1,4.451,2,2.2255
53,0,12,70,1.634,1,1.634
53,0,12,130,1.903,1,1.903
53,0,23,197,4.279,2,2.1395
53,0,29,261,2.289,1,2.289
53,0,62,70,1.515,1,1.515
53,0,71,23,4.075,2,2.0375
53,0,75,70,2.483,1,2.483
53,0,112,70,1.473,1,1.473
53,0,130,70,1.292,1,1.292
53,0,143,70,1.448,1,1.448
53,0,152,70,2.352,1,2.352
53,0,155,70,2.312,1,2.312
53,0,159,261,4.318,1,4.318
53,0,183,71,3.83,2,1.915
53,0,193,70,1.974,1,1.974
53,0,197,261,6.237,2,3.1185
53,0,260,261,3.641,2,1.8205
53,0,261,12,7.309,4,1.82725
53,1,42,118,1.706,1,1.706
53,1,42,122,2.239,1,2.239
53,1,42,132,1.464,1,1.464
53,1,62,67,1.915,1,1.915
53,1,62,118,1.532,1,1.532
53,1,62,143,7.484,4,1.871
53,1,62,152,3.315,2,1.6575
53,1,67,118,2.473,1,2.473
53,1,84,118,1.793,1,1.793
53,1,111,118,2.028,1,2.028
53,1,112,62,2.496,1,2.496
53,1,112,84,2.92,1,2.92
53,1,112,118,18.324,9,2.036
53,1,112,140,2.575,1,2.575
53,1,122,118,1.325,1,1.325
53,1,123,118,1.93,1,1.93
53,1,132,118,1.769,1,1.769
53,1,140,118,1.997,1,1.997
53,1,143,42,6.519,4,1.62975
53,1,143,118,2.103,1,2.103
53,1,152,118,1.988,1,1.988
53,1,152,188,2.245,1,2.245
53,1,154,118,1.577,1,1.577
53,1,188,118,3.155,1,3.155
53,1,239,240,1.525,1,1.525
53,1,240,118,1.611,1,1.611
53,1,261,62,1.281,1,1.281
