cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_type,num_active_next_hops,sum_abs_ff_deviation,sum_abs_ff_deviation_normalized,threshold,detected,total_inbound,total_outbound,node_pdr,mean_pdr_flow,pdr_deviation,inbound_ratio
30,31.0001,0,70,68,1,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,72.83,-27.17,2.0000
30,31.0001,0,70,68,5,VEHICLE,2,0.1667,0.0833,0.5000,0,4,4,100.00,72.83,-27.17,0.7500
30,31.0001,0,70,68,6,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,72.83,-27.17,1.0000
30,31.0001,0,70,68,12,VEHICLE,0,1.0000,1.0000,0.5000,0,7,0,0.00,72.83,72.83,0.8571
30,31.0001,0,70,68,14,VEHICLE,0,1.0000,1.0000,0.5000,0,2,0,0.00,72.83,72.83,3.0000
30,31.0001,0,70,68,20,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,72.83,-27.17,0.5000
30,31.0001,0,70,68,27,VEHICLE,1,0.8000,0.8000,0.5000,1,1,1,100.00,72.83,-27.17,5.0000
30,31.0001,0,70,68,29,VEHICLE,1,0.7500,0.7500,0.5000,1,1,1,100.00,72.83,-27.17,4.0000
30,31.0001,0,70,68,30,VEHICLE,2,0.3429,0.1714,0.5000,0,5,5,100.00,72.83,-27.17,1.4000
30,31.0001,0,70,68,38,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,72.83,72.83,1.0000
30,31.0001,0,70,68,41,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,72.83,-27.17,2.0000
30,31.0001,0,70,68,50,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,72.83,-27.17,0.5000
30,31.0001,0,70,68,64,VEHICLE,1,0.0000,0.0000,0.5000,0,3,3,100.00,72.83,-27.17,0.6667
30,31.0001,0,70,68,67,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,72.83,72.83,1.0000
30,31.0001,0,70,68,75,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,72.83,-27.17,2.0000
30,31.0001,0,70,68,76,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,72.83,-27.17,1.0000
30,31.0001,0,70,68,84,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,72.83,-27.17,4.0000
30,31.0001,0,70,68,108,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,72.83,-27.17,7.0000
30,31.0001,0,70,68,110,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,72.83,72.83,2.0000
30,31.0001,0,70,68,111,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,72.83,-27.17,3.0000
