node_id,reported_vx,reported_vy,derived_vx,derived_vy,spoof_dev
0,-0.749976,-13.7496,-0.749984,-13.7497,0.000160
1,-4.206157,0.179843,-4.209194,0.179979,0.003040
2,-12.022633,-4.731036,-12.020848,-4.730340,0.001915
3,-1.490151,14.091428,-1.488968,14.080240,0.011251
4,-0.089995,8.179505,-0.089923,8.173027,0.006479
5,-3.881480,9.313550,-3.881447,9.313453,0.000103
6,0.020000,-7.219972,0.019992,-7.219452,0.000520
7,-11.450376,1.170038,-11.441376,1.169119,0.009047
8,-9.076150,-4.408130,-9.075295,-4.407720,0.000948
9,7.073204,-0.310140,7.069607,-0.309983,0.003600
10,4.952840,-14.148126,4.953101,-14.148894,0.000811
11,-12.741494,-3.170367,-12.741723,-3.170413,0.000234
12,0.659731,13.884335,0.659426,13.877973,0.006369
13,0.014000,0.132974,0.060082,13.043550,12.910658
14,8.970822,-12.431140,8.970976,-12.431363,0.000270
15,11.267850,-0.220150,11.269882,-0.220173,0.002033
16,-0.048998,-0.146970,-2.925997,-8.580462,8.910719
17,-8.514711,0.300166,-8.514925,0.300173,0.000214
18,9.485806,2.421482,9.483419,2.420876,0.002463
19,-6.508126,-6.947999,-6.506292,-6.946038,0.002686
20,0.000000,0.000000,-1.580358,11.803809,0.000100
21,0.000000,0.000000,8.280000,-11.930000,0.000100
22,0.049999,8.619855,0.049961,8.613338,0.006517
23,-11.283101,-5.021368,-11.282604,-5.021131,0.000551
24,-4.261395,7.192365,-4.261626,7.192874,0.000559
25,9.772083,2.780648,9.772387,2.780939,0.000421
26,-5.673234,10.517457,-5.669087,10.509768,0.008736
27,0.419863,16.434638,0.419723,16.429164,0.005475
28,-0.280086,-0.034952,-12.655034,-5.477850,13.519042
29,0.035000,-0.132974,10.601258,-0.329760,10.568091
30,0.400123,19.445884,0.400115,19.445277,0.000607
31,0.000000,0.000000,13.760000,10.220000,0.000100
32,-0.035000,-0.154105,-0.380342,-11.452560,11.303732
33,-8.573256,0.340129,-8.567313,0.339894,0.005947
34,-6.984749,10.797818,-6.984530,10.797990,0.000278
35,-13.286757,0.940478,-13.284279,0.940307,0.002483
36,-12.809020,-11.509014,-12.809396,-11.509281,0.000461
37,-3.717647,6.845670,-3.717931,6.846202,0.000603
38,0.000000,0.000000,-5.560000,-12.370000,0.000100
39,0.014000,-0.105057,4.864335,-8.898205,10.042170
40,0.000000,0.000000,7.980000,-13.980000,0.000100
41,-11.995973,-0.580289,-11.987360,-0.579872,0.008623
42,0.000000,0.000000,-3.872005,-9.977999,0.000100
43,-0.800171,-6.561389,-0.800213,-6.561715,0.000328
44,-2.150351,-6.261022,-2.150180,-6.260508,0.000541
45,0.014000,0.105057,-4.765298,3.044117,5.610683
46,1.673106,1.695038,12.410000,6.430000,11.734597
47,-0.069997,7.879689,-0.069948,7.874126,0.005563
48,11.739779,-0.489991,11.740039,-0.489998,0.000261
49,-4.555688,0.329070,-18.005235,4.898716,14.204646
50,0.706941,1.134463,7.672627,4.351485,7.672679
51,-13.861834,-11.962678,-13.862428,-11.962763,0.000600
52,-0.330115,-7.292532,-0.330098,-7.292001,0.000532
53,-2.299133,-11.665594,-2.299279,-11.666322,0.000743
54,0.000000,0.000000,-5.503958,9.307481,0.000100
55,11.645042,-0.339834,11.645424,-0.339744,0.000392
56,-4.063154,8.276423,-4.063447,8.277015,0.000660
57,4.301787,-6.082527,4.298970,-6.078543,0.004879
58,7.750063,1.310011,7.744762,1.309115,0.005376
59,-6.684186,-3.902468,-6.683337,-3.902344,0.000858
60,-8.971258,-3.500491,-8.967247,-3.498924,0.004306
61,7.982021,-11.452901,7.982229,-11.453202,0.000366
62,10.079955,-0.030000,10.079895,-0.029993,0.000061
63,-4.947015,7.095741,-4.946858,7.095530,0.000263
64,-16.060597,-5.449664,-16.049804,-5.446002,0.011397
65,0.000000,0.000000,-3.975540,2.397212,0.000100
66,-18.123904,0.470101,-18.123944,0.470100,0.000040
67,0.000000,0.000000,6.150278,-2.330105,0.000100
68,5.937541,-7.996699,5.938257,-7.997673,0.001208
69,0.062996,0.105057,1.248933,6.954057,6.950917
70,-0.014000,-0.021000,-7.349817,-0.049924,7.335874
71,-0.706941,-1.134463,-14.386714,-6.978827,14.875912
72,-7.990968,0.380046,-7.992259,0.380105,0.001292
73,12.010943,10.600832,12.010648,10.600569,0.000396
74,-1.549099,8.215223,-1.548089,8.209867,0.005451
75,-13.354018,-1.910577,-13.353992,-1.910576,0.000026
76,0.293904,0.294045,10.034013,3.911563,10.390195
77,12.596623,11.416002,12.588485,11.408627,0.010982
78,-11.633216,-10.572923,-11.629619,-10.569619,0.004883
79,11.297920,10.228128,11.297720,10.227966,0.000257
80,-0.035000,0.132974,-11.539954,0.490003,11.510492
81,16.203477,-0.459815,16.193139,-0.459522,0.010342
82,-11.037170,0.249937,-11.036821,0.249930,0.000350
83,0.000000,0.000000,-6.120000,-5.070000,0.000100
84,0.000000,0.000000,-0.410000,-16.940000,0.000100
85,15.839385,-0.579977,15.839933,-0.579996,0.000548
86,0.000000,0.000000,14.230000,-3.020000,0.000100
87,0.000000,0.000000,-3.243964,-1.011242,0.000100
