cycle_id,sim_time_s,flow_id,flow_source,flow_destination,forwarding_node_id,forwarding_node_type,next_hop_id,next_hop_type,unique_inbound_count,unique_outbound_to_next_hop,observed_ff,expected_ff_planned,ff_deviation
55,56.0001,0,70,68,12,VEHICLE,261,RSU,2,2,1.0000,0.4545,0.5455
55,56.0001,0,70,68,41,VEHICLE,1,VEHICLE,1,1,1.0000,1.0000,0.0000
55,56.0001,0,70,68,51,VEHICLE,183,RSU,1,1,1.0000,1.0000,0.0000
55,56.0001,0,70,68,62,VEHICLE,1,VEHICLE,1,1,1.0000,1.0000,0.0000
55,56.0001,0,70,68,112,RSU,1,VEHICLE,1,1,1.0000,1.0000,0.0000
55,56.0001,0,70,68,152,RSU,6,VEHICLE,1,1,1.0000,1.0000,0.0000
55,56.0001,0,70,68,155,RSU,250,RSU,1,1,1.0000,1.0000,0.0000
55,56.0001,0,70,68,183,RSU,82,RSU,1,1,1.0000,1.0000,0.0000
55,56.0001,0,70,68,193,RSU,1,VEHICLE,1,1,1.0000,1.0000,0.0000
55,56.0001,0,70,68,197,RSU,51,VEHICLE,1,1,1.0000,0.1111,0.8889
55,56.0001,0,70,68,260,RSU,259,RSU,1,1,1.0000,0.2000,0.8000
55,56.0001,0,70,68,261,RSU,260,RSU,14,1,0.0714,0.3684,-0.2970
55,56.0001,0,70,68,262,RSU,12,VEHICLE,1,1,1.0000,0.3750,0.6250
55,56.0001,0,70,68,273,RSU,6,VEHICLE,1,1,1.0000,0.0000,1.0000
55,56.0001,1,156,80,11,VEHICLE,17,VEHICLE,9,1,0.1111,0.2500,-0.1389
55,56.0001,1,156,80,11,VEHICLE,88,RSU,9,8,0.8889,0.7500,0.1389
55,56.0001,1,156,80,15,VEHICLE,80,RSU,6,6,1.0000,1.0000,0.0000
55,56.0001,1,156,80,16,VEHICLE,43,VEHICLE,21,19,0.9048,0.6667,0.2381
55,56.0001,1,156,80,16,VEHICLE,291,RSU,21,2,0.0952,0.3333,-0.2381
55,56.0001,1,156,80,17,VEHICLE,88,RSU,1,1,1.0000,1.0000,0.0000
55,56.0001,1,156,80,35,VEHICLE,43,VEHICLE,1,1,1.0000,1.0000,0.0000
55,56.0001,1,156,80,43,VEHICLE,11,VEHICLE,21,1,0.0476,0.1667,-0.1190
55,56.0001,1,156,80,43,VEHICLE,169,RSU,21,3,0.1429,0.6667,-0.5238
55,56.0001,1,156,80,88,RSU,163,RSU,9,9,1.0000,1.0000,0.0000
55,56.0001,1,156,80,99,RSU,15,VEHICLE,7,5,0.7143,0.6667,0.0476
55,56.0001,1,156,80,99,RSU,80,RSU,7,2,0.2857,0.3333,-0.0476
55,56.0001,1,156,80,163,RSU,15,VEHICLE,9,1,0.1111,0.2000,-0.0889
55,56.0001,1,156,80,163,RSU,80,RSU,9,1,0.1111,0.2000,-0.0889
55,56.0001,1,156,80,163,RSU,99,RSU,9,7,0.7778,0.6000,0.1778
55,56.0001,1,156,80,169,RSU,11,VEHICLE,8,8,1.0000,1.0000,0.0000
55,56.0001,1,156,80,170,RSU,291,RSU,1,1,1.0000,0.2500,0.7500
55,56.0001,1,156,80,291,RSU,169,RSU,4,4,1.0000,1.0000,0.0000
