cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_role,next_hop_id,unique_inbound_count,unique_outbound_count,num_watchers_inbound,num_watchers_outbound
21,22.0001,0,70,68,1,INTERMEDIATE,-1,8,0,37,0
21,22.0001,0,70,68,3,INTERMEDIATE,-1,3,0,16,0
21,22.0001,0,70,68,3,INTERMEDIATE,79,3,1,16,9
21,22.0001,0,70,68,3,INTERMEDIATE,134,3,1,16,9
21,22.0001,0,70,68,3,INTERMEDIATE,261,3,1,16,9
21,22.0001,0,70,68,6,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,6,INTERMEDIATE,112,1,1,27,16
21,22.0001,0,70,68,12,INTERMEDIATE,-1,2,0,32,0
21,22.0001,0,70,68,27,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,30,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,30,INTERMEDIATE,1,1,1,27,21
21,22.0001,0,70,68,38,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,38,INTERMEDIATE,1,1,1,27,22
21,22.0001,0,70,68,41,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,67,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,67,INTERMEDIATE,1,1,1,27,28
21,22.0001,0,70,68,70,SOURCE,-1,0,0,0,0
21,22.0001,0,70,68,75,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,79,INTERMEDIATE,-1,2,0,15,0
21,22.0001,0,70,68,79,INTERMEDIATE,109,2,2,15,18
21,22.0001,0,70,68,108,INTERMEDIATE,-1,2,0,18,0
21,22.0001,0,70,68,109,INTERMEDIATE,-1,2,0,18,0
21,22.0001,0,70,68,109,INTERMEDIATE,108,2,2,18,18
21,22.0001,0,70,68,110,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,111,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,111,INTERMEDIATE,1,1,1,27,22
21,22.0001,0,70,68,112,INTERMEDIATE,-1,4,0,36,0
21,22.0001,0,70,68,112,INTERMEDIATE,261,4,4,36,17
21,22.0001,0,70,68,118,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,118,INTERMEDIATE,12,1,1,27,20
21,22.0001,0,70,68,122,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,122,INTERMEDIATE,1,1,1,27,20
21,22.0001,0,70,68,123,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,123,INTERMEDIATE,1,1,1,27,18
21,22.0001,0,70,68,130,INTERMEDIATE,-1,2,0,34,0
21,22.0001,0,70,68,130,INTERMEDIATE,112,2,2,34,22
21,22.0001,0,70,68,132,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,132,INTERMEDIATE,130,1,1,27,21
21,22.0001,0,70,68,134,INTERMEDIATE,-1,1,0,8,0
21,22.0001,0,70,68,134,INTERMEDIATE,79,1,1,8,12
21,22.0001,0,70,68,143,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,152,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,154,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,154,INTERMEDIATE,1,1,1,27,28
21,22.0001,0,70,68,155,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,155,INTERMEDIATE,1,1,1,27,27
21,22.0001,0,70,68,188,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,193,INTERMEDIATE,-1,4,0,27,0
21,22.0001,0,70,68,193,INTERMEDIATE,3,4,3,27,16
21,22.0001,0,70,68,198,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,239,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,239,INTERMEDIATE,250,1,1,27,13
21,22.0001,0,70,68,240,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,250,INTERMEDIATE,-1,2,0,33,0
21,22.0001,0,70,68,251,INTERMEDIATE,-1,1,0,27,0
21,22.0001,0,70,68,261,INTERMEDIATE,-1,5,0,22,0
21,22.0001,1,147,40,4,INTERMEDIATE,-1,2,0,13,0
21,22.0001,1,147,40,4,INTERMEDIATE,296,2,2,13,18
