cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
17,1,1,4,4
17,1,3,1,1
17,1,5,1,1
17,1,6,13,13
17,1,12,8,8
17,1,14,11,11
17,1,20,1,1
17,1,23,1,1
17,1,25,1,1
17,1,27,1,1
17,1,30,4,4
17,1,36,1,1
17,1,38,2,2
17,1,41,4,4
17,1,44,4,4
17,1,51,1,1
17,1,56,1,1
17,1,63,13,13
17,1,67,2,2
17,1,70,30,30
17,1,71,1,1
17,1,75,4,4
17,1,76,1,1
17,1,78,1,1
17,1,79,1,1
17,1,84,1,1
17,1,108,26,26
17,1,109,1,1
17,1,110,2,2
17,1,111,5,5
17,1,112,1,1
17,1,116,1,1
17,1,118,4,4
17,1,120,1,1
17,1,122,2,2
17,1,123,2,2
17,1,124,1,1
17,1,125,1,1
17,1,130,2,2
17,1,132,2,2
17,1,134,25,25
17,1,139,1,1
17,1,141,26,26
17,1,143,2,2
17,1,151,1,1
17,1,152,6,6
17,1,154,2,2
17,1,155,3,3
17,1,161,1,1
17,1,164,1,1
17,1,166,1,1
17,1,175,1,1
17,1,183,1,1
17,1,188,3,3
17,1,189,1,1
17,1,193,17,17
17,1,195,3,3
17,1,196,1,1
17,1,197,26,26
17,1,198,11,11
17,1,216,1,1
17,1,226,1,1
17,1,227,1,1
17,1,228,1,1
17,1,237,1,1
17,1,238,1,1
17,1,239,2,2
17,1,240,2,2
17,1,247,1,1
17,1,248,1,1
17,1,249,2,2
17,1,250,7,7
17,1,251,5,5
17,1,252,1,1
17,1,261,1,1
17,1,271,1,1
