cycle,timestamp,flow_id,src,dst,from_node,to_node,delta_value
25,25.2985,1,70,68,1,30,1.0
25,25.2985,1,70,68,3,79,1.0
25,25.2985,1,70,68,5,259,1.0
25,25.2985,1,70,68,6,1,1.0
25,25.2985,1,70,68,12,30,1.0
25,25.2985,1,70,68,14,68,0.125
25,25.2985,1,70,68,14,141,0.125
25,25.2985,1,70,68,14,257,0.125
25,25.2985,1,70,68,14,258,0.125
25,25.2985,1,70,68,14,46,0.5
25,25.2985,1,70,68,20,178,1.0
25,25.2985,1,70,68,21,68,0.058824
25,25.2985,1,70,68,21,246,0.117647
25,25.2985,1,70,68,21,129,0.117647
25,25.2985,1,70,68,21,258,0.117647
25,25.2985,1,70,68,21,46,0.117647
25,25.2985,1,70,68,21,14,0.117647
25,25.2985,1,70,68,21,165,0.117647
25,25.2985,1,70,68,21,34,0.235294
25,25.2985,1,70,68,23,194,1.0
25,25.2985,1,70,68,26,50,1.0
25,25.2985,1,70,68,27,30,1.0
25,25.2985,1,70,68,28,239,1.0
25,25.2985,1,70,68,30,75,1.0
25,25.2985,1,70,68,34,14,1.0
25,25.2985,1,70,68,36,51,0.470588
25,25.2985,1,70,68,36,21,0.529412
25,25.2985,1,70,68,38,67,1.0
25,25.2985,1,70,68,41,198,1.0
25,25.2985,1,70,68,42,67,1.0
25,25.2985,1,70,68,46,68,0.2
25,25.2985,1,70,68,46,141,0.2
25,25.2985,1,70,68,46,257,0.6
25,25.2985,1,70,68,50,34,1.0
25,25.2985,1,70,68,51,165,0.416667
25,25.2985,1,70,68,51,21,0.583333
25,25.2985,1,70,68,63,129,1.0
25,25.2985,1,70,68,64,79,1.0
25,25.2985,1,70,68,67,30,1.0
25,25.2985,1,70,68,70,250,0.033333
25,25.2985,1,70,68,70,154,0.033333
25,25.2985,1,70,68,70,143,0.033333
25,25.2985,1,70,68,70,118,0.033333
25,25.2985,1,70,68,70,38,0.033333
25,25.2985,1,70,68,70,6,0.033333
25,25.2985,1,70,68,70,42,0.033333
25,25.2985,1,70,68,70,110,0.033333
25,25.2985,1,70,68,70,240,0.033333
25,25.2985,1,70,68,70,123,0.033333
25,25.2985,1,70,68,70,193,0.033333
25,25.2985,1,70,68,70,155,0.033333
25,25.2985,1,70,68,70,239,0.033333
25,25.2985,1,70,68,70,188,0.033333
25,25.2985,1,70,68,70,152,0.033333
25,25.2985,1,70,68,70,122,0.033333
25,25.2985,1,70,68,70,67,0.033333
25,25.2985,1,70,68,70,112,0.033333
25,25.2985,1,70,68,70,1,0.033333
25,25.2985,1,70,68,70,132,0.033333
25,25.2985,1,70,68,70,27,0.033333
25,25.2985,1,70,68,70,111,0.033333
25,25.2985,1,70,68,70,41,0.033333
25,25.2985,1,70,68,70,30,0.033333
25,25.2985,1,70,68,70,198,0.033333
25,25.2985,1,70,68,70,75,0.033333
25,25.2985,1,70,68,70,12,0.133333
25,25.2985,1,70,68,71,34,1.0
25,25.2985,1,70,68,75,112,1.0
25,25.2985,1,70,68,76,164,1.0
25,25.2985,1,70,68,79,260,1.0
25,25.2985,1,70,68,108,14,1.0
25,25.2985,1,70,68,109,196,1.0
25,25.2985,1,70,68,110,1,1.0
25,25.2985,1,70,68,111,112,0.2
25,25.2985,1,70,68,111,198,0.2
25,25.2985,1,70,68,111,152,0.6
25,25.2985,1,70,68,112,251,0.166667
25,25.2985,1,70,68,112,250,0.166667
25,25.2985,1,70,68,112,198,0.166667
25,25.2985,1,70,68,112,152,0.5
25,25.2985,1,70,68,114,236,1.0
25,25.2985,1,70,68,118,1,1.0
25,25.2985,1,70,68,120,20,1.0
25,25.2985,1,70,68,122,1,1.0
25,25.2985,1,70,68,123,1,1.0
25,25.2985,1,70,68,125,239,1.0
25,25.2985,1,70,68,129,257,0.166667
25,25.2985,1,70,68,129,14,0.166667
25,25.2985,1,70,68,129,258,0.166667
25,25.2985,1,70,68,129,46,0.5
25,25.2985,1,70,68,132,12,1.0
25,25.2985,1,70,68,134,249,1.0
25,25.2985,1,70,68,135,236,1.0
25,25.2985,1,70,68,141,68,1.0
25,25.2985,1,70,68,143,198,1.0
25,25.2985,1,70,68,151,164,1.0
25,25.2985,1,70,68,152,251,0.25
25,25.2985,1,70,68,152,250,0.25
25,25.2985,1,70,68,152,198,0.5
25,25.2985,1,70,68,154,41,1.0
25,25.2985,1,70,68,155,30,1.0
25,25.2985,1,70,68,159,23,1.0
25,25.2985,1,70,68,161,23,1.0
25,25.2985,1,70,68,164,238,1.0
25,25.2985,1,70,68,165,246,0.111111
25,25.2985,1,70,68,165,129,0.111111
25,25.2985,1,70,68,165,258,0.111111
25,25.2985,1,70,68,165,46,0.111111
25,25.2985,1,70,68,165,14,0.555556
25,25.2985,1,70,68,166,196,1.0
25,25.2985,1,70,68,167,236,1.0
25,25.2985,1,70,68,175,34,1.0
25,25.2985,1,70,68,178,26,1.0
25,25.2985,1,70,68,180,271,1.0
25,25.2985,1,70,68,183,108,1.0
25,25.2985,1,70,68,188,1,1.0
25,25.2985,1,70,68,189,109,1.0
25,25.2985,1,70,68,193,3,1.0
25,25.2985,1,70,68,194,36,1.0
25,25.2985,1,70,68,196,108,1.0
25,25.2985,1,70,68,197,248,1.0
25,25.2985,1,70,68,198,251,0.4
25,25.2985,1,70,68,198,250,0.6
25,25.2985,1,70,68,217,151,1.0
25,25.2985,1,70,68,226,20,1.0
25,25.2985,1,70,68,227,238,1.0
25,25.2985,1,70,68,228,239,1.0
25,25.2985,1,70,68,236,34,1.0
25,25.2985,1,70,68,237,51,1.0
25,25.2985,1,70,68,238,249,1.0
25,25.2985,1,70,68,239,76,1.0
25,25.2985,1,70,68,240,1,1.0
25,25.2985,1,70,68,246,129,0.2
25,25.2985,1,70,68,246,257,0.2
25,25.2985,1,70,68,246,14,0.6
25,25.2985,1,70,68,247,175,1.0
25,25.2985,1,70,68,248,259,0.066667
25,25.2985,1,70,68,248,247,0.133333
25,25.2985,1,70,68,248,108,0.133333
25,25.2985,1,70,68,248,194,0.133333
25,25.2985,1,70,68,248,36,0.133333
25,25.2985,1,70,68,248,51,0.133333
25,25.2985,1,70,68,248,21,0.266667
25,25.2985,1,70,68,249,36,0.482759
25,25.2985,1,70,68,249,248,0.517241
25,25.2985,1,70,68,250,249,1.0
25,25.2985,1,70,68,251,250,1.0
25,25.2985,1,70,68,252,251,1.0
25,25.2985,1,70,68,257,141,0.454545
25,25.2985,1,70,68,257,68,0.545455
25,25.2985,1,70,68,258,68,0.1
25,25.2985,1,70,68,258,141,0.2
25,25.2985,1,70,68,258,257,0.2
25,25.2985,1,70,68,258,46,0.5
25,25.2985,1,70,68,259,258,1.0
25,25.2985,1,70,68,260,249,1.0
25,25.2985,1,70,68,261,180,1.0
25,25.2985,1,70,68,271,109,1.0
25,25.2985,2,134,147,2,101,1.0
25,25.2985,2,134,147,3,250,1.0
25,25.2985,2,134,147,4,52,1.0
25,25.2985,2,134,147,5,64,1.0
25,25.2985,2,134,147,8,4,1.0
25,25.2985,2,134,147,12,84,1.0
25,25.2985,2,134,147,23,5,1.0
25,25.2985,2,134,147,41,84,1.0
25,25.2985,2,134,147,45,66,0.1
25,25.2985,2,134,147,45,113,0.1
25,25.2985,2,134,147,45,91,0.1
25,25.2985,2,134,147,45,176,0.1
25,25.2985,2,134,147,45,92,0.1
25,25.2985,2,134,147,45,101,0.1
25,25.2985,2,134,147,45,285,0.4
25,25.2985,2,134,147,49,100,1.0
25,25.2985,2,134,147,52,150,0.454545
25,25.2985,2,134,147,52,147,0.545455
25,25.2985,2,134,147,57,62,0.111111
25,25.2985,2,134,147,57,168,0.111111
25,25.2985,2,134,147,57,139,0.111111
25,25.2985,2,134,147,57,272,0.111111
25,25.2985,2,134,147,57,94,0.111111
25,25.2985,2,134,147,57,171,0.444444
25,25.2985,2,134,147,62,274,1.0
25,25.2985,2,134,147,64,139,0.307692
25,25.2985,2,134,147,64,57,0.307692
