cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
57,0,1,62,2.166,1,2.166
57,0,1,70,2.234,1,2.234
57,0,1,130,1.806,1,1.806
57,0,1,152,1.337,1,1.337
57,0,6,70,1.666,1,1.666
57,0,27,70,1.37,1,1.37
57,0,45,70,2.345,1,2.345
57,0,62,70,1.965,1,1.965
57,0,71,261,9.557,5,1.9114
57,0,75,70,1.903,1,1.903
57,0,89,45,1.785,1,1.785
57,0,112,70,2.203,1,2.203
57,0,121,70,1.644,1,1.644
57,0,130,70,1.943,1,1.943
57,0,130,273,1.575,1,1.575
57,0,152,70,2.526,1,2.526
57,0,168,70,2.363,1,2.363
57,0,171,89,1.657,1,1.657
57,0,183,71,3.852,2,1.926
57,0,189,71,1.539,1,1.539
57,0,189,183,3.339,2,1.6695
57,0,189,261,10.103,5,2.0206
57,0,193,70,2.466,1,2.466
57,0,197,70,2.068,1,2.068
57,0,197,168,1.738,1,1.738
57,0,261,1,13.643,7,1.949
57,0,261,6,1.37,1,1.37
57,0,261,70,2.115,1,2.115
57,0,261,197,4.128,2,2.064
57,0,261,262,3.612,2,1.806
57,0,262,70,15.965,9,1.77389
57,0,262,75,1.407,1,1.407
57,0,273,70,1.475,1,1.475
57,0,283,171,1.416,1,1.416
57,1,0,153,1.799,1,1.799
57,1,0,191,29.701,16,1.85631
57,1,0,280,1.52,1,1.52
57,1,16,162,1.646,1,1.646
57,1,16,280,1.469,1,1.469
57,1,46,153,1.905,1,1.905
57,1,46,268,1.517,1,1.517
57,1,46,279,25.592,14,1.828
57,1,61,258,4.292,2,2.146
57,1,72,269,9.335,5,1.867
57,1,85,270,7.166,4,1.7915
57,1,93,156,3.924,2,1.962
57,1,93,162,1.393,1,1.393
57,1,93,280,2.094,1,2.094
57,1,115,72,2.471,1,2.471
57,1,141,162,13.694,7,1.95629
57,1,141,268,4.682,2,2.341
57,1,141,280,1.822,1,1.822
57,1,153,162,2.51,1,2.51
57,1,153,268,13.699,7,1.957
57,1,153,280,1.692,1,1.692
57,1,156,162,2.054,1,2.054
57,1,156,280,1.764,1,1.764
57,1,162,72,3.318,2,1.659
57,1,162,166,7.323,4,1.83075
57,1,162,269,10.557,5,2.1114
57,1,162,280,1.838,1,1.838
57,1,166,72,2.029,1,2.029
57,1,166,85,8.406,4,2.1015
57,1,191,93,6.732,4,1.683
57,1,191,141,18.083,10,1.8083
57,1,191,153,7.235,4,1.80875
57,1,257,61,3.667,2,1.8335
57,1,257,258,4.431,2,2.2155
57,1,258,269,7.505,4,1.87625
57,1,268,257,9.007,4,2.25175
57,1,268,269,15.618,8,1.95225
57,1,270,269,6.273,4,1.56825
57,1,279,0,28.245,14,2.0175
57,1,279,16,4.219,2,2.1095
57,1,279,153,1.974,1,1.974
57,1,279,162,1.87,1,1.87
57,1,279,191,1.578,1,1.578
57,1,279,268,3.085,2,1.5425
57,1,279,280,1.909,1,1.909
57,1,280,72,1.319,1,1.319
57,1,280,115,2.365,1,2.365
57,1,280,166,2.52,1,2.52
57,1,280,269,9.691,5,1.9382
57,1,290,0,3.486,2,1.743
57,1,290,153,2.099,1,2.099
57,1,290,191,1.774,1,1.774
57,1,290,279,7.28,4,1.82
