cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
11,0,1,70,1.532,1,1.532
11,0,27,70,1.394,1,1.394
11,0,30,44,6.159,3,2.053
11,0,30,70,2.162,1,2.162
11,0,30,110,1.85,1,1.85
11,0,30,132,1.644,1,1.644
11,0,30,195,3.453,2,1.7265
11,0,38,70,1.498,1,1.498
11,0,42,70,1.643,1,1.643
11,0,44,42,1.474,1,1.474
11,0,44,70,1.573,1,1.573
11,0,44,154,1.596,1,1.596
11,0,75,27,2.137,1,2.137
11,0,75,30,3.056,2,1.528
11,0,75,70,1.634,1,1.634
11,0,110,70,1.928,1,1.928
11,0,118,38,1.87,1,1.87
11,0,118,70,2.105,1,2.105
11,0,132,1,1.75,1,1.75
11,0,132,70,2.451,1,2.451
11,0,132,241,1.535,1,1.535
11,0,140,70,2.103,1,2.103
11,0,154,70,2.055,1,2.055
11,0,188,70,1.476,1,1.476
11,0,195,70,1.954,1,1.954
11,0,195,140,1.919,1,1.919
11,0,239,30,4.133,2,2.0665
11,0,239,75,4.308,2,2.154
11,0,241,70,1.954,1,1.954
11,1,1,38,1.839,1,1.839
11,1,1,42,1.787,1,1.787
11,1,1,44,3.018,2,1.509
11,1,1,110,2.329,1,2.329
11,1,1,132,1.923,1,1.923
11,1,30,110,2.109,1,2.109
11,1,30,122,1.591,1,1.591
11,1,30,195,1.408,1,1.408
11,1,38,110,2.486,1,2.486
11,1,42,110,1.792,1,1.792
11,1,44,110,1.576,1,1.576
11,1,44,230,1.967,1,1.967
11,1,70,110,2.66,1,2.66
11,1,118,110,2.213,1,2.213
11,1,122,110,1.494,1,1.494
11,1,132,110,2.297,1,2.297
11,1,140,110,1.846,1,1.846
11,1,154,30,5.274,3,1.758
11,1,154,110,12.058,7,1.72257
11,1,188,110,1.802,1,1.802
11,1,195,110,1.355,1,1.355
11,1,198,110,1.327,1,1.327
11,1,230,110,1.486,1,1.486
