cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
55,1,1,4,4
55,1,3,2,2
55,1,5,1,1
55,1,6,4,4
55,1,12,11,11
55,1,14,1,1
55,1,21,3,3
55,1,23,2,2
55,1,24,3,3
55,1,27,5,5
55,1,28,1,1
55,1,29,5,5
55,1,34,1,1
55,1,36,4,4
55,1,40,1,1
55,1,41,3,3
55,1,48,2,2
55,1,50,2,2
55,1,51,2,2
55,1,56,3,3
55,1,57,7,7
55,1,59,17,17
55,1,60,1,1
55,1,61,3,3
55,1,62,2,2
55,1,63,2,2
55,1,64,1,1
55,1,67,1,1
55,1,70,30,30
55,1,71,4,4
55,1,75,6,6
55,1,76,2,2
55,1,77,3,3
55,1,82,14,14
55,1,84,2,2
55,1,105,1,1
55,1,109,1,1
55,1,112,2,2
55,1,116,1,1
55,1,124,4,4
55,1,129,2,2
55,1,130,2,2
55,1,134,2,2
55,1,136,1,1
55,1,143,3,3
55,1,148,1,1
55,1,152,2,2
55,1,154,2,2
55,1,155,3,3
55,1,159,7,7
55,1,164,1,1
55,1,182,2,2
55,1,183,3,3
55,1,189,5,5
55,1,193,2,2
55,1,196,1,1
55,1,197,9,9
55,1,198,1,1
55,1,237,1,1
55,1,238,1,1
55,1,239,1,1
55,1,247,1,1
55,1,248,5,5
55,1,249,3,3
55,1,250,4,4
55,1,251,2,2
55,1,258,2,2
55,1,259,15,15
55,1,260,10,10
55,1,261,19,19
55,1,262,8,8
55,1,263,1,1
55,1,270,2,2
55,1,271,2,2
55,1,272,1,1
55,1,273,2,2
55,2,0,2,2
55,2,5,1,1
55,2,7,4,4
55,2,10,1,1
55,2,11,4,4
55,2,15,8,8
55,2,16,6,6
55,2,17,4,4
55,2,33,1,1
55,2,35,3,3
55,2,37,1,1
55,2,43,6,6
55,2,47,1,1
55,2,53,2,2
55,2,55,1,1
55,2,72,2,2
55,2,74,2,2
55,2,88,5,5
55,2,93,1,1
55,2,96,1,1
55,2,99,6,6
55,2,102,1,1
55,2,115,3,3
55,2,119,1,1
55,2,128,2,2
55,2,131,2,2
55,2,138,2,2
55,2,141,1,1
55,2,145,1,1
55,2,146,2,2
55,2,149,1,1
55,2,153,1,1
55,2,156,26,26
55,2,162,2,2
55,2,163,5,5
55,2,166,4,4
55,2,169,5,5
55,2,170,4,4
55,2,181,2,2
55,2,185,2,2
55,2,187,1,1
55,2,191,2,2
55,2,192,1,1
55,2,269,1,1
55,2,270,1,1
55,2,279,1,1
55,2,280,2,2
55,2,281,1,1
55,2,290,2,2
55,2,291,7,7
55,2,292,1,1
55,2,293,1,1
