cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
40,0,1,70,1.539,1,1.539
40,0,1,112,1.858,1,1.858
40,0,1,154,1.834,1,1.834
40,0,12,1,3.509,2,1.7545
40,0,12,41,2.332,1,2.332
40,0,12,70,1.382,1,1.382
40,0,12,75,1.964,1,1.964
40,0,12,198,3.396,1,3.396
40,0,27,70,1.804,1,1.804
40,0,28,239,1.965,1,1.965
40,0,29,180,1.809,1,1.809
40,0,30,12,8.693,2,4.3465
40,0,41,84,2.368,1,2.368
40,0,41,123,1.593,1,1.593
40,0,41,155,3.248,1,3.248
40,0,51,197,6.467,3,2.15567
40,0,51,249,2.048,1,2.048
40,0,57,62,3.704,1,3.704
40,0,62,70,1.468,1,1.468
40,0,75,70,5.408,1,5.408
40,0,84,70,3.134,1,3.134
40,0,110,70,2.336,1,2.336
40,0,111,70,3.241,1,3.241
40,0,112,70,1.453,1,1.453
40,0,123,70,1.644,1,1.644
40,0,124,249,2.01,1,2.01
40,0,130,70,2.731,1,2.731
40,0,143,70,1.761,1,1.761
40,0,152,70,1.857,1,1.857
40,0,154,70,1.515,1,1.515
40,0,155,70,1.846,1,1.846
40,0,155,110,3.162,1,3.162
40,0,155,111,3.532,1,3.532
40,0,159,261,1.57,1,1.57
40,0,180,30,7.913,2,3.9565
40,0,196,51,6.712,4,1.678
40,0,197,57,10.458,1,10.458
40,0,197,159,1.865,1,1.865
40,0,197,180,3.457,1,3.457
40,0,198,70,1.569,1,1.569
40,0,198,130,1.966,1,1.966
40,0,239,41,1.495,1,1.495
40,0,239,155,1.955,1,1.955
40,0,249,28,3.676,2,1.838
40,0,261,12,2.585,1,2.585
40,0,262,70,4.731,1,4.731
40,1,2,31,4.412,2,2.206
40,1,2,73,1.545,1,1.545
40,1,2,83,1.882,1,1.882
40,1,2,94,4.05,2,2.025
40,1,2,121,1.604,1,1.604
40,1,2,127,1.505,1,1.505
40,1,2,171,3.736,2,1.868
40,1,2,184,12.789,5,2.5578
40,1,2,273,1.405,1,1.405
40,1,30,121,2.531,1,2.531
40,1,31,30,2.148,1,2.148
40,1,31,121,1.809,1,1.809
40,1,39,297,20.709,12,1.72575
40,1,45,121,1.637,1,1.637
40,1,57,121,1.625,1,1.625
40,1,73,121,2.264,1,2.264
40,1,79,121,2.202,1,2.202
40,1,83,121,1.544,1,1.544
40,1,91,92,38.401,19,2.02111
40,1,92,39,23.579,12,1.96492
40,1,92,285,15.351,7,2.193
40,1,94,57,2.51,1,2.51
40,1,94,121,3.648,1,3.648
40,1,98,121,1.334,1,1.334
40,1,113,176,2.139,1,2.139
40,1,113,179,1.453,1,1.453
40,1,113,284,7.288,3,2.42933
40,1,113,295,9.459,3,3.153
40,1,127,121,3.253,1,3.253
40,1,139,121,1.982,1,1.982
40,1,168,121,1.585,1,1.585
40,1,168,180,1.67,1,1.67
40,1,171,79,2.112,1,2.112
40,1,171,121,1.734,1,1.734
40,1,176,2,32.509,16,2.03181
40,1,176,121,2.401,1,2.401
40,1,179,45,1.303,1,1.303
40,1,179,176,28.423,12,2.36858
40,1,180,121,4.743,1,4.743
40,1,184,98,1.501,1,1.501
40,1,184,121,1.962,1,1.962
40,1,184,139,1.402,1,1.402
40,1,184,168,3.752,2,1.876
40,1,273,121,2.113,1,2.113
40,1,284,121,16.418,9,1.82422
40,1,284,176,6.365,2,3.1825
40,1,284,179,2.671,1,2.671
40,1,285,176,3.963,2,1.9815
40,1,285,179,1.684,1,1.684
40,1,285,284,8.291,4,2.07275
40,1,295,179,19.285,10,1.9285
40,1,295,284,9.086,5,1.8172
40,1,296,295,23.451,12,1.95425
40,1,297,296,21.972,12,1.831
