cycle_id,sim_time_s,flow_id,flow_source,flow_destination,forwarding_node_id,forwarding_node_type,next_hop_id,next_hop_type,unique_inbound_count,unique_outbound_to_next_hop,observed_ff,expected_ff_planned,ff_deviation
26,27.0001,0,70,68,1,VEHICLE,6,VEHICLE,2,2,1.0000,1.0000,0.0000
26,27.0001,0,70,68,3,VEHICLE,134,RSU,7,1,0.1429,0.0909,0.0519
26,27.0001,0,70,68,3,VEHICLE,161,RSU,7,1,0.1429,0.0909,0.0519
26,27.0001,0,70,68,3,VEHICLE,180,RSU,7,1,0.1429,0.0909,0.0519
26,27.0001,0,70,68,3,VEHICLE,197,RSU,7,2,0.2857,0.5455,-0.2597
26,27.0001,0,70,68,3,VEHICLE,249,RSU,7,1,0.1429,0.0909,0.0519
26,27.0001,0,70,68,3,VEHICLE,260,RSU,7,1,0.1429,0.0909,0.0519
26,27.0001,0,70,68,6,VEHICLE,3,VEHICLE,8,3,0.3750,0.2727,0.1023
26,27.0001,0,70,68,6,VEHICLE,250,RSU,8,2,0.2500,0.4545,-0.2045
26,27.0001,0,70,68,6,VEHICLE,261,RSU,8,3,0.3750,0.2727,0.1023
26,27.0001,0,70,68,21,VEHICLE,258,RSU,2,2,1.0000,0.0000,1.0000
26,27.0001,0,70,68,30,VEHICLE,6,VEHICLE,2,1,0.5000,0.1667,0.3333
26,27.0001,0,70,68,30,VEHICLE,193,RSU,2,1,0.5000,0.1667,0.3333
26,27.0001,0,70,68,41,VEHICLE,6,VEHICLE,2,1,0.5000,0.1667,0.3333
26,27.0001,0,70,68,41,VEHICLE,193,RSU,2,1,0.5000,0.1667,0.3333
26,27.0001,0,70,68,42,VEHICLE,251,RSU,1,1,1.0000,1.0000,0.0000
26,27.0001,0,70,68,46,VEHICLE,141,RSU,1,1,1.0000,1.0000,0.0000
26,27.0001,0,70,68,51,VEHICLE,21,VEHICLE,5,2,0.4000,0.5000,-0.1000
26,27.0001,0,70,68,51,VEHICLE,165,RSU,5,3,0.6000,0.5000,0.1000
26,27.0001,0,70,68,64,VEHICLE,109,RSU,1,1,1.0000,1.0000,0.0000
26,27.0001,0,70,68,67,VEHICLE,1,VEHICLE,1,1,1.0000,1.0000,0.0000
26,27.0001,0,70,68,77,VEHICLE,51,VEHICLE,1,1,1.0000,1.0000,0.0000
26,27.0001,0,70,68,78,VEHICLE,51,VEHICLE,1,1,1.0000,1.0000,0.0000
26,27.0001,0,70,68,79,VEHICLE,260,RSU,1,1,1.0000,0.2500,0.7500
26,27.0001,0,70,68,109,RSU,259,RSU,1,1,1.0000,0.1667,0.8333
26,27.0001,0,70,68,111,RSU,6,VEHICLE,1,1,1.0000,1.0000,0.0000
26,27.0001,0,70,68,112,RSU,6,VEHICLE,1,1,1.0000,1.0000,0.0000
26,27.0001,0,70,68,118,RSU,41,VEHICLE,1,1,1.0000,1.0000,0.0000
26,27.0001,0,70,68,122,RSU,75,VEHICLE,1,1,1.0000,1.0000,0.0000
26,27.0001,0,70,68,123,RSU,6,VEHICLE,1,1,1.0000,1.0000,0.0000
26,27.0001,0,70,68,124,RSU,78,VEHICLE,1,1,1.0000,1.0000,0.0000
26,27.0001,0,70,68,134,RSU,197,RSU,2,1,0.5000,0.8571,-0.3571
26,27.0001,0,70,68,134,RSU,249,RSU,2,1,0.5000,0.1429,0.3571
26,27.0001,0,70,68,141,RSU,68,VEHICLE,1,1,1.0000,1.0000,0.0000
26,27.0001,0,70,68,152,RSU,30,VEHICLE,1,1,1.0000,1.0000,0.0000
26,27.0001,0,70,68,161,RSU,196,RSU,2,2,1.0000,1.0000,0.0000
26,27.0001,0,70,68,165,RSU,246,RSU,3,3,1.0000,1.0000,0.0000
26,27.0001,0,70,68,166,RSU,82,RSU,2,2,1.0000,1.0000,0.0000
26,27.0001,0,70,68,180,RSU,166,RSU,2,2,1.0000,1.0000,0.0000
26,27.0001,0,70,68,183,RSU,259,RSU,1,1,1.0000,0.3750,0.6250
26,27.0001,0,70,68,194,RSU,51,VEHICLE,1,1,1.0000,1.0000,0.0000
26,27.0001,0,70,68,196,RSU,194,RSU,2,1,0.5000,0.2000,0.3000
26,27.0001,0,70,68,196,RSU,197,RSU,2,1,0.5000,0.2000,0.3000
26,27.0001,0,70,68,197,RSU,124,RSU,4,1,0.2500,0.0909,0.1591
26,27.0001,0,70,68,197,RSU,183,RSU,4,1,0.2500,0.0909,0.1591
26,27.0001,0,70,68,197,RSU,248,RSU,4,1,0.2500,0.0909,0.1591
26,27.0001,0,70,68,197,RSU,259,RSU,4,1,0.2500,0.0909,0.1591
26,27.0001,0,70,68,239,RSU,75,VEHICLE,1,1,1.0000,1.0000,0.0000
26,27.0001,0,70,68,248,RSU,51,VEHICLE,2,2,1.0000,1.0000,0.0000
