cycle,timestamp,flow_id,src,dst,from_node,to_node,delta_value
57,57.2985,1,70,68,1,261,1.0
57,57.2985,1,70,68,3,271,1.0
57,57.2985,1,70,68,6,261,1.0
57,57.2985,1,70,68,12,6,1.0
57,57.2985,1,70,68,15,281,1.0
57,57.2985,1,70,68,23,189,1.0
57,57.2985,1,70,68,24,258,1.0
57,57.2985,1,70,68,27,155,1.0
57,57.2985,1,70,68,30,272,1.0
57,57.2985,1,70,68,31,6,1.0
57,57.2985,1,70,68,36,24,1.0
57,57.2985,1,70,68,40,56,1.0
57,57.2985,1,70,68,41,261,0.142857
57,57.2985,1,70,68,41,154,0.142857
57,57.2985,1,70,68,41,84,0.142857
57,57.2985,1,70,68,41,155,0.142857
57,57.2985,1,70,68,41,250,0.428571
57,57.2985,1,70,68,45,89,1.0
57,57.2985,1,70,68,48,189,1.0
57,57.2985,1,70,68,50,68,1.0
57,57.2985,1,70,68,51,189,1.0
57,57.2985,1,70,68,55,281,1.0
57,57.2985,1,70,68,56,24,1.0
57,57.2985,1,70,68,59,71,1.0
57,57.2985,1,70,68,60,182,1.0
57,57.2985,1,70,68,62,1,1.0
57,57.2985,1,70,68,63,108,1.0
57,57.2985,1,70,68,67,262,1.0
57,57.2985,1,70,68,70,45,0.034483
57,57.2985,1,70,68,70,30,0.034483
57,57.2985,1,70,68,70,12,0.034483
57,57.2985,1,70,68,70,121,0.034483
57,57.2985,1,70,68,70,62,0.034483
57,57.2985,1,70,68,70,193,0.034483
57,57.2985,1,70,68,70,168,0.034483
57,57.2985,1,70,68,70,130,0.034483
57,57.2985,1,70,68,70,273,0.034483
57,57.2985,1,70,68,70,143,0.034483
57,57.2985,1,70,68,70,152,0.034483
57,57.2985,1,70,68,70,112,0.034483
57,57.2985,1,70,68,70,155,0.034483
57,57.2985,1,70,68,70,27,0.034483
57,57.2985,1,70,68,70,6,0.034483
57,57.2985,1,70,68,70,75,0.034483
57,57.2985,1,70,68,70,41,0.034483
57,57.2985,1,70,68,70,1,0.034483
57,57.2985,1,70,68,70,197,0.034483
57,57.2985,1,70,68,70,261,0.034483
57,57.2985,1,70,68,70,262,0.310345
57,57.2985,1,70,68,71,260,0.125
57,57.2985,1,70,68,71,259,0.125
57,57.2985,1,70,68,71,183,0.25
57,57.2985,1,70,68,71,189,0.5
57,57.2985,1,70,68,75,262,0.2
57,57.2985,1,70,68,75,41,0.2
57,57.2985,1,70,68,75,261,0.2
57,57.2985,1,70,68,75,155,0.4
57,57.2985,1,70,68,76,159,1.0
57,57.2985,1,70,68,79,6,1.0
57,57.2985,1,70,68,83,89,1.0
57,57.2985,1,70,68,84,76,1.0
57,57.2985,1,70,68,85,48,1.0
57,57.2985,1,70,68,89,171,1.0
57,57.2985,1,70,68,94,139,1.0
57,57.2985,1,70,68,98,272,1.0
57,57.2985,1,70,68,99,281,1.0
57,57.2985,1,70,68,102,271,1.0
57,57.2985,1,70,68,108,68,0.333333
57,57.2985,1,70,68,108,259,0.666667
57,57.2985,1,70,68,109,23,1.0
57,57.2985,1,70,68,112,261,1.0
57,57.2985,1,70,68,121,272,1.0
57,57.2985,1,70,68,124,63,1.0
57,57.2985,1,70,68,127,197,1.0
57,57.2985,1,70,68,129,258,1.0
57,57.2985,1,70,68,130,1,1.0
57,57.2985,1,70,68,132,239,1.0
57,57.2985,1,70,68,134,23,1.0
