cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_type,num_active_next_hops,sum_abs_ff_deviation,sum_abs_ff_deviation_normalized,threshold,detected,total_inbound,total_outbound,node_pdr,mean_pdr_flow,pdr_deviation,inbound_ratio
12,13.0001,0,70,68,1,VEHICLE,0,1.0000,1.0000,0.5000,0,5,0,0.00,62.07,62.07,0.4000
12,13.0001,0,70,68,3,VEHICLE,0,1.0000,1.0000,0.5000,0,2,0,0.00,62.07,62.07,3.0000
12,13.0001,0,70,68,12,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,62.07,-37.93,2.0000
12,13.0001,0,70,68,27,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,62.07,62.07,2.0000
12,13.0001,0,70,68,30,VEHICLE,3,0.4118,0.1373,0.5000,0,8,8,100.00,62.07,-37.93,2.1250
12,13.0001,0,70,68,38,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,62.07,62.07,1.0000
12,13.0001,0,70,68,41,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,62.07,-37.93,1.0000
12,13.0001,0,70,68,42,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,62.07,-37.93,1.0000
12,13.0001,0,70,68,44,VEHICLE,2,0.6667,0.3333,0.5000,1,3,3,100.00,62.07,-37.93,2.0000
12,13.0001,0,70,68,67,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,62.07,-37.93,2.0000
12,13.0001,0,70,68,75,VEHICLE,4,0.3175,0.0794,0.5000,0,7,7,100.00,62.07,-37.93,1.2857
12,13.0001,0,70,68,110,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,62.07,-37.93,2.0000
12,13.0001,0,70,68,111,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,62.07,-37.93,2.0000
12,13.0001,0,70,68,118,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,62.07,-37.93,2.0000
12,13.0001,0,70,68,122,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,62.07,-37.93,3.0000
12,13.0001,0,70,68,123,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,62.07,62.07,2.0000
12,13.0001,0,70,68,130,RSU,0,1.0000,1.0000,0.5000,0,2,0,0.00,62.07,62.07,1.0000
12,13.0001,0,70,68,132,RSU,1,0.0000,0.0000,0.5000,0,4,4,100.00,62.07,-37.93,2.0000
12,13.0001,0,70,68,143,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,62.07,-37.93,1.5000
12,13.0001,0,70,68,154,RSU,0,1.0000,1.0000,0.5000,0,2,0,0.00,62.07,62.07,1.5000
12,13.0001,0,70,68,155,RSU,0,1.0000,1.0000,0.5000,0,2,0,0.00,62.07,62.07,2.0000
12,13.0001,0,70,68,188,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,62.07,-37.93,2.0000
12,13.0001,0,70,68,195,RSU,1,0.7500,0.7500,0.5000,1,1,1,100.00,62.07,-37.93,4.0000
12,13.0001,0,70,68,198,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,62.07,-37.93,2.0000
12,13.0001,0,70,68,239,RSU,1,0.7778,0.7778,0.5000,1,2,2,100.00,62.07,-37.93,4.5000
12,13.0001,0,70,68,240,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,62.07,62.07,4.0000
12,13.0001,0,70,68,241,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,62.07,62.07,2.0000
12,13.0001,0,70,68,250,RSU,0,1.0000,1.0000,0.5000,0,11,0,0.00,62.07,62.07,1.8182
12,13.0001,0,70,68,251,RSU,1,0.0000,0.0000,0.5000,0,4,4,100.00,62.07,-37.93,2.5000
12,13.0001,1,120,272,24,VEHICLE,1,0.0000,0.0000,0.5000,0,3,3,100.00,78.75,-21.25,0.3333
12,13.0001,1,120,272,25,VEHICLE,1,0.0000,0.0000,0.5000,0,3,3,100.00,78.75,-21.25,0.6667
12,13.0001,1,120,272,27,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,78.75,78.75,3.0000
12,13.0001,1,120,272,28,VEHICLE,1,0.5333,0.5333,0.5000,1,6,6,100.00,78.75,-21.25,2.5000
12,13.0001,1,120,272,37,VEHICLE,1,0.0000,0.0000,0.5000,0,3,3,100.00,78.75,-21.25,0.6667
12,13.0001,1,120,272,50,VEHICLE,1,0.0000,0.0000,0.5000,0,3,3,100.00,78.75,-21.25,0.3333
12,13.0001,1,120,272,60,VEHICLE,0,1.0000,1.0000,0.5000,0,3,0,0.00,78.75,78.75,2.0000
12,13.0001,1,120,272,75,VEHICLE,2,0.6667,0.3333,0.5000,1,2,2,100.00,78.75,-21.25,3.0000
12,13.0001,1,120,272,76,VEHICLE,4,0.5000,0.1250,0.5000,0,4,4,100.00,78.75,-21.25,2.0000
12,13.0001,1,120,272,78,VEHICLE,1,0.0000,0.0000,0.5000,0,3,3,100.00,78.75,-21.25,0.3333
12,13.0001,1,120,272,84,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,78.75,-21.25,15.0000
12,13.0001,1,120,272,105,RSU,4,0.1071,0.0268,0.5000,0,7,7,100.00,78.75,-21.25,1.1429
12,13.0001,1,120,272,108,RSU,1,0.0000,0.0000,0.5000,0,3,3,100.00,78.75,-21.25,0.3333
12,13.0001,1,120,272,114,RSU,1,1.0000,1.0000,0.5000,1,3,3,100.00,78.75,-21.25,1.3333
12,13.0001,1,120,272,123,RSU,0,1.0000,1.0000,0.5000,0,2,0,0.00,78.75,78.75,1.5000
12,13.0001,1,120,272,136,RSU,1,0.0000,0.0000,0.5000,0,3,3,100.00,78.75,-21.25,0.3333
