cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_role,next_hop_id,unique_inbound_count,unique_outbound_count,num_watchers_inbound,num_watchers_outbound
10,11.0001,0,70,68,1,INTERMEDIATE,-1,1,0,26,0
10,11.0001,0,70,68,1,INTERMEDIATE,75,1,1,26,26
10,11.0001,0,70,68,12,INTERMEDIATE,-1,5,0,30,0
10,11.0001,0,70,68,12,INTERMEDIATE,27,5,1,30,26
10,11.0001,0,70,68,27,INTERMEDIATE,-1,2,0,28,0
10,11.0001,0,70,68,30,INTERMEDIATE,-1,4,0,30,0
10,11.0001,0,70,68,30,INTERMEDIATE,75,4,1,30,23
10,11.0001,0,70,68,30,INTERMEDIATE,123,4,1,30,23
10,11.0001,0,70,68,30,INTERMEDIATE,239,4,1,30,23
10,11.0001,0,70,68,30,INTERMEDIATE,251,4,1,30,23
10,11.0001,0,70,68,38,INTERMEDIATE,-1,2,0,29,0
10,11.0001,0,70,68,41,INTERMEDIATE,-1,2,0,29,0
10,11.0001,0,70,68,42,INTERMEDIATE,-1,1,0,26,0
10,11.0001,0,70,68,42,INTERMEDIATE,12,1,1,26,21
10,11.0001,0,70,68,44,INTERMEDIATE,-1,1,0,26,0
10,11.0001,0,70,68,44,INTERMEDIATE,30,1,1,26,20
10,11.0001,0,70,68,67,INTERMEDIATE,-1,1,0,26,0
10,11.0001,0,70,68,67,INTERMEDIATE,30,1,1,26,24
10,11.0001,0,70,68,70,SOURCE,-1,0,0,0,0
10,11.0001,0,70,68,75,INTERMEDIATE,-1,6,0,29,0
10,11.0001,0,70,68,110,INTERMEDIATE,-1,1,0,26,0
10,11.0001,0,70,68,110,INTERMEDIATE,30,1,1,26,23
10,11.0001,0,70,68,111,INTERMEDIATE,-1,1,0,26,0
10,11.0001,0,70,68,111,INTERMEDIATE,240,1,1,26,21
10,11.0001,0,70,68,118,INTERMEDIATE,-1,1,0,26,0
10,11.0001,0,70,68,118,INTERMEDIATE,41,1,1,26,21
10,11.0001,0,70,68,122,INTERMEDIATE,-1,1,0,26,0
10,11.0001,0,70,68,122,INTERMEDIATE,198,1,1,26,23
10,11.0001,0,70,68,123,INTERMEDIATE,-1,3,0,30,0
10,11.0001,0,70,68,130,INTERMEDIATE,-1,1,0,26,0
10,11.0001,0,70,68,130,INTERMEDIATE,143,1,1,26,22
10,11.0001,0,70,68,132,INTERMEDIATE,-1,1,0,26,0
10,11.0001,0,70,68,132,INTERMEDIATE,12,1,1,26,22
10,11.0001,0,70,68,140,INTERMEDIATE,-1,1,0,26,0
10,11.0001,0,70,68,140,INTERMEDIATE,38,1,1,26,18
10,11.0001,0,70,68,143,INTERMEDIATE,-1,3,0,28,0
10,11.0001,0,70,68,143,INTERMEDIATE,75,3,1,28,28
10,11.0001,0,70,68,143,INTERMEDIATE,240,3,1,28,28
10,11.0001,0,70,68,143,INTERMEDIATE,251,3,1,28,28
10,11.0001,0,70,68,154,INTERMEDIATE,-1,1,0,26,0
10,11.0001,0,70,68,155,INTERMEDIATE,-1,1,0,26,0
10,11.0001,0,70,68,155,INTERMEDIATE,143,1,1,26,25
10,11.0001,0,70,68,188,INTERMEDIATE,-1,1,0,26,0
10,11.0001,0,70,68,188,INTERMEDIATE,12,1,1,26,22
10,11.0001,0,70,68,195,INTERMEDIATE,-1,1,0,26,0
10,11.0001,0,70,68,195,INTERMEDIATE,123,1,1,26,22
10,11.0001,0,70,68,198,INTERMEDIATE,-1,2,0,28,0
10,11.0001,0,70,68,198,INTERMEDIATE,251,2,2,28,22
10,11.0001,0,70,68,239,INTERMEDIATE,-1,1,0,22,0
10,11.0001,0,70,68,239,INTERMEDIATE,250,1,1,22,11
10,11.0001,0,70,68,240,INTERMEDIATE,-1,3,0,32,0
10,11.0001,0,70,68,241,INTERMEDIATE,-1,1,0,26,0
10,11.0001,0,70,68,241,INTERMEDIATE,12,1,1,26,21
10,11.0001,0,70,68,250,INTERMEDIATE,-1,1,0,11,0
10,11.0001,0,70,68,251,INTERMEDIATE,-1,5,0,32,0
10,11.0001,1,272,241,3,INTERMEDIATE,-1,1,0,14,0
10,11.0001,1,272,241,6,INTERMEDIATE,-1,15,0,17,0
10,11.0001,1,272,241,6,INTERMEDIATE,168,15,15,17,13
10,11.0001,1,272,241,13,INTERMEDIATE,-1,1,0,14,0
10,11.0001,1,272,241,13,INTERMEDIATE,94,1,1,14,12
10,11.0001,1,272,241,22,INTERMEDIATE,-1,1,0,16,0
10,11.0001,1,272,241,22,INTERMEDIATE,263,1,1,16,4
10,11.0001,1,272,241,31,INTERMEDIATE,-1,1,0,14,0
10,11.0001,1,272,241,31,INTERMEDIATE,64,1,1,14,13
10,11.0001,1,272,241,36,INTERMEDIATE,-1,1,0,19,0
10,11.0001,1,272,241,36,INTERMEDIATE,134,1,1,19,20
10,11.0001,1,272,241,37,INTERMEDIATE,-1,3,0,32,0
10,11.0001,1,272,241,37,INTERMEDIATE,184,3,3,32,13
10,11.0001,1,272,241,41,INTERMEDIATE,-1,19,0,12,0
10,11.0001,1,272,241,41,INTERMEDIATE,252,19,2,12,21
10,11.0001,1,272,241,57,INTERMEDIATE,-1,15,0,21,0
10,11.0001,1,272,241,57,INTERMEDIATE,6,15,15,21,17
10,11.0001,1,272,241,64,INTERMEDIATE,-1,2,0,19,0
10,11.0001,1,272,241,64,INTERMEDIATE,84,2,2,19,12
10,11.0001,1,272,241,73,INTERMEDIATE,-1,1,0,14,0
10,11.0001,1,272,241,73,INTERMEDIATE,57,1,1,14,12
10,11.0001,1,272,241,84,INTERMEDIATE,-1,7,0,15,0
10,11.0001,1,272,241,84,INTERMEDIATE,168,7,7,15,14
10,11.0001,1,272,241,94,INTERMEDIATE,-1,2,0,24,0
10,11.0001,1,272,241,94,INTERMEDIATE,57,2,2,24,15
10,11.0001,1,272,241,121,INTERMEDIATE,-1,1,0,14,0
10,11.0001,1,272,241,121,INTERMEDIATE,168,1,1,14,15
10,11.0001,1,272,241,127,INTERMEDIATE,-1,1,0,14,0
10,11.0001,1,272,241,127,INTERMEDIATE,37,1,1,14,17
10,11.0001,1,272,241,134,INTERMEDIATE,-1,1,0,20,0
10,11.0001,1,272,241,134,INTERMEDIATE,161,1,1,20,16
10,11.0001,1,272,241,139,INTERMEDIATE,-1,1,0,14,0
10,11.0001,1,272,241,139,INTERMEDIATE,197,1,1,14,13
10,11.0001,1,272,241,161,INTERMEDIATE,-1,1,0,16,0
10,11.0001,1,272,241,161,INTERMEDIATE,3,1,1,16,14
10,11.0001,1,272,241,168,INTERMEDIATE,-1,23,0,23,0
10,11.0001,1,272,241,168,INTERMEDIATE,41,23,19,23,13
10,11.0001,1,272,241,168,INTERMEDIATE,251,23,4,23,13
10,11.0001,1,272,241,184,INTERMEDIATE,-1,4,0,21,0
10,11.0001,1,272,241,184,INTERMEDIATE,84,4,4,21,13
10,11.0001,1,272,241,197,INTERMEDIATE,-1,1,0,13,0
10,11.0001,1,272,241,197,INTERMEDIATE,36,1,1,13,19
10,11.0001,1,272,241,251,INTERMEDIATE,-1,4,0,12,0
10,11.0001,1,272,241,252,INTERMEDIATE,-1,3,0,25,0
10,11.0001,1,272,241,261,INTERMEDIATE,-1,1,0,14,0
10,11.0001,1,272,241,263,INTERMEDIATE,-1,1,0,4,0
10,11.0001,1,272,241,263,INTERMEDIATE,252,1,1,4,5
10,11.0001,1,272,241,271,INTERMEDIATE,-1,1,0,14,0
10,11.0001,1,272,241,271,INTERMEDIATE,37,1,1,14,16
10,11.0001,1,272,241,272,SOURCE,-1,0,0,0,0
10,11.0001,1,272,241,273,INTERMEDIATE,-1,1,0,14,0
10,11.0001,1,272,241,273,INTERMEDIATE,22,1,1,14,16
10,11.0001,1,272,241,283,INTERMEDIATE,-1,1,0,14,0
10,11.0001,1,272,241,283,INTERMEDIATE,13,1,1,14,14
