cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
58,0,1,70,1.724,1,1.724
58,0,2,70,2.192,1,2.192
58,0,3,197,2.418,1,2.418
58,0,12,70,1.664,1,1.664
58,0,27,2,1.803,1,1.803
58,0,27,30,2.426,1,2.426
58,0,27,45,2.204,1,2.204
58,0,27,70,2.249,1,2.249
58,0,27,79,1.546,1,1.546
58,0,27,121,1.765,1,1.765
58,0,27,130,1.618,1,1.618
58,0,27,168,2.642,1,2.642
58,0,28,250,2.553,1,2.553
58,0,30,70,1.359,1,1.359
58,0,41,70,1.413,1,1.413
58,0,45,70,4.367,1,4.367
58,0,51,197,2.141,1,2.141
58,0,71,159,1.329,1,1.329
58,0,71,249,1.695,1,1.695
58,0,71,261,36.047,13,2.77285
58,0,75,70,1.904,1,1.904
58,0,79,70,1.823,1,1.823
58,0,85,51,1.718,1,1.718
58,0,99,85,1.622,1,1.622
58,0,109,99,1.547,1,1.547
58,0,112,70,1.934,1,1.934
58,0,121,70,1.692,1,1.692
58,0,143,70,2.46,1,2.46
58,0,152,70,1.751,1,1.751
58,0,154,41,1.543,1,1.543
58,0,155,1,4.993,3,1.66433
58,0,155,6,1.736,1,1.736
58,0,155,27,16.425,8,2.05312
58,0,155,70,2.05,1,2.05
58,0,155,143,1.392,1,1.392
58,0,155,152,1.907,1,1.907
58,0,155,154,1.919,1,1.919
58,0,155,262,5.276,3,1.75867
58,0,159,250,2.096,1,2.096
58,0,166,109,2.193,1,2.193
58,0,168,70,2.245,1,2.245
58,0,183,71,35.833,14,2.5595
58,0,189,71,2.544,1,2.544
58,0,189,183,32.769,12,2.73075
58,0,189,261,3.673,2,1.8365
58,0,193,70,21.833,8,2.72912
58,0,197,70,1.239,1,1.239
58,0,197,75,2.364,1,2.364
58,0,249,250,1.467,1,1.467
58,0,250,155,8.352,4,2.088
58,0,259,189,9.317,5,1.8634
58,0,259,260,55.099,22,2.5045
58,0,259,270,2.222,1,2.222
58,0,260,71,1.841,1,1.841
58,0,260,189,47.745,17,2.80853
58,0,260,261,7.904,4,1.976
58,0,261,28,2.464,1,2.464
58,0,261,70,1.856,1,1.856
58,0,261,155,7.437,4,1.85925
58,0,261,250,1.695,1,1.695
58,0,261,262,21.698,7,3.09971
58,0,262,12,1.89,1,1.89
58,0,262,70,2.325,1,2.325
58,0,270,281,1.46,1,1.46
58,0,273,70,1.605,1,1.605
58,0,281,166,1.799,1,1.799
58,1,5,47,70.505,24,2.93771
58,1,7,5,54.246,24,2.26025
58,1,7,17,2.274,1,2.274
58,1,7,47,2.226,1,2.226
58,1,7,185,2.262,1,2.262
58,1,11,47,1.493,1,1.493
58,1,17,47,1.374,1,1.374
58,1,32,7,6.415,4,1.60375
58,1,32,11,2.471,1,2.471
58,1,32,96,2.209,1,2.209
58,1,32,303,4.581,2,2.2905
58,1,88,47,1.434,1,1.434
58,1,96,88,2.196,1,2.196
58,1,185,47,1.811,1,1.811
58,1,303,7,46.704,23,2.03061
58,1,304,303,1.833,1,1.833
58,1,305,304,1.976,1,1.976
58,1,316,305,1.762,1,1.762
58,1,317,316,1.241,1,1.241
58,1,318,317,1.981,1,1.981
