cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_role,next_hop_id,unique_inbound_count,unique_outbound_count,num_watchers_inbound,num_watchers_outbound
7,8.0001,0,70,68,1,INTERMEDIATE,-1,1,0,26,0
7,8.0001,0,70,68,3,INTERMEDIATE,-1,1,0,9,0
7,8.0001,0,70,68,3,INTERMEDIATE,134,1,1,9,8
7,8.0001,0,70,68,5,INTERMEDIATE,-1,1,0,15,0
7,8.0001,0,70,68,5,INTERMEDIATE,78,1,1,15,16
7,8.0001,0,70,68,12,INTERMEDIATE,-1,1,0,26,0
7,8.0001,0,70,68,12,INTERMEDIATE,30,1,1,26,25
7,8.0001,0,70,68,23,INTERMEDIATE,-1,2,0,18,0
7,8.0001,0,70,68,23,INTERMEDIATE,36,2,2,18,18
7,8.0001,0,70,68,30,INTERMEDIATE,-1,2,0,27,0
7,8.0001,0,70,68,30,INTERMEDIATE,143,2,2,27,21
7,8.0001,0,70,68,36,INTERMEDIATE,-1,2,0,18,0
7,8.0001,0,70,68,36,INTERMEDIATE,124,2,1,18,19
7,8.0001,0,70,68,36,INTERMEDIATE,194,2,1,18,19
7,8.0001,0,70,68,38,INTERMEDIATE,-1,6,0,27,0
7,8.0001,0,70,68,38,INTERMEDIATE,41,6,6,27,23
7,8.0001,0,70,68,41,INTERMEDIATE,-1,12,0,31,0
7,8.0001,0,70,68,42,INTERMEDIATE,-1,1,0,26,0
7,8.0001,0,70,68,42,INTERMEDIATE,140,1,1,26,22
7,8.0001,0,70,68,44,INTERMEDIATE,-1,1,0,26,0
7,8.0001,0,70,68,44,INTERMEDIATE,130,1,1,26,22
7,8.0001,0,70,68,57,INTERMEDIATE,-1,1,0,11,0
7,8.0001,0,70,68,57,INTERMEDIATE,261,1,1,11,17
7,8.0001,0,70,68,67,INTERMEDIATE,-1,1,0,26,0
7,8.0001,0,70,68,68,DESTINATION,-1,0,0,0,0
7,8.0001,0,70,68,70,SOURCE,-1,0,0,0,0
7,8.0001,0,70,68,75,INTERMEDIATE,-1,5,0,30,0
7,8.0001,0,70,68,75,INTERMEDIATE,3,5,1,30,10
7,8.0001,0,70,68,75,INTERMEDIATE,239,5,1,30,10
7,8.0001,0,70,68,75,INTERMEDIATE,250,5,3,30,10
7,8.0001,0,70,68,78,INTERMEDIATE,-1,3,0,19,0
7,8.0001,0,70,68,78,INTERMEDIATE,194,3,3,19,19
7,8.0001,0,70,68,110,INTERMEDIATE,-1,1,0,26,0
7,8.0001,0,70,68,111,INTERMEDIATE,-1,3,0,30,0
7,8.0001,0,70,68,111,INTERMEDIATE,38,3,3,30,22
7,8.0001,0,70,68,118,INTERMEDIATE,-1,1,0,26,0
7,8.0001,0,70,68,118,INTERMEDIATE,154,1,1,26,18
7,8.0001,0,70,68,122,INTERMEDIATE,-1,1,0,26,0
7,8.0001,0,70,68,122,INTERMEDIATE,111,1,1,26,24
7,8.0001,0,70,68,123,INTERMEDIATE,-1,1,0,26,0
7,8.0001,0,70,68,124,INTERMEDIATE,-1,1,0,18,0
7,8.0001,0,70,68,124,INTERMEDIATE,194,1,1,18,21
7,8.0001,0,70,68,130,INTERMEDIATE,-1,2,0,30,0
7,8.0001,0,70,68,130,INTERMEDIATE,38,2,2,30,24
7,8.0001,0,70,68,132,INTERMEDIATE,-1,1,0,26,0
7,8.0001,0,70,68,132,INTERMEDIATE,111,1,1,26,23
7,8.0001,0,70,68,134,INTERMEDIATE,-1,2,0,10,0
7,8.0001,0,70,68,134,INTERMEDIATE,78,2,2,10,15
7,8.0001,0,70,68,140,INTERMEDIATE,-1,2,0,28,0
7,8.0001,0,70,68,140,INTERMEDIATE,154,2,1,28,21
7,8.0001,0,70,68,140,INTERMEDIATE,188,2,1,28,21
7,8.0001,0,70,68,143,INTERMEDIATE,-1,3,0,30,0
7,8.0001,0,70,68,143,INTERMEDIATE,41,3,1,30,27
7,8.0001,0,70,68,143,INTERMEDIATE,75,3,1,30,27
7,8.0001,0,70,68,143,INTERMEDIATE,251,3,1,30,27
7,8.0001,0,70,68,152,INTERMEDIATE,-1,1,0,11,0
7,8.0001,0,70,68,152,INTERMEDIATE,57,1,1,11,11
