cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
3,0,1,44,3.904,2,1.952
3,0,1,70,1.921,1,1.921
3,0,1,122,2.763,1,2.763
3,0,1,130,2.874,1,2.874
3,0,5,73,2.278,1,2.278
3,0,6,112,3.164,1,3.164
3,0,6,121,1.293,1,1.293
3,0,6,193,1.812,1,1.812
3,0,6,262,1.605,1,1.605
3,0,30,70,2.642,1,2.642
3,0,38,70,3.472,1,3.472
3,0,41,42,2.946,1,2.946
3,0,41,118,1.62,1,1.62
3,0,41,154,1.731,1,1.731
3,0,42,70,2.867,1,2.867
3,0,44,38,3.564,1,3.564
3,0,44,70,1.361,1,1.361
3,0,46,51,2.65,1,2.65
3,0,51,248,2.705,1,2.705
3,0,55,187,2.755,1,2.755
3,0,55,279,1.465,1,1.465
3,0,57,6,1.455,1,1.455
3,0,63,46,2.279,1,2.279
3,0,72,269,1.581,1,1.581
3,0,73,6,1.789,1,1.789
3,0,94,57,1.782,1,1.782
3,0,108,180,3.595,2,1.7975
3,0,111,41,4.587,1,4.587
3,0,111,70,2.164,1,2.164
3,0,111,132,4.748,1,4.748
3,0,112,251,4.801,1,4.801
3,0,118,70,3.358,1,3.358
3,0,121,251,1.655,1,1.655
3,0,122,70,1.524,1,1.524
3,0,130,70,4.633,1,4.633
3,0,132,70,6.635,1,6.635
3,0,140,70,1.308,1,1.308
3,0,143,70,1.912,1,1.912
3,0,154,70,1.323,1,1.323
3,0,155,70,1.784,1,1.784
3,0,162,63,2.355,1,2.355
3,0,168,41,1.88,1,1.88
3,0,180,5,2.195,1,2.195
3,0,180,197,3.139,2,1.5695
3,0,184,6,3.116,1,3.116
3,0,184,193,2.479,1,2.479
3,0,187,269,2.614,1,2.614
3,0,188,70,2.185,1,2.185
3,0,193,251,2.071,1,2.071
3,0,193,262,1.445,1,1.445
3,0,194,108,2.025,1,2.025
3,0,195,70,1.685,1,1.685
3,0,197,184,7.339,2,3.6695
3,0,240,70,2.132,1,2.132
3,0,248,180,2.153,1,2.153
3,0,251,41,2.385,1,2.385
3,0,251,70,2.009,1,2.009
3,0,251,155,5.184,1,5.184
3,0,262,168,2.478,1,2.478
3,0,262,251,1.982,1,1.982
3,0,268,55,4.235,2,2.1175
3,0,269,270,3.66,2,1.83
3,0,270,108,4.164,1,4.164
3,0,270,194,1.381,1,1.381
3,0,279,72,1.998,1,1.998
3,1,1,143,10.607,4,2.65175
3,1,1,240,1.345,1,1.345
3,1,2,84,4.122,2,2.061
3,1,6,57,6.193,3,2.06433
3,1,6,73,3.393,2,1.6965
3,1,6,152,1.64,1,1.64
3,1,22,152,4.083,1,4.083
3,1,22,273,32.288,10,3.2288
3,1,31,84,8.589,3,2.863
3,1,41,168,9.528,3,3.176
3,1,44,111,5.247,3,1.749
3,1,44,130,1.283,1,1.283
3,1,44,140,1.916,1,1.916
3,1,57,84,5.144,3,1.71467
3,1,62,84,5.482,3,1.82733
3,1,64,2,4.859,2,2.4295
3,1,64,84,5.65,3,1.88333
3,1,64,284,2.172,1,2.172
3,1,73,261,8.766,4,2.1915
3,1,110,132,1.649,1,1.649
3,1,111,168,4.349,2,2.1745
3,1,112,22,6.696,2,3.348
3,1,112,152,2.171,1,2.171
3,1,112,262,5.971,3,1.99033
3,1,121,152,1.646,1,1.646
3,1,122,251,1.652,1,1.652
3,1,126,84,8.886,2,4.443
3,1,126,284,2.666,1,2.666
3,1,130,251,1.686,1,1.686
3,1,132,44,5.072,3,1.69067
3,1,140,70,1.558,1,1.558
3,1,143,41,4.979,3,1.65967
3,1,143,251,1.729,1,1.729
3,1,152,31,6.176,2,3.088
3,1,152,64,10.935,5,2.187
3,1,152,84,5.462,3,1.82067
3,1,155,251,1.577,1,1.577
3,1,168,6,7.832,4,1.958
3,1,168,112,12.036,7,1.71943
3,1,168,121,1.443,1,1.443
3,1,168,152,7.194,4,1.7985
3,1,168,262,9.337,5,1.8674
3,1,193,73,3.858,2,1.929
3,1,193,152,1.629,1,1.629
3,1,240,251,1.311,1,1.311
3,1,241,132,1.516,1,1.516
3,1,251,168,5.543,3,1.84767
3,1,251,193,4.701,1,4.701
3,1,251,262,15.252,3,5.084
3,1,261,62,5.478,3,1.826
3,1,261,152,2.876,1,2.876
3,1,262,22,13.507,5,2.7014
3,1,262,152,1.853,1,1.853
3,1,262,193,1.764,1,1.764
3,1,273,84,7.167,4,1.79175
3,1,273,126,5.272,3,1.75733
3,1,273,284,2.959,1,2.959
3,1,284,84,5.224,3,1.74133
