cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_role,next_hop_id,unique_inbound_count,unique_outbound_count,num_watchers_inbound,num_watchers_outbound
32,33.0001,0,70,68,1,INTERMEDIATE,-1,10,0,39,0
32,33.0001,0,70,68,6,INTERMEDIATE,-1,1,0,26,0
32,33.0001,0,70,68,12,INTERMEDIATE,-1,2,0,30,0
32,33.0001,0,70,68,27,INTERMEDIATE,-1,1,0,27,0
32,33.0001,0,70,68,27,INTERMEDIATE,111,1,1,27,25
32,33.0001,0,70,68,38,INTERMEDIATE,-1,1,0,27,0
32,33.0001,0,70,68,41,INTERMEDIATE,-1,1,0,27,0
32,33.0001,0,70,68,42,INTERMEDIATE,-1,1,0,27,0
32,33.0001,0,70,68,42,INTERMEDIATE,1,1,1,27,19
32,33.0001,0,70,68,51,INTERMEDIATE,-1,1,0,11,0
32,33.0001,0,70,68,51,INTERMEDIATE,108,1,1,11,15
32,33.0001,0,70,68,67,INTERMEDIATE,-1,1,0,26,0
32,33.0001,0,70,68,67,INTERMEDIATE,12,1,1,26,27
32,33.0001,0,70,68,68,DESTINATION,-1,0,0,0,0
32,33.0001,0,70,68,70,SOURCE,-1,0,0,0,0
32,33.0001,0,70,68,75,INTERMEDIATE,-1,2,0,34,0
32,33.0001,0,70,68,79,INTERMEDIATE,-1,1,0,15,0
32,33.0001,0,70,68,79,INTERMEDIATE,109,1,1,15,14
32,33.0001,0,70,68,84,INTERMEDIATE,-1,1,0,27,0
32,33.0001,0,70,68,84,INTERMEDIATE,198,1,1,27,22
32,33.0001,0,70,68,108,INTERMEDIATE,-1,1,0,15,0
32,33.0001,0,70,68,108,INTERMEDIATE,68,1,1,15,25
32,33.0001,0,70,68,109,INTERMEDIATE,-1,1,0,14,0
32,33.0001,0,70,68,109,INTERMEDIATE,196,1,1,14,18
32,33.0001,0,70,68,110,INTERMEDIATE,-1,1,0,27,0
