cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_role,next_hop_id,unique_inbound_count,unique_outbound_count,num_watchers_inbound,num_watchers_outbound
46,47.0001,0,70,68,1,INTERMEDIATE,-1,8,0,50,0
46,47.0001,0,70,68,6,INTERMEDIATE,-1,1,0,20,0
46,47.0001,0,70,68,6,INTERMEDIATE,1,1,1,20,15
46,47.0001,0,70,68,12,INTERMEDIATE,-1,1,0,20,0
46,47.0001,0,70,68,12,INTERMEDIATE,1,1,1,20,16
46,47.0001,0,70,68,21,INTERMEDIATE,-1,1,0,22,0
46,47.0001,0,70,68,21,INTERMEDIATE,194,1,1,22,21
46,47.0001,0,70,68,27,INTERMEDIATE,-1,1,0,20,0
46,47.0001,0,70,68,28,INTERMEDIATE,-1,10,0,33,0
46,47.0001,0,70,68,28,INTERMEDIATE,238,10,1,33,14
46,47.0001,0,70,68,28,INTERMEDIATE,249,10,9,33,14
46,47.0001,0,70,68,41,INTERMEDIATE,-1,1,0,20,0
46,47.0001,0,70,68,41,INTERMEDIATE,198,1,1,20,28
46,47.0001,0,70,68,62,INTERMEDIATE,-1,1,0,20,0
46,47.0001,0,70,68,62,INTERMEDIATE,1,1,1,20,16
46,47.0001,0,70,68,67,INTERMEDIATE,-1,1,0,20,0
46,47.0001,0,70,68,67,INTERMEDIATE,1,1,1,20,26
46,47.0001,0,70,68,68,DESTINATION,-1,0,0,0,0
46,47.0001,0,70,68,70,SOURCE,-1,0,0,0,0
46,47.0001,0,70,68,71,INTERMEDIATE,-1,1,0,11,0
46,47.0001,0,70,68,71,INTERMEDIATE,77,1,1,11,17
46,47.0001,0,70,68,75,INTERMEDIATE,-1,1,0,20,0
46,47.0001,0,70,68,75,INTERMEDIATE,155,1,1,20,21
46,47.0001,0,70,68,77,INTERMEDIATE,-1,1,0,17,0
46,47.0001,0,70,68,77,INTERMEDIATE,196,1,1,17,25
46,47.0001,0,70,68,84,INTERMEDIATE,-1,1,0,20,0
46,47.0001,0,70,68,84,INTERMEDIATE,1,1,1,20,26
46,47.0001,0,70,68,111,INTERMEDIATE,-1,1,0,20,0
46,47.0001,0,70,68,111,INTERMEDIATE,1,1,1,20,24
46,47.0001,0,70,68,112,INTERMEDIATE,-1,1,0,20,0
46,47.0001,0,70,68,112,INTERMEDIATE,143,1,1,20,27
46,47.0001,0,70,68,130,INTERMEDIATE,-1,2,0,24,0
46,47.0001,0,70,68,143,INTERMEDIATE,-1,2,0,33,0
