node_id,reported_vx,reported_vy,derived_vx,derived_vy,spoof_dev
0,0.927833,-13.7487,0.927834,-13.7488,0.000040
1,-8.057520,0.199937,-8.057624,0.199937,0.000104
2,0.000000,0.000000,0.000000,0.000000,0.000100
3,0.000000,0.000000,-6.462213,9.305880,0.000100
4,-17.772505,-1.300183,-17.758429,-1.299153,0.014113
5,-5.299190,12.525118,-5.299163,12.524631,0.000488
6,0.009999,-7.019993,0.009999,-7.020135,0.000142
7,11.639333,-1.189925,11.639224,-1.189909,0.000110
8,-0.069996,6.989650,-0.069996,6.990198,0.000549
9,-7.642436,0.340107,-7.641959,0.340084,0.000477
10,0.000000,0.000000,0.000000,0.000000,0.000100
11,3.150986,-8.972814,3.152144,-8.976118,0.003501
12,0.377921,10.343098,0.377628,10.335072,0.008032
13,0.013890,-0.000211,16.342070,-0.759204,16.345811
14,8.308521,-11.907934,8.308963,-11.908613,0.000811
15,-14.572739,0.460094,-14.572115,0.460079,0.000624
16,0.649483,0.154088,0.000000,0.000000,0.667512
17,-4.648425,10.976272,-4.648463,10.976356,0.000092
18,-3.477814,8.754496,-3.477870,8.754631,0.000145
19,-8.653403,-3.461361,-8.646809,-3.458724,0.007102
20,5.750038,-11.020071,5.749648,-11.019323,0.000844
21,8.763980,-11.851593,8.764144,-11.851820,0.000280
22,8.592687,4.691463,8.592540,4.691370,0.000174
23,0.000000,0.000000,0.654333,-1.553014,0.000100
24,-0.183749,0.286070,-0.184460,0.287231,0.001361
25,0.150119,-10.908967,0.150112,-10.909095,0.000128
26,-4.649282,8.898639,-4.649189,8.898468,0.000195
27,0.409866,16.234827,0.409852,16.234521,0.000306
28,0.007000,0.013997,1.269645,11.096994,11.154689
29,0.013890,-0.059452,5.803425,-11.026491,12.401398
30,0.490096,19.383805,0.490082,19.383221,0.000585
31,0.000000,0.000000,0.000000,0.000000,0.000100
32,-2.497585,0.154088,-2.937596,10.851120,10.706078
33,0.000000,0.000000,8.675615,-4.031165,0.000100
34,9.918009,7.916388,9.918109,7.916461,0.000125
35,0.000000,0.000000,0.000000,0.000000,0.000100
36,-12.751949,-11.302628,-12.752477,-11.303086,0.000699
37,0.019842,1.179833,0.019915,1.183092,0.003260
38,-0.018330,-0.008000,-0.018459,-0.008023,0.000131
39,0.048997,0.000211,-5.392672,10.195043,11.556227
40,9.800949,-12.162475,9.800843,-12.163058,0.000592
41,-0.140121,-7.418677,-0.140186,-7.416908,0.001770
42,-6.936907,1.559302,-6.936944,1.559302,0.000037
43,10.883609,-1.109349,10.875838,-1.108557,0.007811
44,0.000000,0.000000,-2.084761,-6.743873,0.000100
45,-0.048997,-0.000211,-14.381118,-5.280560,15.273892
46,0.128624,0.154088,-8.500000,11.140000,13.969375
47,3.567978,-10.204197,3.568588,-10.205921,0.001829
48,11.349855,-0.479994,11.348007,-0.479880,0.001852
49,-0.048997,0.048998,-19.083434,0.474514,19.039193
50,-0.128624,0.200249,-4.690916,8.341740,9.332651
51,0.000000,0.000000,14.261942,11.941490,0.000100
52,0.000000,0.000000,0.109748,-8.235332,0.000100
53,-12.694578,1.290464,-12.693901,1.290395,0.000680
54,0.000000,0.000000,0.000000,0.000000,0.000100
55,11.221760,-0.640082,11.221720,-0.639882,0.000204
56,-4.938621,8.487781,-4.938472,8.487818,0.000154
57,-3.931807,5.572549,-3.931240,5.571740,0.000988
58,0.000000,0.000000,-5.866692,-4.795487,0.000100
59,-4.343608,6.065036,-4.343639,6.065073,0.000048
60,-3.983123,8.226441,-3.983037,8.226256,0.000204
61,8.540991,-11.939593,8.539998,-11.940403,0.001282
62,-8.613690,0.329758,-8.607867,0.329536,0.005827
63,4.720368,-6.790510,4.720119,-6.790141,0.000445
64,-12.306520,-11.005893,-12.306654,-11.006014,0.000181
65,0.000000,0.000000,0.000000,0.000000,0.000100
66,-15.897103,-2.281604,-15.896895,-2.279635,0.001980
67,-6.137947,0.520777,-6.137221,0.520743,0.000727
68,8.508995,-11.888709,8.508548,-11.888090,0.000764
69,0.048997,0.048998,5.389101,4.630635,7.036200
70,-0.007000,0.005600,-0.811330,0.020036,0.804460
71,0.128624,0.200249,13.837675,8.556196,16.054903
72,0.000000,0.000000,-0.152929,-1.662929,0.000100
73,4.650113,11.850289,4.647072,11.842539,0.008325
74,17.949886,-0.849999,17.949463,-0.849979,0.000424
75,8.228028,0.180168,8.227937,0.180155,0.000092
76,0.105084,0.013997,10.331654,3.687003,10.866173
77,-9.596430,-8.946671,-9.595363,-8.945675,0.001460
78,0.000000,0.000000,-12.082202,-10.931053,0.000100
79,11.004381,10.104811,11.004695,10.105086,0.000417
80,-0.013890,0.154088,-4.860727,11.461749,12.302643
81,16.048775,-0.600358,16.048780,-0.600160,0.000198
82,10.997160,-0.249935,10.992479,-0.249830,0.004682
83,16.150649,-0.549675,16.150972,-0.549681,0.000323
84,-0.859893,-16.747940,-0.859887,-16.747858,0.000082
85,12.523856,-0.809642,12.525426,-0.809560,0.001571
86,-14.330014,3.140001,-14.329769,3.139944,0.000251
87,-1.588651,9.771703,-1.587657,9.765586,0.006197
88,-4.498611,10.256827,-4.498648,10.256906,0.000087
89,9.971156,-0.420050,9.971131,-0.420050,0.000025
90,0.000000,0.000000,0.000000,0.000000,0.000100
91,16.403265,-0.470094,16.400728,-0.470020,0.002538
92,-0.220200,-7.446745,-0.220213,-7.447133,0.000388
93,-9.149428,0.439960,-9.149612,0.439966,0.000184
94,0.013890,-0.000211,0.931879,-0.039822,0.918843
95,16.845883,-0.689789,16.845996,-0.689722,0.000131
96,0.000000,0.000000,0.000000,0.000000,0.000100
97,0.000000,0.000000,0.000000,0.000000,0.000100
98,0.013890,-0.000211,15.545299,-0.389873,15.536297
99,15.430899,-0.530057,15.430610,-0.530063,0.000289
100,0.000000,0.000000,-18.830000,0.520000,0.000100
101,-4.624357,3.176070,-4.621592,3.174170,0.003355
102,0.000000,0.000000,0.000000,0.000000,0.000100
103,-0.048997,0.000211,-4.507851,10.263944,11.190424
104,12.796178,-1.279618,12.795124,-1.279512,0.001060
105,0.000000,0.000000,-5.360000,3.440000,0.000100
106,-1.136749,-10.468462,-1.137010,-10.467701,0.000805
107,0.048997,0.000211,0.349999,7.209982,7.216052
108,-7.622068,-7.001898,-7.622002,-7.001832,0.000094
109,10.171379,4.640629,10.171617,4.640740,0.000262
110,2.579023,7.467171,2.577527,7.462840,0.004582
111,-9.705045,0.310161,-9.702944,0.310065,0.002103
112,-0.489436,-17.143015,-0.489431,-17.143435,0.000421
113,0.000000,0.000000,5.020000,-5.220000,0.000100
114,-5.002417,9.254524,-5.002362,9.254437,0.000103
115,9.878828,-0.469944,9.873198,-0.469676,0.005637
116,11.079801,5.409890,11.078788,5.409389,0.001130
117,-1.049899,13.358807,-1.049927,13.359213,0.000408
118,0.000000,0.000000,-5.734961,0.495620,0.000100
119,0.013890,0.154088,0.000000,0.000000,0.154713
120,-8.052288,7.122020,-8.052286,7.122013,0.000007
121,-0.007000,0.000211,-1.777051,16.212808,16.308936
122,-7.328029,-0.169956,-7.328346,-0.169967,0.000317
123,0.371833,17.185978,0.371852,17.185157,0.000821
124,-0.128624,-0.059452,-13.350931,-11.967965,17.794439
125,0.000000,0.000000,-4.980000,0.400000,0.000100
126,-16.361005,0.542594,-16.360293,0.542567,0.000712
127,9.233365,-0.350104,9.233158,-0.350092,0.000208
128,0.649483,-0.154088,14.157232,-1.439721,13.568793
129,0.000000,0.000000,4.190971,2.880668,0.000100
